round player action_player opponent action_opponent payoff time_php time_js who_played
1 usuario7 C ['usuario6', 'usuario13', 'usuario4', 'usuario9'] D 10 -16506.9999695 4372 user
33 usuario9 C ['usuario8', 'usuario7', 'usuario3', 'usuario16'] D 10 -6211.8999958 1837 user
33 usuario4 C ['usuario7', 'usuario12', 'usuario15', 'usuario3'] C 10 -7233.20007324 1310 user
33 usuario12 D ['usuario13', 'usuario1', 'usuario11', 'usuario4'] C 14 -6216.79997444 1650 user
33 usuario1 C ['usuario16', 'usuario3', 'usuario2', 'usuario12'] D 5 -5273.3001709 2512 user
33 usuario3 C ['usuario9', 'usuario4', 'usuario10', 'usuario1'] C 20 -26.1001586914 8265 user
33 usuario15 D ['usuario4', 'usuario11', 'usuario6', 'usuario10'] C 14 -6218.49989891 2334 user
33 usuario11 D ['usuario12', 'usuario2', 'usuario5', 'usuario15'] D 9 -4156.3000679 3845 user
33 usuario2 D ['usuario1', 'usuario10', 'usuario14', 'usuario11'] D 19 -3127.40015984 4054 user
33 usuario10 C ['usuario3', 'usuario15', 'usuario8', 'usuario2'] D 5 -4160.79998016 3530 user
33 usuario6 D ['usuario15', 'usuario5', 'usuario7', 'usuario8'] D 14 -1071.69985771 7097 user
33 usuario5 C ['usuario11', 'usuario14', 'usuario13', 'usuario6'] D 5 -4178.50017548 4441 user
33 usuario14 C ['usuario2', 'usuario8', 'usuario16', 'usuario5'] C 5 -4569.99993324 2407 user
33 usuario8 D ['usuario10', 'usuario6', 'usuario9', 'usuario14'] C 19 -6203.29999924 2346 user
34 usuario7 C ['usuario6', 'usuario13', 'usuario4', 'usuario9'] C 15 -24669.3999767 876 user
34 usuario13 D ['usuario5', 'usuario16', 'usuario12', 'usuario7'] C 14 -20642.8000927 5170 user
34 usuario16 D ['usuario14', 'usuario9', 'usuario1', 'usuario13'] D 14 -20584.3000412 5461 user
34 usuario9 C ['usuario8', 'usuario7', 'usuario3', 'usuario16'] D 5 -23674.4000912 1825 user
34 usuario4 C ['usuario7', 'usuario12', 'usuario15', 'usuario3'] D 5 -24732.0001125 1226 user
34 usuario12 D ['usuario13', 'usuario1', 'usuario11', 'usuario4'] C 14 -24774.29986 1262 user
34 usuario1 C ['usuario16', 'usuario3', 'usuario2', 'usuario12'] D 0 -24105.4000854 1613 user
34 usuario3 D ['usuario9', 'usuario4', 'usuario10', 'usuario1'] C 24 -32.9999923706 25801 user
34 usuario15 D ['usuario4', 'usuario11', 'usuario6', 'usuario10'] C 19 -23654.9999714 2044 user
34 usuario11 D ['usuario12', 'usuario2', 'usuario5', 'usuario15'] D 9 -22643.5000896 2837 user
34 usuario2 D ['usuario1', 'usuario10', 'usuario14', 'usuario11'] D 14 -22864.3000126 3119 user
34 usuario10 C ['usuario3', 'usuario15', 'usuario8', 'usuario2'] D 0 -25735.5999947 926 user
34 usuario6 C ['usuario15', 'usuario5', 'usuario7', 'usuario8'] D 10 -15453.2999992 10838 user
34 usuario5 C ['usuario11', 'usuario14', 'usuario13', 'usuario6'] C 5 -22653.1999111 2757 user
34 usuario14 D ['usuario2', 'usuario8', 'usuario16', 'usuario5'] C 9 -23652.1999836 2152 user
34 usuario8 D ['usuario10', 'usuario6', 'usuario9', 'usuario14'] D 19 -23674.4999886 1847 user
35 usuario7 C ['usuario6', 'usuario13', 'usuario4', 'usuario9'] C 10 -18616.6000366 890 user
35 usuario13 D ['usuario5', 'usuario16', 'usuario12', 'usuario7'] C 14 -12391.0999298 7542 user
35 usuario16 D ['usuario14', 'usuario9', 'usuario1', 'usuario13'] D 19 -16469.700098 2738 user
35 usuario9 C ['usuario8', 'usuario7', 'usuario3', 'usuario16'] D 5 -18613.699913 1801 user
35 usuario4 C ['usuario7', 'usuario12', 'usuario15', 'usuario3'] D 5 -18529.5000076 1397 user
35 usuario12 D ['usuario13', 'usuario1', 'usuario11', 'usuario4'] C 14 -17517.1000957 2115 user
35 usuario1 C ['usuario16', 'usuario3', 'usuario2', 'usuario12'] D 0 -17846.6000557 2195 user
35 usuario3 D ['usuario9', 'usuario4', 'usuario10', 'usuario1'] C 24 -26.7000198364 20265 user
35 usuario15 D ['usuario4', 'usuario11', 'usuario6', 'usuario10'] C 14 -17502.9001236 1894 user
35 usuario11 D ['usuario12', 'usuario2', 'usuario5', 'usuario15'] D 9 -14455.799818 5852 user
35 usuario2 D ['usuario1', 'usuario10', 'usuario14', 'usuario11'] D 19 -16478.2998562 4307 user
35 usuario10 C ['usuario3', 'usuario15', 'usuario8', 'usuario2'] D 0 -18559.1001511 823 user
35 usuario6 D ['usuario15', 'usuario5', 'usuario7', 'usuario8'] D 14 -4162.60004044 14935 user
35 usuario5 C ['usuario11', 'usuario14', 'usuario13', 'usuario6'] D 5 -18538.3999348 1628 user
35 usuario14 C ['usuario2', 'usuario8', 'usuario16', 'usuario5'] C 5 -16662.2998714 2701 user
35 usuario8 D ['usuario10', 'usuario6', 'usuario9', 'usuario14'] C 19 -17529.2999744 2127 user
36 usuario7 C ['usuario6', 'usuario13', 'usuario4', 'usuario9'] D 5 -17539.1998291 1022 user
36 usuario13 D ['usuario5', 'usuario16', 'usuario12', 'usuario7'] C 14 -1083.29987526 16724 user
36 usuario16 D ['usuario14', 'usuario9', 'usuario1', 'usuario13'] D 14 -13416.200161 4314 user
36 usuario9 D ['usuario8', 'usuario7', 'usuario3', 'usuario16'] D 9 -13527.4000168 3740 user
36 usuario4 C ['usuario7', 'usuario12', 'usuario15', 'usuario3'] D 5 -16493.4000969 1080 user
36 usuario12 D ['usuario13', 'usuario1', 'usuario11', 'usuario4'] C 14 -15456.5000534 2518 user
36 usuario1 C ['usuario16', 'usuario3', 'usuario2', 'usuario12'] D 0 -13642.4999237 4264 user
36 usuario3 D ['usuario9', 'usuario4', 'usuario10', 'usuario1'] C 19 18388.2000446 18351 user
36 usuario15 D ['usuario4', 'usuario11', 'usuario6', 'usuario10'] C 14 -15543.200016 2341 user
36 usuario11 D ['usuario12', 'usuario2', 'usuario5', 'usuario15'] D 9 -14450.9000778 3555 user
36 usuario2 D ['usuario1', 'usuario10', 'usuario14', 'usuario11'] D 19 -15483.7999344 2084 user
36 usuario10 C ['usuario3', 'usuario15', 'usuario8', 'usuario2'] D 0 -16616.1999702 1785 user
36 usuario6 D ['usuario15', 'usuario5', 'usuario7', 'usuario8'] D 14 -8270.69997787 10171 user
36 usuario5 C ['usuario11', 'usuario14', 'usuario13', 'usuario6'] D 5 -16532.0000648 1517 user
36 usuario14 C ['usuario2', 'usuario8', 'usuario16', 'usuario5'] C 5 -13579.9000263 4661 user
36 usuario8 D ['usuario10', 'usuario6', 'usuario9', 'usuario14'] C 14 -15471.3001251 2632 user
37 usuario7 C ['usuario6', 'usuario13', 'usuario4', 'usuario9'] D 5 -5179.39996719 2065 user
37 usuario13 D ['usuario5', 'usuario16', 'usuario12', 'usuario7'] C 19 -2106.99987411 4718 user
37 usuario16 C ['usuario14', 'usuario9', 'usuario1', 'usuario13'] D 0 -1079.39982414 5967 user
37 usuario9 D ['usuario8', 'usuario7', 'usuario3', 'usuario16'] C 19 -5283.09988976 1809 user
37 usuario4 C ['usuario7', 'usuario12', 'usuario15', 'usuario3'] C 15 -6206.09998703 1217 user
37 usuario12 C ['usuario13', 'usuario1', 'usuario11', 'usuario4'] C 5 -3141.79992676 4024 user
37 usuario1 D ['usuario16', 'usuario3', 'usuario2', 'usuario12'] C 19 -40.8999919891 7027 user
37 usuario3 C ['usuario9', 'usuario4', 'usuario10', 'usuario1'] D 5 -6202.30007172 1486 user
37 usuario15 D ['usuario4', 'usuario11', 'usuario6', 'usuario10'] D 9 -4157.09996223 2589 user
37 usuario11 D ['usuario12', 'usuario2', 'usuario5', 'usuario15'] D 9 -2101.50003433 4853 user
37 usuario2 D ['usuario1', 'usuario10', 'usuario14', 'usuario11'] D 4 -5242.30003357 1618 user
37 usuario10 D ['usuario3', 'usuario15', 'usuario8', 'usuario2'] D 9 -5194.4000721 1041 user
37 usuario6 D ['usuario15', 'usuario5', 'usuario7', 'usuario8'] D 9 -4151.30019188 3207 user
37 usuario5 D ['usuario11', 'usuario14', 'usuario13', 'usuario6'] D 4 -4170.00007629 2422 user
37 usuario14 D ['usuario2', 'usuario8', 'usuario16', 'usuario5'] D 9 -4772.50003815 2426 user
37 usuario8 D ['usuario10', 'usuario6', 'usuario9', 'usuario14'] D 4 -5206.20012283 1965 user
38 usuario7 C ['usuario6', 'usuario13', 'usuario4', 'usuario9'] D 5 -8269.40011978 865 user
38 usuario13 D ['usuario5', 'usuario16', 'usuario12', 'usuario7'] C 14 -26.4999866486 9163 user
38 usuario16 D ['usuario14', 'usuario9', 'usuario1', 'usuario13'] D 14 -7240.10014534 1898 user
38 usuario9 D ['usuario8', 'usuario7', 'usuario3', 'usuario16'] D 9 -7246.79994583 2570 user
38 usuario4 C ['usuario7', 'usuario12', 'usuario15', 'usuario3'] D 10 -8263.29994202 1151 user
38 usuario12 C ['usuario13', 'usuario1', 'usuario11', 'usuario4'] C 10 -7239.2001152 2414 user
38 usuario1 C ['usuario16', 'usuario3', 'usuario2', 'usuario12'] C 5 -1100.80003738 8228 user
38 usuario3 D ['usuario9', 'usuario4', 'usuario10', 'usuario1'] C 14 -6269.70005035 3066 user
38 usuario15 D ['usuario4', 'usuario11', 'usuario6', 'usuario10'] D 9 -5189.59999084 4372 user
38 usuario11 D ['usuario12', 'usuario2', 'usuario5', 'usuario15'] D 9 -5237.79988289 4485 user
38 usuario2 D ['usuario1', 'usuario10', 'usuario14', 'usuario11'] D 14 -5204.80012894 4836 user
38 usuario10 D ['usuario3', 'usuario15', 'usuario8', 'usuario2'] D 4 -8299.20005798 1884 user
38 usuario6 D ['usuario15', 'usuario5', 'usuario7', 'usuario8'] D 9 -4165.40002823 5619 user
38 usuario5 D ['usuario11', 'usuario14', 'usuario13', 'usuario6'] D 9 -8252.10022926 1737 user
38 usuario14 C ['usuario2', 'usuario8', 'usuario16', 'usuario5'] D 0 -6013.70000839 3457 user
38 usuario8 D ['usuario10', 'usuario6', 'usuario9', 'usuario14'] C 9 -7240.59987068 3050 user
39 usuario7 C ['usuario6', 'usuario13', 'usuario4', 'usuario9'] D 5 -13418.200016 788 user
39 usuario13 D ['usuario5', 'usuario16', 'usuario12', 'usuario7'] C 14 -12369.9998856 2169 user
39 usuario16 D ['usuario14', 'usuario9', 'usuario1', 'usuario13'] D 4 -11353.9001942 3198 user
39 usuario9 D ['usuario8', 'usuario7', 'usuario3', 'usuario16'] D 9 -12368.8001633 1897 user
39 usuario4 C ['usuario7', 'usuario12', 'usuario15', 'usuario3'] D 10 -13381.7999363 924 user
39 usuario12 C ['usuario13', 'usuario1', 'usuario11', 'usuario4'] C 5 -13387.5999451 1077 user
39 usuario1 D ['usuario16', 'usuario3', 'usuario2', 'usuario12'] C 9 -12606.700182 1893 user
39 usuario3 D ['usuario9', 'usuario4', 'usuario10', 'usuario1'] D 9 -28.3000469208 14644 user
39 usuario15 D ['usuario4', 'usuario11', 'usuario6', 'usuario10'] D 9 -5181.79988861 9256 user
39 usuario11 D ['usuario12', 'usuario2', 'usuario5', 'usuario15'] D 9 -10305.5000305 3318 user
39 usuario2 D ['usuario1', 'usuario10', 'usuario14', 'usuario11'] D 4 -10323.10009 3583 user
39 usuario10 D ['usuario3', 'usuario15', 'usuario8', 'usuario2'] D 4 -12386.300087 2045 user
39 usuario6 D ['usuario15', 'usuario5', 'usuario7', 'usuario8'] D 9 -3120.80001831 11094 user
39 usuario5 D ['usuario11', 'usuario14', 'usuario13', 'usuario6'] D 4 -13389.8000717 1273 user
39 usuario14 D ['usuario2', 'usuario8', 'usuario16', 'usuario5'] D 4 -10440.4001236 2522 user
39 usuario8 D ['usuario10', 'usuario6', 'usuario9', 'usuario14'] D 4 -11347.700119 2474 user
40 usuario7 C ['usuario6', 'usuario13', 'usuario4', 'usuario9'] D 5 -7227.39982605 768 user
40 usuario13 D ['usuario5', 'usuario16', 'usuario12', 'usuario7'] C 14 -2093.6999321 5057 user
40 usuario16 D ['usuario14', 'usuario9', 'usuario1', 'usuario13'] D 9 -4144.00005341 3386 user
40 usuario9 D ['usuario8', 'usuario7', 'usuario3', 'usuario16'] D 19 -4153.50008011 3952 user
40 usuario4 C ['usuario7', 'usuario12', 'usuario15', 'usuario3'] C 15 -7233.30020905 847 user
40 usuario12 C ['usuario13', 'usuario1', 'usuario11', 'usuario4'] C 10 -6203.20010185 1526 user
40 usuario1 C ['usuario16', 'usuario3', 'usuario2', 'usuario12'] C 15 -6342.80014038 1879 user
40 usuario3 C ['usuario9', 'usuario4', 'usuario10', 'usuario1'] C 15 -4166.69988632 3496 user
40 usuario15 D ['usuario4', 'usuario11', 'usuario6', 'usuario10'] C 14 -3135.29992104 4725 user
40 usuario11 D ['usuario12', 'usuario2', 'usuario5', 'usuario15'] D 14 -27.5001525879 8727 user
40 usuario2 C ['usuario1', 'usuario10', 'usuario14', 'usuario11'] D 10 -6212.80002594 1590 user
40 usuario10 C ['usuario3', 'usuario15', 'usuario8', 'usuario2'] C 15 -4156.59999847 3517 user
40 usuario6 D ['usuario15', 'usuario5', 'usuario7', 'usuario8'] C 14 -4181.49995804 3779 user
40 usuario5 D ['usuario11', 'usuario14', 'usuario13', 'usuario6'] D 4 -6232.80000687 1355 user
40 usuario14 D ['usuario2', 'usuario8', 'usuario16', 'usuario5'] D 14 -4698.19998741 3306 user
40 usuario8 C ['usuario10', 'usuario6', 'usuario9', 'usuario14'] D 5 -5212.60023117 2256 user
41 usuario7 C ['usuario6', 'usuario13', 'usuario4', 'usuario9'] D 5 -14464.6999836 671 user
41 usuario13 D ['usuario5', 'usuario16', 'usuario12', 'usuario7'] C 9 -12387.6001835 2638 user
41 usuario16 D ['usuario14', 'usuario9', 'usuario1', 'usuario13'] D 14 -34.3000888824 14875 user
41 usuario9 D ['usuario8', 'usuario7', 'usuario3', 'usuario16'] D 19 -12381.2999725 2371 user
41 usuario4 C ['usuario7', 'usuario12', 'usuario15', 'usuario3'] C 10 -13398.1997967 1916 user
41 usuario12 D ['usuario13', 'usuario1', 'usuario11', 'usuario4'] C 14 -13414.9999619 1385 user
41 usuario1 C ['usuario16', 'usuario3', 'usuario2', 'usuario12'] D 5 -12604.6001911 1578 user
41 usuario3 C ['usuario9', 'usuario4', 'usuario10', 'usuario1'] C 15 -10337.3999596 4908 user
41 usuario15 D ['usuario4', 'usuario11', 'usuario6', 'usuario10'] C 14 -13398.7998962 1779 user
41 usuario11 D ['usuario12', 'usuario2', 'usuario5', 'usuario15'] D 4 -12422.1000671 1686 user
41 usuario2 D ['usuario1', 'usuario10', 'usuario14', 'usuario11'] D 19 -12404.0999413 2677 user
41 usuario10 C ['usuario3', 'usuario15', 'usuario8', 'usuario2'] D 10 -12470.099926 2359 user
41 usuario6 D ['usuario15', 'usuario5', 'usuario7', 'usuario8'] C 14 -9312.59989738 5034 user
41 usuario5 D ['usuario11', 'usuario14', 'usuario13', 'usuario6'] D 9 -13395.4999447 1116 user
41 usuario14 C ['usuario2', 'usuario8', 'usuario16', 'usuario5'] D 5 -12663.8000011 2537 user
41 usuario8 C ['usuario10', 'usuario6', 'usuario9', 'usuario14'] C 10 -12386.1999512 3185 user
42 usuario7 C ['usuario6', 'usuario13', 'usuario4', 'usuario9'] D 10 -10327.8000355 1008 user
42 usuario13 D ['usuario5', 'usuario16', 'usuario12', 'usuario7'] C 9 -5215.80004692 6283 user
42 usuario16 D ['usuario14', 'usuario9', 'usuario1', 'usuario13'] D 14 -9300.69994926 2257 user
42 usuario9 D ['usuario8', 'usuario7', 'usuario3', 'usuario16'] D 14 -9361.59992218 2136 user
42 usuario4 C ['usuario7', 'usuario12', 'usuario15', 'usuario3'] D 5 -8267.69995689 1885 user
42 usuario12 D ['usuario13', 'usuario1', 'usuario11', 'usuario4'] C 14 -10341.3000107 1108 user
42 usuario1 C ['usuario16', 'usuario3', 'usuario2', 'usuario12'] D 0 -9526.70001984 1690 user
42 usuario3 D ['usuario9', 'usuario4', 'usuario10', 'usuario1'] C 19 -25.7000923157 10420 user
42 usuario15 D ['usuario4', 'usuario11', 'usuario6', 'usuario10'] C 19 -6218.40000153 3835 user
42 usuario11 D ['usuario12', 'usuario2', 'usuario5', 'usuario15'] D 4 -8327.3999691 3062 user
42 usuario2 D ['usuario1', 'usuario10', 'usuario14', 'usuario11'] D 19 -9303.60007286 1667 user
42 usuario10 C ['usuario3', 'usuario15', 'usuario8', 'usuario2'] D 5 -9297.09982872 1418 user
42 usuario6 C ['usuario15', 'usuario5', 'usuario7', 'usuario8'] C 10 -9338.4001255 2025 user
42 usuario5 D ['usuario11', 'usuario14', 'usuario13', 'usuario6'] C 14 -10327.1000385 1468 user
42 usuario14 C ['usuario2', 'usuario8', 'usuario16', 'usuario5'] D 5 -7850.10004044 2844 user
42 usuario8 C ['usuario10', 'usuario6', 'usuario9', 'usuario14'] C 15 -8267.40002632 2402 user
43 usuario7 C ['usuario6', 'usuario13', 'usuario4', 'usuario9'] C 10 -6218.8000679 1198 user
43 usuario13 D ['usuario5', 'usuario16', 'usuario12', 'usuario7'] C 19 -6279.00004387 1977 user
43 usuario16 C ['usuario14', 'usuario9', 'usuario1', 'usuario13'] D 5 -5190.99998474 2536 user
43 usuario9 C ['usuario8', 'usuario7', 'usuario3', 'usuario16'] C 15 -5179.30006981 2687 user
43 usuario4 C ['usuario7', 'usuario12', 'usuario15', 'usuario3'] D 5 -7246.50001526 1386 user
43 usuario12 D ['usuario13', 'usuario1', 'usuario11', 'usuario4'] C 9 -4173.39992523 3364 user
43 usuario1 D ['usuario16', 'usuario3', 'usuario2', 'usuario12'] D 9 -4321.79999352 3961 user
43 usuario3 D ['usuario9', 'usuario4', 'usuario10', 'usuario1'] D 19 -6210.50000191 1602 user
43 usuario15 D ['usuario4', 'usuario11', 'usuario6', 'usuario10'] C 14 -6202.3999691 1807 user
43 usuario11 D ['usuario12', 'usuario2', 'usuario5', 'usuario15'] D 9 -5204.40006256 3177 user
43 usuario2 D ['usuario1', 'usuario10', 'usuario14', 'usuario11'] D 9 -7240.00000954 1219 user
43 usuario10 C ['usuario3', 'usuario15', 'usuario8', 'usuario2'] D 5 -6224.0998745 2038 user
43 usuario6 D ['usuario15', 'usuario5', 'usuario7', 'usuario8'] C 19 -35.4998111725 8254 user
43 usuario5 C ['usuario11', 'usuario14', 'usuario13', 'usuario6'] D 0 -5193.09997559 1911 user
43 usuario14 D ['usuario2', 'usuario8', 'usuario16', 'usuario5'] C 19 -3413.50007057 3781 user
43 usuario8 C ['usuario10', 'usuario6', 'usuario9', 'usuario14'] D 10 -3112.6999855 5371 user
44 usuario7 C ['usuario6', 'usuario13', 'usuario4', 'usuario9'] C 10 -13449.4001865 930 user
44 usuario13 D ['usuario5', 'usuario16', 'usuario12', 'usuario7'] C 14 -27.3001194 13850 user
44 usuario16 D ['usuario14', 'usuario9', 'usuario1', 'usuario13'] D 14 -10313.3997917 3741 user
44 usuario9 C ['usuario8', 'usuario7', 'usuario3', 'usuario16'] D 15 -11340.9998417 1854 user
44 usuario4 C ['usuario7', 'usuario12', 'usuario15', 'usuario3'] C 15 -12345.7000256 1797 user
44 usuario12 C ['usuario13', 'usuario1', 'usuario11', 'usuario4'] C 5 -7223.70004654 6729 user
44 usuario1 D ['usuario16', 'usuario3', 'usuario2', 'usuario12'] C 19 -12784.6999168 1106 user
44 usuario3 C ['usuario9', 'usuario4', 'usuario10', 'usuario1'] D 15 -13410.1998806 1301 user
44 usuario15 D ['usuario4', 'usuario11', 'usuario6', 'usuario10'] C 14 -13391.4000988 1348 user
44 usuario11 D ['usuario12', 'usuario2', 'usuario5', 'usuario15'] D 14 -11343.100071 2007 user
44 usuario2 C ['usuario1', 'usuario10', 'usuario14', 'usuario11'] D 10 -11369.9998856 2002 user
44 usuario10 C ['usuario3', 'usuario15', 'usuario8', 'usuario2'] C 15 -12401.0000229 2157 user
44 usuario6 D ['usuario15', 'usuario5', 'usuario7', 'usuario8'] C 14 -8278.69987488 5605 user
44 usuario5 D ['usuario11', 'usuario14', 'usuario13', 'usuario6'] D 9 -12370.1999187 1701 user
44 usuario14 C ['usuario2', 'usuario8', 'usuario16', 'usuario5'] D 10 -10451.0998726 3692 user
44 usuario8 C ['usuario10', 'usuario6', 'usuario9', 'usuario14'] C 15 -10366.6000366 2866 user
45 usuario7 C ['usuario6', 'usuario13', 'usuario4', 'usuario9'] C 15 -11357.2001457 853 user
45 usuario13 D ['usuario5', 'usuario16', 'usuario12', 'usuario7'] C 14 -9280.79986572 2470 user
45 usuario16 D ['usuario14', 'usuario9', 'usuario1', 'usuario13'] D 14 -32.5999259949 11579 user
45 usuario9 C ['usuario8', 'usuario7', 'usuario3', 'usuario16'] D 10 -10332.6001167 1846 user
45 usuario4 C ['usuario7', 'usuario12', 'usuario15', 'usuario3'] D 10 -10291.8000221 975 user
45 usuario12 C ['usuario13', 'usuario1', 'usuario11', 'usuario4'] C 5 -7265.10000229 4713 user
45 usuario1 D ['usuario16', 'usuario3', 'usuario2', 'usuario12'] C 9 -9615.90003967 1584 user
45 usuario3 D ['usuario9', 'usuario4', 'usuario10', 'usuario1'] D 19 -10314.499855 1316 user
45 usuario15 D ['usuario4', 'usuario11', 'usuario6', 'usuario10'] C 19 -10311.5999699 1817 user
45 usuario11 D ['usuario12', 'usuario2', 'usuario5', 'usuario15'] D 9 -10459.499836 1856 user
45 usuario2 D ['usuario1', 'usuario10', 'usuario14', 'usuario11'] D 14 -10313.8999939 1570 user
45 usuario10 C ['usuario3', 'usuario15', 'usuario8', 'usuario2'] D 5 -10320.8999634 1669 user
45 usuario6 C ['usuario15', 'usuario5', 'usuario7', 'usuario8'] C 10 -4162.40000725 7222 user
45 usuario5 D ['usuario11', 'usuario14', 'usuario13', 'usuario6'] C 14 -11401.9999504 1449 user
45 usuario14 C ['usuario2', 'usuario8', 'usuario16', 'usuario5'] D 5 -9068.59993935 3067 user
45 usuario8 C ['usuario10', 'usuario6', 'usuario9', 'usuario14'] C 20 -9294.6999073 2883 user
46 usuario7 C ['usuario6', 'usuario13', 'usuario4', 'usuario9'] C 15 -4157.20009804 1096 user
46 usuario13 D ['usuario5', 'usuario16', 'usuario12', 'usuario7'] C 14 -1159.10005569 4773 user
46 usuario16 D ['usuario14', 'usuario9', 'usuario1', 'usuario13'] D 14 -2102.40006447 4575 user
46 usuario9 C ['usuario8', 'usuario7', 'usuario3', 'usuario16'] D 10 -3129.89997864 2781 user
46 usuario4 C ['usuario7', 'usuario12', 'usuario15', 'usuario3'] D 10 -4177.00004578 2340 user
46 usuario12 C ['usuario13', 'usuario1', 'usuario11', 'usuario4'] C 5 -5184.49997902 843 user
46 usuario1 D ['usuario16', 'usuario3', 'usuario2', 'usuario12'] C 9 -5278.10001373 1322 user
46 usuario3 D ['usuario9', 'usuario4', 'usuario10', 'usuario1'] D 19 -4194.00000572 2098 user
46 usuario15 D ['usuario4', 'usuario11', 'usuario6', 'usuario10'] C 19 -3149.89995956 2549 user
46 usuario11 D ['usuario12', 'usuario2', 'usuario5', 'usuario15'] D 9 -3125.99992752 2457 user
46 usuario2 D ['usuario1', 'usuario10', 'usuario14', 'usuario11'] D 14 -3153.69987488 3562 user
46 usuario10 C ['usuario3', 'usuario15', 'usuario8', 'usuario2'] D 5 -3131.20007515 2061 user
46 usuario6 C ['usuario15', 'usuario5', 'usuario7', 'usuario8'] C 10 -2099.60007668 4176 user
46 usuario5 D ['usuario11', 'usuario14', 'usuario13', 'usuario6'] C 14 -3125.69999695 1973 user
46 usuario14 C ['usuario2', 'usuario8', 'usuario16', 'usuario5'] D 5 -86.699962616 5328 user
46 usuario8 C ['usuario10', 'usuario6', 'usuario9', 'usuario14'] C 20 -3140.40017128 2931 user
47 usuario7 C ['usuario6', 'usuario13', 'usuario4', 'usuario9'] D 10 -8284.30008888 872 user
47 usuario13 D ['usuario5', 'usuario16', 'usuario12', 'usuario7'] C 19 -6223.39987755 2740 user
47 usuario16 C ['usuario14', 'usuario9', 'usuario1', 'usuario13'] D 0 -34.3999862671 8382 user
47 usuario9 D ['usuario8', 'usuario7', 'usuario3', 'usuario16'] C 19 -7252.50005722 2065 user
47 usuario4 C ['usuario7', 'usuario12', 'usuario15', 'usuario3'] D 10 -6262.20011711 2147 user
47 usuario12 C ['usuario13', 'usuario1', 'usuario11', 'usuario4'] C 5 -8278.7001133 767 user
47 usuario1 D ['usuario16', 'usuario3', 'usuario2', 'usuario12'] C 19 -6357.10000992 2695 user
47 usuario3 D ['usuario9', 'usuario4', 'usuario10', 'usuario1'] D 9 -6214.60008621 2241 user
47 usuario15 D ['usuario4', 'usuario11', 'usuario6', 'usuario10'] D 14 -4167.39988327 4530 user
47 usuario11 D ['usuario12', 'usuario2', 'usuario5', 'usuario15'] D 14 -7238.20018768 1878 user
47 usuario2 C ['usuario1', 'usuario10', 'usuario14', 'usuario11'] D 0 -5263.29994202 3005 user
47 usuario10 D ['usuario3', 'usuario15', 'usuario8', 'usuario2'] C 14 -5176.4998436 4655 user
47 usuario6 C ['usuario15', 'usuario5', 'usuario7', 'usuario8'] C 10 -6230.19981384 2292 user
47 usuario5 D ['usuario11', 'usuario14', 'usuario13', 'usuario6'] C 9 -7240.90003967 1616 user
47 usuario14 D ['usuario2', 'usuario8', 'usuario16', 'usuario5'] D 19 -4564.50009346 3651 user
47 usuario8 C ['usuario10', 'usuario6', 'usuario9', 'usuario14'] D 5 -7256.60014153 1600 user
48 usuario7 C ['usuario6', 'usuario13', 'usuario4', 'usuario9'] D 10 -7257.79986382 855 user
48 usuario13 D ['usuario5', 'usuario16', 'usuario12', 'usuario7'] C 9 -3134.09996033 4512 user
48 usuario16 D ['usuario14', 'usuario9', 'usuario1', 'usuario13'] D 14 -3149.19996262 4587 user
48 usuario9 D ['usuario8', 'usuario7', 'usuario3', 'usuario16'] D 19 -6238.49987984 1896 user
48 usuario4 C ['usuario7', 'usuario12', 'usuario15', 'usuario3'] C 10 -6198.09985161 2159 user
48 usuario12 D ['usuario13', 'usuario1', 'usuario11', 'usuario4'] C 19 -7257.60006905 940 user
48 usuario1 C ['usuario16', 'usuario3', 'usuario2', 'usuario12'] D 5 -5294.6999073 1907 user
48 usuario3 C ['usuario9', 'usuario4', 'usuario10', 'usuario1'] C 10 -6220.90005875 1543 user
48 usuario15 D ['usuario4', 'usuario11', 'usuario6', 'usuario10'] D 19 -5203.69982719 2815 user
48 usuario11 C ['usuario12', 'usuario2', 'usuario5', 'usuario15'] D 0 -29.4001102448 8350 user
48 usuario2 D ['usuario1', 'usuario10', 'usuario14', 'usuario11'] C 19 -5238.69991302 2808 user
48 usuario10 D ['usuario3', 'usuario15', 'usuario8', 'usuario2'] D 14 -5199.30005074 2210 user
48 usuario6 C ['usuario15', 'usuario5', 'usuario7', 'usuario8'] C 10 -4169.89994049 4359 user
48 usuario5 D ['usuario11', 'usuario14', 'usuario13', 'usuario6'] C 19 -7247.20001221 1530 user
48 usuario14 C ['usuario2', 'usuario8', 'usuario16', 'usuario5'] D 5 -4692.00015068 3110 user
48 usuario8 C ['usuario10', 'usuario6', 'usuario9', 'usuario14'] C 10 -5190.39988518 2566 user
49 usuario7 C ['usuario6', 'usuario13', 'usuario4', 'usuario9'] D 10 -9293.40004921 762 user
49 usuario13 D ['usuario5', 'usuario16', 'usuario12', 'usuario7'] C 19 -7240.4999733 3000 user
49 usuario16 D ['usuario14', 'usuario9', 'usuario1', 'usuario13'] D 9 -4240.50021172 6519 user
49 usuario9 D ['usuario8', 'usuario7', 'usuario3', 'usuario16'] D 19 -8273.60010147 1668 user
49 usuario4 C ['usuario7', 'usuario12', 'usuario15', 'usuario3'] C 15 -8323.4000206 1779 user
