round player action_player opponent action_opponent payoff time_php time_js who_played
1 usuario10 C ['usuario11', 'usuario8', 'usuario2', 'usuario5'] D 5 -8439.89992142 6909 user
33 usuario5 D ['usuario1', 'usuario10', 'usuario15', 'usuario16'] C 9 -34.8999500275 17741 user
33 usuario2 C ['usuario10', 'usuario13', 'usuario12', 'usuario15'] D 0 -17528.1999111 1266 user
33 usuario13 D ['usuario8', 'usuario9', 'usuario3', 'usuario2'] C 14 -15469.399929 2333 user
33 usuario9 D ['usuario16', 'usuario15', 'usuario7', 'usuario13'] D 14 -15461.1001015 3160 user
33 usuario15 D ['usuario5', 'usuario2', 'usuario4', 'usuario9'] D 9 -15469.700098 2743 user
33 usuario12 D ['usuario2', 'usuario3', 'usuario11', 'usuario4'] D 9 -15469.8998928 2160 user
33 usuario3 D ['usuario13', 'usuario7', 'usuario6', 'usuario12'] D 9 -16501.2998581 1932 user
33 usuario7 C ['usuario9', 'usuario4', 'usuario14', 'usuario3'] D 0 -9368.30019951 8073 user
33 usuario4 D ['usuario15', 'usuario12', 'usuario1', 'usuario7'] C 9 -16491.699934 1190 user
33 usuario11 D ['usuario12', 'usuario6', 'usuario10', 'usuario1'] D 4 -13417.899847 4180 user
33 usuario6 D ['usuario3', 'usuario14', 'usuario8', 'usuario11'] D 9 -16521.8000412 1501 user
33 usuario14 D ['usuario7', 'usuario1', 'usuario16', 'usuario6'] D 14 -12680.7999611 4775 user
33 usuario1 D ['usuario4', 'usuario11', 'usuario5', 'usuario14'] D 4 -15487.4000549 2619 user
34 usuario10 C ['usuario11', 'usuario8', 'usuario2', 'usuario5'] D 5 -8414.40010071 3040 user
34 usuario8 D ['usuario6', 'usuario16', 'usuario13', 'usuario10'] C 14 -9302.29997635 2909 user
34 usuario16 C ['usuario14', 'usuario5', 'usuario9', 'usuario8'] D 0 -9345.79992294 1838 user
34 usuario5 D ['usuario1', 'usuario10', 'usuario15', 'usuario16'] C 14 -50.6999492645 11985 user
34 usuario2 C ['usuario10', 'usuario13', 'usuario12', 'usuario15'] D 5 -10321.7999935 1734 user
34 usuario13 D ['usuario8', 'usuario9', 'usuario3', 'usuario2'] C 9 -8273.69999886 3779 user
34 usuario9 D ['usuario16', 'usuario15', 'usuario7', 'usuario13'] D 9 -9321.59996033 2682 user
34 usuario15 D ['usuario5', 'usuario2', 'usuario4', 'usuario9'] D 9 -8282.10020065 3249 user
34 usuario12 D ['usuario2', 'usuario3', 'usuario11', 'usuario4'] D 9 -10419.3999767 1916 user
34 usuario3 D ['usuario13', 'usuario7', 'usuario6', 'usuario12'] D 4 -8273.09989929 3161 user
34 usuario7 D ['usuario9', 'usuario4', 'usuario14', 'usuario3'] D 4 -6218.09983253 5709 user
34 usuario4 D ['usuario15', 'usuario12', 'usuario1', 'usuario7'] D 4 -8276.60012245 3492 user
34 usuario11 D ['usuario12', 'usuario6', 'usuario10', 'usuario1'] D 9 -2100.69990158 9958 user
34 usuario6 D ['usuario3', 'usuario14', 'usuario8', 'usuario11'] D 4 -10348.400116 1690 user
34 usuario14 D ['usuario7', 'usuario1', 'usuario16', 'usuario6'] D 9 -6356.80007935 5914 user
34 usuario1 D ['usuario4', 'usuario11', 'usuario5', 'usuario14'] D 4 -10361.4001274 1987 user
35 usuario10 D ['usuario11', 'usuario8', 'usuario2', 'usuario5'] D 4 -20020.4000473 1449 user
35 usuario8 D ['usuario6', 'usuario16', 'usuario13', 'usuario10'] D 9 -10315.7999516 11057 user
35 usuario16 D ['usuario14', 'usuario5', 'usuario9', 'usuario8'] D 9 -6217.99993515 14733 user
35 usuario5 D ['usuario1', 'usuario10', 'usuario15', 'usuario16'] D 9 -36.0999107361 20091 user
35 usuario2 D ['usuario10', 'usuario13', 'usuario12', 'usuario15'] D 4 -18572.7000237 1935 user
35 usuario13 D ['usuario8', 'usuario9', 'usuario3', 'usuario2'] D 4 -15464.6000862 4786 user
35 usuario9 D ['usuario16', 'usuario15', 'usuario7', 'usuario13'] D 4 -16498.5001087 4401 user
35 usuario15 D ['usuario5', 'usuario2', 'usuario4', 'usuario9'] D 4 -12369.6000576 8477 user
35 usuario12 D ['usuario2', 'usuario3', 'usuario11', 'usuario4'] D 4 -18539.8001671 2278 user
35 usuario3 D ['usuario13', 'usuario7', 'usuario6', 'usuario12'] D 9 -13417.3002243 7652 user
35 usuario7 D ['usuario9', 'usuario4', 'usuario14', 'usuario3'] D 9 -20717.2000408 1219 user
35 usuario4 D ['usuario15', 'usuario12', 'usuario1', 'usuario7'] D 9 -10321.7000961 10984 user
35 usuario11 D ['usuario12', 'usuario6', 'usuario10', 'usuario1'] C 14 -18546.200037 2961 user
35 usuario6 C ['usuario3', 'usuario14', 'usuario8', 'usuario11'] D 5 -17593.8000679 3052 user
35 usuario14 C ['usuario7', 'usuario1', 'usuario16', 'usuario6'] C 10 -18932.199955 1797 user
35 usuario1 C ['usuario4', 'usuario11', 'usuario5', 'usuario14'] C 5 -14423.500061 5833 user
36 usuario10 D ['usuario11', 'usuario8', 'usuario2', 'usuario5'] D 9 -2144.90008354 13771 user
36 usuario8 D ['usuario6', 'usuario16', 'usuario13', 'usuario10'] D 9 -13411.5998745 3866 user
36 usuario16 D ['usuario14', 'usuario5', 'usuario9', 'usuario8'] D 9 -11360.1000309 5874 user
36 usuario5 D ['usuario1', 'usuario10', 'usuario15', 'usuario16'] D 4 -2135.99991798 14764 user
36 usuario2 C ['usuario10', 'usuario13', 'usuario12', 'usuario15'] D 0 -15462.5999928 1612 user
36 usuario13 D ['usuario8', 'usuario9', 'usuario3', 'usuario2'] C 9 -32.1998596191 17822 user
36 usuario9 D ['usuario16', 'usuario15', 'usuario7', 'usuario13'] D 4 -9303.69997025 7262 user
36 usuario15 D ['usuario5', 'usuario2', 'usuario4', 'usuario9'] D 9 -13423.199892 3359 user
36 usuario12 D ['usuario2', 'usuario3', 'usuario11', 'usuario4'] D 9 -14449.3999481 1794 user
36 usuario3 D ['usuario13', 'usuario7', 'usuario6', 'usuario12'] D 9 -14470.3998566 2146 user
36 usuario7 D ['usuario9', 'usuario4', 'usuario14', 'usuario3'] D 9 -14454.100132 2234 user
36 usuario4 D ['usuario15', 'usuario12', 'usuario1', 'usuario7'] D 4 -14465.8999443 2096 user
36 usuario11 D ['usuario12', 'usuario6', 'usuario10', 'usuario1'] D 9 -14490.7000065 2568 user
36 usuario6 C ['usuario3', 'usuario14', 'usuario8', 'usuario11'] D 5 -15483.0999374 1652 user
36 usuario14 C ['usuario7', 'usuario1', 'usuario16', 'usuario6'] C 5 -11599.2000103 5538 user
36 usuario1 D ['usuario4', 'usuario11', 'usuario5', 'usuario14'] C 9 -13433.5000515 3875 user
37 usuario10 D ['usuario11', 'usuario8', 'usuario2', 'usuario5'] D 9 -14751.4998913 2112 user
37 usuario8 D ['usuario6', 'usuario16', 'usuario13', 'usuario10'] D 4 -14438.5001659 1930 user
37 usuario16 D ['usuario14', 'usuario5', 'usuario9', 'usuario8'] D 9 -11398.4999657 5904 user
37 usuario5 D ['usuario1', 'usuario10', 'usuario15', 'usuario16'] D 4 -53.2999038696 17720 user
37 usuario2 C ['usuario10', 'usuario13', 'usuario12', 'usuario15'] D 0 -15620.5000877 1097 user
37 usuario13 D ['usuario8', 'usuario9', 'usuario3', 'usuario2'] C 9 -14443.6998367 2422 user
37 usuario9 D ['usuario16', 'usuario15', 'usuario7', 'usuario13'] D 4 -14444.2999363 2794 user
37 usuario15 D ['usuario5', 'usuario2', 'usuario4', 'usuario9'] D 9 -15477.9000282 2426 user
37 usuario12 D ['usuario2', 'usuario3', 'usuario11', 'usuario4'] D 9 -10324.8999119 7607 user
37 usuario3 D ['usuario13', 'usuario7', 'usuario6', 'usuario12'] D 4 -14453.2999992 2492 user
37 usuario7 D ['usuario9', 'usuario4', 'usuario14', 'usuario3'] D 9 -14476.5000343 2806 user
37 usuario4 D ['usuario15', 'usuario12', 'usuario1', 'usuario7'] D 4 -14520.4999447 2767 user
37 usuario11 D ['usuario12', 'usuario6', 'usuario10', 'usuario1'] D 4 -14449.6998787 2267 user
37 usuario6 D ['usuario3', 'usuario14', 'usuario8', 'usuario11'] D 9 -14453.099966 2067 user
37 usuario14 C ['usuario7', 'usuario1', 'usuario16', 'usuario6'] D 0 -7395.59984207 9439 user
37 usuario1 D ['usuario4', 'usuario11', 'usuario5', 'usuario14'] C 9 -14507.600069 2331 user
38 usuario10 C ['usuario11', 'usuario8', 'usuario2', 'usuario5'] C 5 -12666.4998531 1752 user
38 usuario8 D ['usuario6', 'usuario16', 'usuario13', 'usuario10'] C 9 -11391.8001652 4090 user
38 usuario16 D ['usuario14', 'usuario5', 'usuario9', 'usuario8'] D 9 -13421.7000008 1229 user
38 usuario5 C ['usuario1', 'usuario10', 'usuario15', 'usuario16'] D 10 15026.7000198 14979 user
38 usuario2 D ['usuario10', 'usuario13', 'usuario12', 'usuario15'] D 9 -14440.9000874 1196 user
38 usuario13 D ['usuario8', 'usuario9', 'usuario3', 'usuario2'] D 9 -12471.1000919 2286 user
38 usuario9 D ['usuario16', 'usuario15', 'usuario7', 'usuario13'] D 9 -6210.20007133 8290 user
38 usuario15 D ['usuario5', 'usuario2', 'usuario4', 'usuario9'] D 9 -11356.5998077 2985 user
38 usuario12 D ['usuario2', 'usuario3', 'usuario11', 'usuario4'] D 9 -11450.4001141 3266 user
38 usuario3 C ['usuario13', 'usuario7', 'usuario6', 'usuario12'] D 5 -9332.00001717 6210 user
38 usuario7 C ['usuario9', 'usuario4', 'usuario14', 'usuario3'] C 5 -7244.40002441 7121 user
38 usuario4 D ['usuario15', 'usuario12', 'usuario1', 'usuario7'] C 14 -13478.9998531 1938 user
38 usuario11 D ['usuario12', 'usuario6', 'usuario10', 'usuario1'] C 14 -7252.19988823 7704 user
38 usuario6 D ['usuario3', 'usuario14', 'usuario8', 'usuario11'] D 9 -13415.3001308 2100 user
38 usuario14 D ['usuario7', 'usuario1', 'usuario16', 'usuario6'] D 14 -11601.9999981 3848 user
38 usuario1 C ['usuario4', 'usuario11', 'usuario5', 'usuario14'] D 5 -10327.6998997 5260 user
39 usuario10 C ['usuario11', 'usuario8', 'usuario2', 'usuario5'] C 5 -19065.2999878 1167 user
39 usuario8 D ['usuario6', 'usuario16', 'usuario13', 'usuario10'] C 14 -25.5999565125 19688 user
39 usuario16 C ['usuario14', 'usuario5', 'usuario9', 'usuario8'] D 5 -15557.2998524 5143 user
39 usuario5 C ['usuario1', 'usuario10', 'usuario15', 'usuario16'] C 10 -6392.40002632 13310 user
39 usuario2 D ['usuario10', 'usuario13', 'usuario12', 'usuario15'] D 9 -17586.1999989 2249 user
39 usuario13 D ['usuario8', 'usuario9', 'usuario3', 'usuario2'] D 4 -18547.8000641 1327 user
39 usuario9 D ['usuario16', 'usuario15', 'usuario7', 'usuario13'] D 14 -16498.1000423 4388 user
39 usuario15 D ['usuario5', 'usuario2', 'usuario4', 'usuario9'] D 9 -4164.00003433 16122 user
39 usuario12 D ['usuario2', 'usuario3', 'usuario11', 'usuario4'] D 4 -17516.4999962 2042 user
39 usuario3 D ['usuario13', 'usuario7', 'usuario6', 'usuario12'] D 9 -16488.3000851 3549 user
39 usuario7 C ['usuario9', 'usuario4', 'usuario14', 'usuario3'] D 0 -16511.9001865 3375 user
39 usuario4 D ['usuario15', 'usuario12', 'usuario1', 'usuario7'] C 9 -17543.2999134 1898 user
39 usuario11 D ['usuario12', 'usuario6', 'usuario10', 'usuario1'] D 9 -17540.8000946 2544 user
39 usuario6 D ['usuario3', 'usuario14', 'usuario8', 'usuario11'] D 4 -18554.899931 1455 user
39 usuario14 D ['usuario7', 'usuario1', 'usuario16', 'usuario6'] D 14 -6352.09989548 13382 user
39 usuario1 D ['usuario4', 'usuario11', 'usuario5', 'usuario14'] D 9 -16503.5998821 2991 user
40 usuario10 C ['usuario11', 'usuario8', 'usuario2', 'usuario5'] C 15 -15797.7001667 1264 user
40 usuario8 C ['usuario6', 'usuario16', 'usuario13', 'usuario10'] C 10 -13418.2999134 3622 user
40 usuario16 C ['usuario14', 'usuario5', 'usuario9', 'usuario8'] C 15 -26.5998840332 16085 user
40 usuario5 C ['usuario1', 'usuario10', 'usuario15', 'usuario16'] C 15 -2147.30000496 15026 user
40 usuario2 C ['usuario10', 'usuario13', 'usuario12', 'usuario15'] C 10 -13422.0998287 2875 user
40 usuario13 D ['usuario8', 'usuario9', 'usuario3', 'usuario2'] C 14 -14443.6001778 2477 user
40 usuario9 D ['usuario16', 'usuario15', 'usuario7', 'usuario13'] D 19 -13499.5999336 3016 user
40 usuario15 C ['usuario5', 'usuario2', 'usuario4', 'usuario9'] D 10 -9315.20009041 7778 user
40 usuario12 D ['usuario2', 'usuario3', 'usuario11', 'usuario4'] D 9 -15464.4999504 2128 user
40 usuario3 D ['usuario13', 'usuario7', 'usuario6', 'usuario12'] D 9 -14460.9000683 2782 user
40 usuario7 C ['usuario9', 'usuario4', 'usuario14', 'usuario3'] D 5 -15502.5999546 1535 user
40 usuario4 D ['usuario15', 'usuario12', 'usuario1', 'usuario7'] C 14 -13422.5001335 3902 user
40 usuario11 D ['usuario12', 'usuario6', 'usuario10', 'usuario1'] D 9 -13472.8000164 2817 user
40 usuario6 D ['usuario3', 'usuario14', 'usuario8', 'usuario11'] D 14 -15480.700016 1578 user
40 usuario14 C ['usuario7', 'usuario1', 'usuario16', 'usuario6'] D 10 -9542.00005531 6863 user
40 usuario1 D ['usuario4', 'usuario11', 'usuario5', 'usuario14'] C 14 -13407.9999924 3229 user
41 usuario10 C ['usuario11', 'usuario8', 'usuario2', 'usuario5'] D 5 -16958.4000111 1130 user
41 usuario8 C ['usuario6', 'usuario16', 'usuario13', 'usuario10'] C 10 -6215.80004692 11804 user
41 usuario16 C ['usuario14', 'usuario5', 'usuario9', 'usuario8'] C 10 -13435.8000755 4708 user
41 usuario5 D ['usuario1', 'usuario10', 'usuario15', 'usuario16'] C 19 -36.4999771118 17094 user
41 usuario2 D ['usuario10', 'usuario13', 'usuario12', 'usuario15'] D 9 -16549.9999523 2337 user
41 usuario13 D ['usuario8', 'usuario9', 'usuario3', 'usuario2'] D 14 -8269.70005035 10050 user
41 usuario9 D ['usuario16', 'usuario15', 'usuario7', 'usuario13'] D 14 -15465.5001163 2023 user
41 usuario15 D ['usuario5', 'usuario2', 'usuario4', 'usuario9'] D 4 -9294.49987411 8665 user
41 usuario12 D ['usuario2', 'usuario3', 'usuario11', 'usuario4'] D 9 -16551.8000126 997 user
41 usuario3 C ['usuario13', 'usuario7', 'usuario6', 'usuario12'] D 5 -10327.8999329 7175 user
41 usuario7 C ['usuario9', 'usuario4', 'usuario14', 'usuario3'] C 10 -16523.3001709 1939 user
41 usuario4 D ['usuario15', 'usuario12', 'usuario1', 'usuario7'] C 14 -11358.2999706 6518 user
41 usuario11 D ['usuario12', 'usuario6', 'usuario10', 'usuario1'] C 14 -9291.50009155 9519 user
41 usuario6 D ['usuario3', 'usuario14', 'usuario8', 'usuario11'] D 19 -15473.7000465 1823 user
41 usuario14 C ['usuario7', 'usuario1', 'usuario16', 'usuario6'] D 15 -11619.8999882 6593 user
41 usuario1 C ['usuario4', 'usuario11', 'usuario5', 'usuario14'] C 5 -14627.300024 3446 user
42 usuario10 C ['usuario11', 'usuario8', 'usuario2', 'usuario5'] D 5 -16020.8001137 1635 user
42 usuario8 C ['usuario6', 'usuario16', 'usuario13', 'usuario10'] C 15 -14453.8002014 3631 user
42 usuario16 C ['usuario14', 'usuario5', 'usuario9', 'usuario8'] C 5 -7251.69992447 10600 user
42 usuario5 D ['usuario1', 'usuario10', 'usuario15', 'usuario16'] C 14 -52.5000095367 18505 user
42 usuario2 D ['usuario10', 'usuario13', 'usuario12', 'usuario15'] D 9 -16502.2001266 1426 user
42 usuario13 D ['usuario8', 'usuario9', 'usuario3', 'usuario2'] D 14 -12395.2000141 5497 user
42 usuario9 D ['usuario16', 'usuario15', 'usuario7', 'usuario13'] D 14 -9326.40004158 8302 user
42 usuario15 D ['usuario5', 'usuario2', 'usuario4', 'usuario9'] D 4 -15462.6998901 2620 user
42 usuario12 D ['usuario2', 'usuario3', 'usuario11', 'usuario4'] D 9 -15580.3999901 2838 user
42 usuario3 C ['usuario13', 'usuario7', 'usuario6', 'usuario12'] D 10 -16602.6000977 1802 user
42 usuario7 C ['usuario9', 'usuario4', 'usuario14', 'usuario3'] C 5 -14452.8000355 3617 user
42 usuario4 D ['usuario15', 'usuario12', 'usuario1', 'usuario7'] C 9 -11372.1001148 6609 user
42 usuario11 D ['usuario12', 'usuario6', 'usuario10', 'usuario1'] D 14 -12398.900032 5288 user
42 usuario6 C ['usuario3', 'usuario14', 'usuario8', 'usuario11'] D 10 -13411.7999077 4543 user
42 usuario14 D ['usuario7', 'usuario1', 'usuario16', 'usuario6'] C 19 -7390.30003548 10256 user
42 usuario1 D ['usuario4', 'usuario11', 'usuario5', 'usuario14'] D 4 -13447.8001595 4725 user
43 usuario10 D ['usuario11', 'usuario8', 'usuario2', 'usuario5'] D 9 -17962.1999264 1913 user
43 usuario8 C ['usuario6', 'usuario16', 'usuario13', 'usuario10'] D 5 -15477.699995 4704 user
43 usuario16 D ['usuario14', 'usuario5', 'usuario9', 'usuario8'] C 14 -16515.1998997 3769 user
43 usuario5 D ['usuario1', 'usuario10', 'usuario15', 'usuario16'] D 9 -50.8999824524 19321 user
43 usuario2 D ['usuario10', 'usuario13', 'usuario12', 'usuario15'] D 4 -16486.2000942 2630 user
43 usuario13 D ['usuario8', 'usuario9', 'usuario3', 'usuario2'] D 9 -6215.89994431 14014 user
43 usuario9 D ['usuario16', 'usuario15', 'usuario7', 'usuario13'] D 9 -15488.2001877 3913 user
43 usuario15 D ['usuario5', 'usuario2', 'usuario4', 'usuario9'] D 4 -12381.000042 7697 user
43 usuario12 D ['usuario2', 'usuario3', 'usuario11', 'usuario4'] D 4 -18545.6001759 1201 user
43 usuario3 D ['usuario13', 'usuario7', 'usuario6', 'usuario12'] D 14 -16654.1998386 2551 user
43 usuario7 C ['usuario9', 'usuario4', 'usuario14', 'usuario3'] D 5 -18549.1998196 1539 user
43 usuario4 D ['usuario15', 'usuario12', 'usuario1', 'usuario7'] C 14 -17614.5999432 1858 user
43 usuario11 D ['usuario12', 'usuario6', 'usuario10', 'usuario1'] C 14 -17527.8000832 2258 user
43 usuario6 C ['usuario3', 'usuario14', 'usuario8', 'usuario11'] D 10 -17590.10005 2418 user
43 usuario14 C ['usuario7', 'usuario1', 'usuario16', 'usuario6'] C 15 -9529.40011024 10740 user
43 usuario1 C ['usuario4', 'usuario11', 'usuario5', 'usuario14'] C 5 -9301.30004883 10678 user
44 usuario10 C ['usuario11', 'usuario8', 'usuario2', 'usuario5'] C 5 -46.2999343872 9373 user
44 usuario8 D ['usuario6', 'usuario16', 'usuario13', 'usuario10'] C 14 -6226.00007057 2844 user
44 usuario16 D ['usuario14', 'usuario5', 'usuario9', 'usuario8'] D 14 -8276.30019188 1792 user
44 usuario5 C ['usuario1', 'usuario10', 'usuario15', 'usuario16'] D 5 -2143.70012283 7955 user
44 usuario2 D ['usuario10', 'usuario13', 'usuario12', 'usuario15'] D 9 -7253.70001793 3207 user
44 usuario13 D ['usuario8', 'usuario9', 'usuario3', 'usuario2'] D 4 -4170.30000687 4971 user
44 usuario9 D ['usuario16', 'usuario15', 'usuario7', 'usuario13'] D 9 -7276.20005608 2786 user
44 usuario15 D ['usuario5', 'usuario2', 'usuario4', 'usuario9'] D 9 -4159.30008888 5007 user
44 usuario12 D ['usuario2', 'usuario3', 'usuario11', 'usuario4'] D 4 -7284.19995308 2171 user
44 usuario3 D ['usuario13', 'usuario7', 'usuario6', 'usuario12'] D 14 -8307.29985237 2512 user
44 usuario7 C ['usuario9', 'usuario4', 'usuario14', 'usuario3'] D 5 -7255.49983978 2278 user
44 usuario4 D ['usuario15', 'usuario12', 'usuario1', 'usuario7'] C 9 -7278.90014648 2583 user
44 usuario11 D ['usuario12', 'usuario6', 'usuario10', 'usuario1'] D 14 -7245.59998512 2491 user
44 usuario6 C ['usuario3', 'usuario14', 'usuario8', 'usuario11'] D 5 -8277.29988098 2070 user
44 usuario14 C ['usuario7', 'usuario1', 'usuario16', 'usuario6'] C 10 -6386.39998436 3280 user
44 usuario1 D ['usuario4', 'usuario11', 'usuario5', 'usuario14'] C 14 -7324.69987869 2406 user
45 usuario10 C ['usuario11', 'usuario8', 'usuario2', 'usuario5'] D 5 -10610.3000641 3668 user
45 usuario8 D ['usuario6', 'usuario16', 'usuario13', 'usuario10'] C 9 -2102.90002823 12654 user
45 usuario16 D ['usuario14', 'usuario5', 'usuario9', 'usuario8'] D 4 -12399.4998932 1063 user
45 usuario5 D ['usuario1', 'usuario10', 'usuario15', 'usuario16'] D 14 -45.4001426697 14095 user
45 usuario2 C ['usuario10', 'usuario13', 'usuario12', 'usuario15'] D 5 -11348.0000496 2688 user
45 usuario13 D ['usuario8', 'usuario9', 'usuario3', 'usuario2'] C 9 -13432.3999882 1325 user
45 usuario9 D ['usuario16', 'usuario15', 'usuario7', 'usuario13'] D 9 -10326.3001442 4264 user
45 usuario15 D ['usuario5', 'usuario2', 'usuario4', 'usuario9'] D 9 -27.6999473572 14297 user
45 usuario12 D ['usuario2', 'usuario3', 'usuario11', 'usuario4'] D 9 -13410.3999138 1395 user
45 usuario3 D ['usuario13', 'usuario7', 'usuario6', 'usuario12'] D 9 -10351.3998985 3191 user
45 usuario7 C ['usuario9', 'usuario4', 'usuario14', 'usuario3'] D 0 -12418.200016 1358 user
45 usuario4 D ['usuario15', 'usuario12', 'usuario1', 'usuario7'] C 14 -12388.4999752 1939 user
45 usuario11 D ['usuario12', 'usuario6', 'usuario10', 'usuario1'] C 14 -11461.4999294 2395 user
45 usuario6 D ['usuario3', 'usuario14', 'usuario8', 'usuario11'] D 4 -10348.7999439 3224 user
45 usuario14 D ['usuario7', 'usuario1', 'usuario16', 'usuario6'] D 14 -9496.99997902 4492 user
45 usuario1 C ['usuario4', 'usuario11', 'usuario5', 'usuario14'] D 0 -11363.1000519 3296 user
46 usuario10 C ['usuario11', 'usuario8', 'usuario2', 'usuario5'] C 10 -9526.20005608 1024 user
46 usuario8 D ['usuario6', 'usuario16', 'usuario13', 'usuario10'] C 14 -3134.5000267 7471 user
46 usuario16 C ['usuario14', 'usuario5', 'usuario9', 'usuario8'] D 10 -8279.50000763 1991 user
46 usuario5 C ['usuario1', 'usuario10', 'usuario15', 'usuario16'] C 10 -44.3000793457 10846 user
46 usuario2 C ['usuario10', 'usuario13', 'usuario12', 'usuario15'] D 5 -7258.59999657 3432 user
46 usuario13 D ['usuario8', 'usuario9', 'usuario3', 'usuario2'] C 9 -8273.10013771 2757 user
46 usuario9 D ['usuario16', 'usuario15', 'usuario7', 'usuario13'] D 14 -9307.60002136 1720 user
46 usuario15 D ['usuario5', 'usuario2', 'usuario4', 'usuario9'] D 14 -9297.4998951 1959 user
46 usuario12 D ['usuario2', 'usuario3', 'usuario11', 'usuario4'] D 9 -5188.60006332 5816 user
46 usuario3 D ['usuario13', 'usuario7', 'usuario6', 'usuario12'] D 9 -7294.89994049 3586 user
46 usuario7 C ['usuario9', 'usuario4', 'usuario14', 'usuario3'] D 5 -9318.09997559 1641 user
46 usuario4 D ['usuario15', 'usuario12', 'usuario1', 'usuario7'] C 9 -9304.10003662 1240 user
46 usuario11 D ['usuario12', 'usuario6', 'usuario10', 'usuario1'] D 9 -9303.40003967 2263 user
46 usuario6 D ['usuario3', 'usuario14', 'usuario8', 'usuario11'] D 9 -9306.90002441 2070 user
46 usuario14 C ['usuario7', 'usuario1', 'usuario16', 'usuario6'] D 10 -4225.30007362 7216 user
46 usuario1 D ['usuario4', 'usuario11', 'usuario5', 'usuario14'] C 14 -8277.60004997 2244 user
47 usuario10 C ['usuario11', 'usuario8', 'usuario2', 'usuario5'] D 5 -11608.7999344 1425 user
47 usuario8 D ['usuario6', 'usuario16', 'usuario13', 'usuario10'] C 14 -30.4000377655 13293 user
47 usuario16 C ['usuario14', 'usuario5', 'usuario9', 'usuario8'] D 5 -11365.5998707 1370 user
47 usuario5 D ['usuario1', 'usuario10', 'usuario15', 'usuario16'] C 24 -5302.70004272 8049 user
47 usuario2 C ['usuario10', 'usuario13', 'usuario12', 'usuario15'] C 10 -10398.2000351 2566 user
47 usuario13 D ['usuario8', 'usuario9', 'usuario3', 'usuario2'] C 9 -10348.400116 1723 user
47 usuario9 D ['usuario16', 'usuario15', 'usuario7', 'usuario13'] D 14 -11352.699995 1181 user
47 usuario15 C ['usuario5', 'usuario2', 'usuario4', 'usuario9'] D 5 -3134.29999352 9178 user
47 usuario12 D ['usuario2', 'usuario3', 'usuario11', 'usuario4'] D 9 -10344.6998596 2095 user
47 usuario3 D ['usuario13', 'usuario7', 'usuario6', 'usuario12'] D 4 -7242.39993095 5597 user
47 usuario7 D ['usuario9', 'usuario4', 'usuario14', 'usuario3'] D 9 -10339.099884 2806 user
47 usuario4 D ['usuario15', 'usuario12', 'usuario1', 'usuario7'] D 14 -12419.1000462 1091 user
47 usuario11 D ['usuario12', 'usuario6', 'usuario10', 'usuario1'] C 14 -9294.20018196 3773 user
47 usuario6 D ['usuario3', 'usuario14', 'usuario8', 'usuario11'] D 9 -11425.1999855 1874 user
47 usuario14 C ['usuario7', 'usuario1', 'usuario16', 'usuario6'] D 10 -5384.80019569 7417 user
47 usuario1 C ['usuario4', 'usuario11', 'usuario5', 'usuario14'] C 5 -8288.00010681 4556 user
48 usuario10 D ['usuario11', 'usuario8', 'usuario2', 'usuario5'] C 19 -14796.4999676 2604 user
48 usuario8 C ['usuario6', 'usuario16', 'usuario13', 'usuario10'] D 0 -5186.40017509 11958 user
48 usuario16 D ['usuario14', 'usuario5', 'usuario9', 'usuario8'] C 19 -13416.8999195 3826 user
48 usuario5 C ['usuario1', 'usuario10', 'usuario15', 'usuario16'] D 0 -61.399936676 16386 user
48 usuario2 C ['usuario10', 'usuario13', 'usuario12', 'usuario15'] D 0 -15456.8998814 1882 user
48 usuario13 D ['usuario8', 'usuario9', 'usuario3', 'usuario2'] C 14 -13417.2000885 2617 user
48 usuario9 D ['usuario16', 'usuario15', 'usuario7', 'usuario13'] D 4 -13401.0000229 3343 user
48 usuario15 D ['usuario5', 'usuario2', 'usuario4', 'usuario9'] D 14 -15490.5998707 1638 user
48 usuario12 D ['usuario2', 'usuario3', 'usuario11', 'usuario4'] D 9 -10343.6000347 7105 user
48 usuario3 D ['usuario13', 'usuario7', 'usuario6', 'usuario12'] D 4 -3136.10005379 14311 user
48 usuario7 D ['usuario9', 'usuario4', 'usuario14', 'usuario3'] D 9 -15468.8999653 1467 user
48 usuario4 D ['usuario15', 'usuario12', 'usuario1', 'usuario7'] D 4 -15491.8999672 1617 user
48 usuario11 D ['usuario12', 'usuario6', 'usuario10', 'usuario1'] D 4 -15520.5001831 1257 user
48 usuario6 D ['usuario3', 'usuario14', 'usuario8', 'usuario11'] D 14 -14450.799942 2094 user
48 usuario14 C ['usuario7', 'usuario1', 'usuario16', 'usuario6'] D 0 -14746.2000847 2316 user
48 usuario1 D ['usuario4', 'usuario11', 'usuario5', 'usuario14'] C 14 -14478.3000946 3059 user
49 usuario10 C ['usuario11', 'usuario8', 'usuario2', 'usuario5'] D 0 -10573.0998516 1715 user
49 usuario8 D ['usuario6', 'usuario16', 'usuario13', 'usuario10'] C 9 -3145.60008049 7921 user
49 usuario16 D ['usuario14', 'usuario5', 'usuario9', 'usuario8'] D 9 -9307.50012398 3047 user
49 usuario5 D ['usuario1', 'usuario10', 'usuario15', 'usuario16'] D 9 -53.0998706818 12338 user
49 usuario2 D ['usuario10', 'usuario13', 'usuario12', 'usuario15'] D 9 -9318.20011139 2364 user
