round player action_player opponent action_opponent payoff time_php time_js who_played
1 usuario13 C ['usuario16', 'usuario10', 'usuario9', 'usuario7'] D 15 -8271.99983597 3385 user
33 usuario7 D ['usuario4', 'usuario13', 'usuario11', 'usuario2'] D 14 -10564.3999577 2373 user
33 usuario9 C ['usuario13', 'usuario15', 'usuario6', 'usuario11'] C 20 -10328.0000687 3523 user
33 usuario15 C ['usuario10', 'usuario1', 'usuario8', 'usuario9'] C 10 -3141.79992676 11570 user
33 usuario1 D ['usuario2', 'usuario11', 'usuario12', 'usuario15'] C 14 -11353.2998562 2107 user
33 usuario11 C ['usuario7', 'usuario9', 'usuario5', 'usuario1'] D 10 -12381.9000721 1894 user
33 usuario6 C ['usuario9', 'usuario8', 'usuario16', 'usuario5'] C 15 -11366.5001392 3158 user
33 usuario8 D ['usuario15', 'usuario12', 'usuario14', 'usuario6'] C 14 -8286.39984131 4921 user
33 usuario12 D ['usuario1', 'usuario5', 'usuario3', 'usuario8'] D 9 -54.6998977661 13574 user
33 usuario5 C ['usuario11', 'usuario6', 'usuario4', 'usuario12'] D 10 -7294.39997673 6405 user
33 usuario16 C ['usuario6', 'usuario14', 'usuario13', 'usuario4'] D 10 -12404.8001766 1182 user
33 usuario14 D ['usuario8', 'usuario3', 'usuario10', 'usuario16'] C 14 -12382.2999001 1183 user
33 usuario3 D ['usuario12', 'usuario4', 'usuario2', 'usuario14'] D 4 -9322.70002365 4851 user
33 usuario4 D ['usuario5', 'usuario16', 'usuario7', 'usuario3'] D 14 -11611.0999584 1389 user
34 usuario13 D ['usuario16', 'usuario10', 'usuario9', 'usuario7'] D 19 -1077.69989967 5709 user
34 usuario10 C ['usuario14', 'usuario2', 'usuario15', 'usuario13'] D 5 -4158.80012512 2131 user
34 usuario2 C ['usuario3', 'usuario7', 'usuario1', 'usuario10'] C 10 -5204.90002632 1163 user
34 usuario7 D ['usuario4', 'usuario13', 'usuario11', 'usuario2'] C 9 -5308.30001831 1770 user
34 usuario9 C ['usuario13', 'usuario15', 'usuario6', 'usuario11'] D 0 -31.6998958588 7245 user
34 usuario15 D ['usuario10', 'usuario1', 'usuario8', 'usuario9'] C 14 -33.2999229431 6380 user
34 usuario1 D ['usuario2', 'usuario11', 'usuario12', 'usuario15'] D 9 -5191.99991226 1878 user
34 usuario11 D ['usuario7', 'usuario9', 'usuario5', 'usuario1'] D 9 -3138.29994202 3506 user
34 usuario6 D ['usuario9', 'usuario8', 'usuario16', 'usuario5'] D 14 -1071.40016556 5830 user
34 usuario8 D ['usuario15', 'usuario12', 'usuario14', 'usuario6'] D 4 -4171.00000381 3167 user
34 usuario12 D ['usuario1', 'usuario5', 'usuario3', 'usuario8'] D 9 -5298.89988899 1689 user
34 usuario5 D ['usuario11', 'usuario6', 'usuario4', 'usuario12'] D 4 -4219.40016747 2809 user
34 usuario16 C ['usuario6', 'usuario14', 'usuario13', 'usuario4'] D 0 -4177.09994316 2786 user
34 usuario14 D ['usuario8', 'usuario3', 'usuario10', 'usuario16'] C 19 -6224.70021248 989 user
34 usuario3 C ['usuario12', 'usuario4', 'usuario2', 'usuario14'] D 5 -4166.70012474 3090 user
34 usuario4 D ['usuario5', 'usuario16', 'usuario7', 'usuario3'] C 14 -5307.49988556 1924 user
35 usuario13 D ['usuario16', 'usuario10', 'usuario9', 'usuario7'] D 19 -10328.6998272 6298 user
35 usuario10 C ['usuario14', 'usuario2', 'usuario15', 'usuario13'] D 5 -13429.3999672 3015 user
35 usuario2 C ['usuario3', 'usuario7', 'usuario1', 'usuario10'] C 10 -14444.5002079 1933 user
35 usuario7 D ['usuario4', 'usuario13', 'usuario11', 'usuario2'] C 14 -13700.7000446 2298 user
35 usuario9 C ['usuario13', 'usuario15', 'usuario6', 'usuario11'] C 5 -9294.39997673 7061 user
35 usuario15 D ['usuario10', 'usuario1', 'usuario8', 'usuario9'] C 19 -29.8998355865 16451 user
35 usuario1 C ['usuario2', 'usuario11', 'usuario12', 'usuario15'] D 10 -14447.0999241 1872 user
35 usuario11 C ['usuario7', 'usuario9', 'usuario5', 'usuario1'] C 10 -5185.40000916 10872 user
35 usuario6 D ['usuario9', 'usuario8', 'usuario16', 'usuario5'] D 14 -12399.5001316 3585 user
35 usuario8 D ['usuario15', 'usuario12', 'usuario14', 'usuario6'] D 4 -14448.7001896 1516 user
35 usuario12 D ['usuario1', 'usuario5', 'usuario3', 'usuario8'] D 9 -10687.5998974 5341 user
35 usuario5 D ['usuario11', 'usuario6', 'usuario4', 'usuario12'] D 9 -13509.0999603 2440 user
35 usuario16 C ['usuario6', 'usuario14', 'usuario13', 'usuario4'] D 0 -13438.6999607 2799 user
35 usuario14 D ['usuario8', 'usuario3', 'usuario10', 'usuario16'] C 14 -8250.39982796 7727 user
35 usuario3 D ['usuario12', 'usuario4', 'usuario2', 'usuario14'] D 9 -12409.3999863 3842 user
35 usuario4 D ['usuario5', 'usuario16', 'usuario7', 'usuario3'] D 9 -14808.4001541 1630 user
36 usuario13 C ['usuario16', 'usuario10', 'usuario9', 'usuario7'] D 15 -1084.3000412 14189 user
36 usuario10 C ['usuario14', 'usuario2', 'usuario15', 'usuario13'] C 15 -13419.7001457 2471 user
36 usuario2 C ['usuario3', 'usuario7', 'usuario1', 'usuario10'] C 15 -12392.5998211 2900 user
36 usuario7 D ['usuario4', 'usuario13', 'usuario11', 'usuario2'] C 19 -14760.5998516 1655 user
36 usuario9 C ['usuario13', 'usuario15', 'usuario6', 'usuario11'] C 20 -33.3998203278 15374 user
36 usuario15 C ['usuario10', 'usuario1', 'usuario8', 'usuario9'] C 15 -4156.69989586 11746 user
36 usuario1 C ['usuario2', 'usuario11', 'usuario12', 'usuario15'] C 20 -14432.4998856 1492 user
36 usuario11 C ['usuario7', 'usuario9', 'usuario5', 'usuario1'] C 15 -14463.8001919 1709 user
36 usuario6 C ['usuario9', 'usuario8', 'usuario16', 'usuario5'] C 15 -13439.9001598 2431 user
36 usuario8 D ['usuario15', 'usuario12', 'usuario14', 'usuario6'] C 19 -13400.5000591 2854 user
36 usuario12 C ['usuario1', 'usuario5', 'usuario3', 'usuario8'] D 15 -11573.10009 4176 user
36 usuario5 C ['usuario11', 'usuario6', 'usuario4', 'usuario12'] C 15 -13528.4001827 2330 user
36 usuario16 C ['usuario6', 'usuario14', 'usuario13', 'usuario4'] D 10 -13432.3999882 2682 user
36 usuario14 D ['usuario8', 'usuario3', 'usuario10', 'usuario16'] C 19 -13399.5001316 1974 user
36 usuario3 C ['usuario12', 'usuario4', 'usuario2', 'usuario14'] D 10 -11478.1000614 4139 user
36 usuario4 D ['usuario5', 'usuario16', 'usuario7', 'usuario3'] C 19 -13734.6999645 1867 user
37 usuario13 D ['usuario16', 'usuario10', 'usuario9', 'usuario7'] D 19 -17562.7000332 3927 user
37 usuario10 C ['usuario14', 'usuario2', 'usuario15', 'usuario13'] D 5 -18577.1000385 2119 user
37 usuario2 C ['usuario3', 'usuario7', 'usuario1', 'usuario10'] C 10 -28.8000106812 21575 user
37 usuario7 D ['usuario4', 'usuario13', 'usuario11', 'usuario2'] C 14 -1092.60010719 19901 user
37 usuario9 C ['usuario13', 'usuario15', 'usuario6', 'usuario11'] C 10 -12387.9001141 9458 user
37 usuario15 D ['usuario10', 'usuario1', 'usuario8', 'usuario9'] C 19 -7249.8998642 14057 user
37 usuario1 C ['usuario2', 'usuario11', 'usuario12', 'usuario15'] D 10 -18568.4001446 2835 user
37 usuario11 C ['usuario7', 'usuario9', 'usuario5', 'usuario1'] C 15 -17555.0999641 2823 user
37 usuario6 C ['usuario9', 'usuario8', 'usuario16', 'usuario5'] C 15 -18551.2001514 2179 user
37 usuario8 D ['usuario15', 'usuario12', 'usuario14', 'usuario6'] C 9 -18592.2999382 2180 user
37 usuario12 D ['usuario1', 'usuario5', 'usuario3', 'usuario8'] D 14 -6359.49993134 14555 user
37 usuario5 C ['usuario11', 'usuario6', 'usuario4', 'usuario12'] D 10 -13445.1999664 7505 user
37 usuario16 C ['usuario6', 'usuario14', 'usuario13', 'usuario4'] D 5 -18781.3000679 2221 user
37 usuario14 D ['usuario8', 'usuario3', 'usuario10', 'usuario16'] C 14 -19640.599966 1373 user
37 usuario3 D ['usuario12', 'usuario4', 'usuario2', 'usuario14'] D 9 -18693.3000088 2812 user
37 usuario4 D ['usuario5', 'usuario16', 'usuario7', 'usuario3'] D 14 -17959.5999718 3049 user
38 usuario13 D ['usuario16', 'usuario10', 'usuario9', 'usuario7'] D 9 -20610.3999615 10871 user
38 usuario10 D ['usuario14', 'usuario2', 'usuario15', 'usuario13'] D 4 -26824.1000175 5705 user
38 usuario2 D ['usuario3', 'usuario7', 'usuario1', 'usuario10'] D 14 -16610.9001637 15116 user
38 usuario7 D ['usuario4', 'usuario13', 'usuario11', 'usuario2'] D 9 -29566.9000149 1978 user
38 usuario9 D ['usuario13', 'usuario15', 'usuario6', 'usuario11'] C 14 -24720.9999561 6436 user
38 usuario15 D ['usuario10', 'usuario1', 'usuario8', 'usuario9'] D 9 -27.9002189636 31073 user
38 usuario1 C ['usuario2', 'usuario11', 'usuario12', 'usuario15'] D 5 -29844.0999985 1228 user
38 usuario11 C ['usuario7', 'usuario9', 'usuario5', 'usuario1'] C 5 -29873.7001419 2587 user
38 usuario6 C ['usuario9', 'usuario8', 'usuario16', 'usuario5'] D 5 -30879.1999817 1862 user
38 usuario8 D ['usuario15', 'usuario12', 'usuario14', 'usuario6'] C 9 -27882.2999001 3562 user
38 usuario12 D ['usuario1', 'usuario5', 'usuario3', 'usuario8'] D 14 -29592.5998688 2797 user
38 usuario5 D ['usuario11', 'usuario6', 'usuario4', 'usuario12'] D 14 -30083.1999779 2153 user
38 usuario16 C ['usuario6', 'usuario14', 'usuario13', 'usuario4'] D 5 -28857.2001457 3155 user
38 usuario14 D ['usuario8', 'usuario3', 'usuario10', 'usuario16'] C 14 -29897.9001045 1992 user
38 usuario3 C ['usuario12', 'usuario4', 'usuario2', 'usuario14'] D 0 -25859.7998619 5604 user
38 usuario4 D ['usuario5', 'usuario16', 'usuario7', 'usuario3'] C 14 -27611.399889 4838 user
39 usuario13 C ['usuario16', 'usuario10', 'usuario9', 'usuario7'] D 5 -20766.0000324 2869 user
39 usuario10 D ['usuario14', 'usuario2', 'usuario15', 'usuario13'] C 14 -20609.6000671 1918 user
39 usuario2 D ['usuario3', 'usuario7', 'usuario1', 'usuario10'] D 4 -12390.7999992 11097 user
39 usuario7 D ['usuario4', 'usuario13', 'usuario11', 'usuario2'] D 9 -20156.3999653 2815 user
39 usuario9 C ['usuario13', 'usuario15', 'usuario6', 'usuario11'] D 10 -15505.7001114 8225 user
39 usuario15 C ['usuario10', 'usuario1', 'usuario8', 'usuario9'] C 5 -31.800031662 23567 user
39 usuario1 D ['usuario2', 'usuario11', 'usuario12', 'usuario15'] C 9 -19604.7000885 4214 user
39 usuario11 D ['usuario7', 'usuario9', 'usuario5', 'usuario1'] D 9 -18670.4001427 4117 user
39 usuario6 D ['usuario9', 'usuario8', 'usuario16', 'usuario5'] D 9 -19581.400156 3229 user
39 usuario8 D ['usuario15', 'usuario12', 'usuario14', 'usuario6'] D 9 -16480.9000492 5936 user
39 usuario12 D ['usuario1', 'usuario5', 'usuario3', 'usuario8'] D 4 -20055.5000305 2389 user
39 usuario5 D ['usuario11', 'usuario6', 'usuario4', 'usuario12'] D 4 -15594.8998928 7452 user
39 usuario16 D ['usuario6', 'usuario14', 'usuario13', 'usuario4'] D 9 -20630.1000118 2425 user
39 usuario14 D ['usuario8', 'usuario3', 'usuario10', 'usuario16'] D 4 -21735.8000278 2117 user
39 usuario3 D ['usuario12', 'usuario4', 'usuario2', 'usuario14'] D 4 -20741.8999672 2726 user
39 usuario4 D ['usuario5', 'usuario16', 'usuario7', 'usuario3'] D 4 -20120.5000877 2475 user
40 usuario13 C ['usuario16', 'usuario10', 'usuario9', 'usuario7'] D 5 -7246.29998207 4294 user
40 usuario10 D ['usuario14', 'usuario2', 'usuario15', 'usuario13'] C 9 -9311.59996986 2268 user
40 usuario2 D ['usuario3', 'usuario7', 'usuario1', 'usuario10'] D 4 -1075.20008087 10942 user
40 usuario7 D ['usuario4', 'usuario13', 'usuario11', 'usuario2'] D 14 -9463.00005913 2091 user
40 usuario9 C ['usuario13', 'usuario15', 'usuario6', 'usuario11'] C 10 -1072.29995728 10558 user
40 usuario15 D ['usuario10', 'usuario1', 'usuario8', 'usuario9'] C 9 -29.2999744415 11376 user
40 usuario1 D ['usuario2', 'usuario11', 'usuario12', 'usuario15'] D 14 -8278.69987488 3282 user
40 usuario11 C ['usuario7', 'usuario9', 'usuario5', 'usuario1'] D 10 -9293.80011559 3081 user
40 usuario6 D ['usuario9', 'usuario8', 'usuario16', 'usuario5'] C 14 -8287.60004044 3947 user
40 usuario8 D ['usuario15', 'usuario12', 'usuario14', 'usuario6'] D 9 -9319.4000721 2422 user
40 usuario12 C ['usuario1', 'usuario5', 'usuario3', 'usuario8'] D 5 -9520.20001411 2884 user
40 usuario5 C ['usuario11', 'usuario6', 'usuario4', 'usuario12'] C 10 -3152.70018578 8169 user
40 usuario16 D ['usuario6', 'usuario14', 'usuario13', 'usuario4'] D 9 -7256.29997253 4253 user
40 usuario14 D ['usuario8', 'usuario3', 'usuario10', 'usuario16'] D 4 -9305.09996414 2161 user
40 usuario3 D ['usuario12', 'usuario4', 'usuario2', 'usuario14'] D 9 -9316.09988213 2032 user
40 usuario4 D ['usuario5', 'usuario16', 'usuario7', 'usuario3'] D 9 -8445.69993019 3052 user
41 usuario13 C ['usuario16', 'usuario10', 'usuario9', 'usuario7'] D 5 -9300.1999855 5891 user
41 usuario10 D ['usuario14', 'usuario2', 'usuario15', 'usuario13'] C 24 -13461.0998631 1756 user
41 usuario2 C ['usuario3', 'usuario7', 'usuario1', 'usuario10'] D 0 -7248.99983406 6775 user
41 usuario7 D ['usuario4', 'usuario13', 'usuario11', 'usuario2'] C 19 -12863.8000488 2061 user
41 usuario9 C ['usuario13', 'usuario15', 'usuario6', 'usuario11'] C 15 -3131.00004196 11766 user
41 usuario15 C ['usuario10', 'usuario1', 'usuario8', 'usuario9'] C 5 -29.7999382019 15605 user
41 usuario1 D ['usuario2', 'usuario11', 'usuario12', 'usuario15'] C 24 -13414.899826 2088 user
41 usuario11 C ['usuario7', 'usuario9', 'usuario5', 'usuario1'] D 10 -8259.70005989 6104 user
41 usuario6 D ['usuario9', 'usuario8', 'usuario16', 'usuario5'] C 14 -12424.8001575 2483 user
41 usuario8 D ['usuario15', 'usuario12', 'usuario14', 'usuario6'] D 19 -12380.300045 3249 user
41 usuario12 C ['usuario1', 'usuario5', 'usuario3', 'usuario8'] D 5 -12665.6000614 2499 user
41 usuario5 C ['usuario11', 'usuario6', 'usuario4', 'usuario12'] C 10 -7262.79997826 7560 user
41 usuario16 D ['usuario6', 'usuario14', 'usuario13', 'usuario4'] D 14 -10421.200037 4973 user
41 usuario14 C ['usuario8', 'usuario3', 'usuario10', 'usuario16'] D 0 -13402.4000168 1741 user
41 usuario3 D ['usuario12', 'usuario4', 'usuario2', 'usuario14'] C 19 -12408.2999229 2570 user
41 usuario4 D ['usuario5', 'usuario16', 'usuario7', 'usuario3'] D 9 -11646.6999054 3575 user
42 usuario13 D ['usuario16', 'usuario10', 'usuario9', 'usuario7'] D 14 -5191.99991226 5514 user
42 usuario10 D ['usuario14', 'usuario2', 'usuario15', 'usuario13'] D 9 -8284.70015526 2577 user
42 usuario2 D ['usuario3', 'usuario7', 'usuario1', 'usuario10'] D 9 -26.7000198364 11102 user
42 usuario7 D ['usuario4', 'usuario13', 'usuario11', 'usuario2'] D 4 -5297.19996452 5885 user
42 usuario9 C ['usuario13', 'usuario15', 'usuario6', 'usuario11'] D 0 -7243.19982529 4075 user
42 usuario15 D ['usuario10', 'usuario1', 'usuario8', 'usuario9'] C 9 -37.1999740601 10174 user
42 usuario1 D ['usuario2', 'usuario11', 'usuario12', 'usuario15'] D 4 -3133.89992714 7197 user
42 usuario11 D ['usuario7', 'usuario9', 'usuario5', 'usuario1'] D 9 -2110.59999466 8717 user
42 usuario6 D ['usuario9', 'usuario8', 'usuario16', 'usuario5'] D 14 -6220.90005875 4498 user
42 usuario8 D ['usuario15', 'usuario12', 'usuario14', 'usuario6'] D 9 -7246.30022049 3376 user
42 usuario12 D ['usuario1', 'usuario5', 'usuario3', 'usuario8'] D 9 -7473.29998016 2493 user
42 usuario5 D ['usuario11', 'usuario6', 'usuario4', 'usuario12'] D 4 -5194.49996948 6138 user
42 usuario16 C ['usuario6', 'usuario14', 'usuario13', 'usuario4'] D 5 -8283.29992294 3030 user
42 usuario14 C ['usuario8', 'usuario3', 'usuario10', 'usuario16'] C 10 -9371.50001526 1545 user
42 usuario3 C ['usuario12', 'usuario4', 'usuario2', 'usuario14'] C 5 -8456.90011978 2510 user
42 usuario4 D ['usuario5', 'usuario16', 'usuario7', 'usuario3'] C 14 -4376.49989128 6794 user
43 usuario13 C ['usuario16', 'usuario10', 'usuario9', 'usuario7'] D 10 -12379.6999454 5957 user
43 usuario10 D ['usuario14', 'usuario2', 'usuario15', 'usuario13'] C 14 -12397.7000713 5371 user
43 usuario2 D ['usuario3', 'usuario7', 'usuario1', 'usuario10'] D 9 -13422.8999615 5308 user
43 usuario7 D ['usuario4', 'usuario13', 'usuario11', 'usuario2'] D 14 -15819.2999363 1923 user
43 usuario9 C ['usuario13', 'usuario15', 'usuario6', 'usuario11'] C 15 -7236.79995537 10603 user
43 usuario15 C ['usuario10', 'usuario1', 'usuario8', 'usuario9'] C 5 -27.9998779297 18228 user
43 usuario1 D ['usuario2', 'usuario11', 'usuario12', 'usuario15'] C 19 -15450.9000778 2864 user
43 usuario11 C ['usuario7', 'usuario9', 'usuario5', 'usuario1'] D 5 -6231.40001297 12010 user
43 usuario6 D ['usuario9', 'usuario8', 'usuario16', 'usuario5'] D 14 -15474.1001129 2773 user
43 usuario8 D ['usuario15', 'usuario12', 'usuario14', 'usuario6'] D 14 -11360.4998589 6171 user
43 usuario12 C ['usuario1', 'usuario5', 'usuario3', 'usuario8'] D 5 -14811.5999699 3810 user
43 usuario5 D ['usuario11', 'usuario6', 'usuario4', 'usuario12'] C 14 -7258.29982758 10875 user
43 usuario16 C ['usuario6', 'usuario14', 'usuario13', 'usuario4'] D 5 -14523.9999294 2688 user
43 usuario14 D ['usuario8', 'usuario3', 'usuario10', 'usuario16'] C 14 -15527.1000862 2557 user
43 usuario3 C ['usuario12', 'usuario4', 'usuario2', 'usuario14'] D 5 -16764.4000053 1735 user
43 usuario4 D ['usuario5', 'usuario16', 'usuario7', 'usuario3'] C 14 -15936.2001419 1961 user
44 usuario13 C ['usuario16', 'usuario10', 'usuario9', 'usuario7'] D 10 -20601.6001701 4510 user
44 usuario10 D ['usuario14', 'usuario2', 'usuario15', 'usuario13'] C 9 -23724.6999741 1471 user
44 usuario2 D ['usuario3', 'usuario7', 'usuario1', 'usuario10'] D 9 -42.200088501 24393 user
44 usuario7 D ['usuario4', 'usuario13', 'usuario11', 'usuario2'] D 14 -20089.8001194 5070 user
44 usuario9 C ['usuario13', 'usuario15', 'usuario6', 'usuario11'] C 10 -15491.8000698 9173 user
44 usuario15 D ['usuario10', 'usuario1', 'usuario8', 'usuario9'] C 9 -7246.09994888 17827 user
44 usuario1 D ['usuario2', 'usuario11', 'usuario12', 'usuario15'] D 9 -22651.900053 1829 user
44 usuario11 C ['usuario7', 'usuario9', 'usuario5', 'usuario1'] D 10 -11371.7999458 13656 user
44 usuario6 D ['usuario9', 'usuario8', 'usuario16', 'usuario5'] C 19 -21639.300108 3373 user
44 usuario8 D ['usuario15', 'usuario12', 'usuario14', 'usuario6'] D 4 -23749.9001026 1844 user
44 usuario12 D ['usuario1', 'usuario5', 'usuario3', 'usuario8'] D 14 -23155.5001736 2035 user
44 usuario5 C ['usuario11', 'usuario6', 'usuario4', 'usuario12'] D 5 -17734.2000008 6728 user
44 usuario16 C ['usuario6', 'usuario14', 'usuario13', 'usuario4'] D 5 -22706.099987 2404 user
44 usuario14 D ['usuario8', 'usuario3', 'usuario10', 'usuario16'] C 14 -23679.6998978 1484 user
44 usuario3 C ['usuario12', 'usuario4', 'usuario2', 'usuario14'] D 0 -22777.7998447 1700 user
44 usuario4 D ['usuario5', 'usuario16', 'usuario7', 'usuario3'] C 19 -23191.0998821 1378 user
45 usuario13 D ['usuario16', 'usuario10', 'usuario9', 'usuario7'] D 9 -16509.7999573 2732 user
45 usuario10 D ['usuario14', 'usuario2', 'usuario15', 'usuario13'] D 14 -16503.5998821 2457 user
45 usuario2 C ['usuario3', 'usuario7', 'usuario1', 'usuario10'] D 10 -14454.5998573 5003 user
45 usuario7 D ['usuario4', 'usuario13', 'usuario11', 'usuario2'] C 9 -15821.0000992 3299 user
45 usuario9 C ['usuario13', 'usuario15', 'usuario6', 'usuario11'] D 5 -9302.00004578 9997 user
45 usuario15 C ['usuario10', 'usuario1', 'usuario8', 'usuario9'] C 10 -37.4000072479 18573 user
45 usuario1 C ['usuario2', 'usuario11', 'usuario12', 'usuario15'] C 15 -16507.6999664 2950 user
45 usuario11 D ['usuario7', 'usuario9', 'usuario5', 'usuario1'] C 19 -9294.6999073 9864 user
45 usuario6 D ['usuario9', 'usuario8', 'usuario16', 'usuario5'] C 14 -16510.999918 1880 user
45 usuario8 D ['usuario15', 'usuario12', 'usuario14', 'usuario6'] D 14 -15470.7999229 3232 user
45 usuario12 C ['usuario1', 'usuario5', 'usuario3', 'usuario8'] D 15 -7424.99995232 10760 user
45 usuario5 C ['usuario11', 'usuario6', 'usuario4', 'usuario12'] C 5 -12468.2998657 6504 user
45 usuario16 D ['usuario6', 'usuario14', 'usuario13', 'usuario4'] D 4 -17570.9998608 1926 user
45 usuario14 D ['usuario8', 'usuario3', 'usuario10', 'usuario16'] D 9 -17556.7998886 1648 user
45 usuario3 C ['usuario12', 'usuario4', 'usuario2', 'usuario14'] D 10 -15500.1001358 3452 user
45 usuario4 D ['usuario5', 'usuario16', 'usuario7', 'usuario3'] C 14 -15992.7999973 2730 user
46 usuario13 D ['usuario16', 'usuario10', 'usuario9', 'usuario7'] D 4 -14532.3998928 6300 user
46 usuario10 D ['usuario14', 'usuario2', 'usuario15', 'usuario13'] D 9 -18559.6001148 2748 user
46 usuario2 C ['usuario3', 'usuario7', 'usuario1', 'usuario10'] D 5 -16535.3999138 3563 user
46 usuario7 D ['usuario4', 'usuario13', 'usuario11', 'usuario2'] C 9 -32.5000286102 21310 user
46 usuario9 D ['usuario13', 'usuario15', 'usuario6', 'usuario11'] D 4 -15462.3999596 5629 user
46 usuario15 D ['usuario10', 'usuario1', 'usuario8', 'usuario9'] D 4 -18569.4000721 2247 user
46 usuario1 D ['usuario2', 'usuario11', 'usuario12', 'usuario15'] D 14 -18544.8999405 2475 user
46 usuario11 D ['usuario7', 'usuario9', 'usuario5', 'usuario1'] D 4 -17609.1001034 2916 user
46 usuario6 D ['usuario9', 'usuario8', 'usuario16', 'usuario5'] D 4 -19573.5001564 1493 user
46 usuario8 D ['usuario15', 'usuario12', 'usuario14', 'usuario6'] D 9 -13401.4000893 7665 user
46 usuario12 C ['usuario1', 'usuario5', 'usuario3', 'usuario8'] D 5 -19010.6999874 2722 user
46 usuario5 D ['usuario11', 'usuario6', 'usuario4', 'usuario12'] C 9 -17695.800066 3706 user
46 usuario16 D ['usuario6', 'usuario14', 'usuario13', 'usuario4'] D 4 -18576.800108 2156 user
46 usuario14 D ['usuario8', 'usuario3', 'usuario10', 'usuario16'] D 9 -13418.4000492 6822 user
46 usuario3 C ['usuario12', 'usuario4', 'usuario2', 'usuario14'] D 10 -19615.7000065 1999 user
46 usuario4 D ['usuario5', 'usuario16', 'usuario7', 'usuario3'] C 9 -20089.400053 1559 user
47 usuario13 C ['usuario16', 'usuario10', 'usuario9', 'usuario7'] D 5 -10336.400032 3940 user
47 usuario10 D ['usuario14', 'usuario2', 'usuario15', 'usuario13'] C 14 -12459.3000412 2039 user
47 usuario2 D ['usuario3', 'usuario7', 'usuario1', 'usuario10'] D 9 -9300.1999855 5344 user
47 usuario7 D ['usuario4', 'usuario13', 'usuario11', 'usuario2'] D 9 -11628.6001205 2442 user
47 usuario9 C ['usuario13', 'usuario15', 'usuario6', 'usuario11'] D 10 -7245.10002136 7749 user
47 usuario15 C ['usuario10', 'usuario1', 'usuario8', 'usuario9'] C 5 -8277.60004997 6773 user
47 usuario1 D ['usuario2', 'usuario11', 'usuario12', 'usuario15'] C 14 -12374.5999336 2815 user
47 usuario11 D ['usuario7', 'usuario9', 'usuario5', 'usuario1'] D 9 -31.3000679016 15063 user
47 usuario6 D ['usuario9', 'usuario8', 'usuario16', 'usuario5'] D 9 -8274.99985695 7242 user
47 usuario8 D ['usuario15', 'usuario12', 'usuario14', 'usuario6'] D 14 -13433.4998131 1884 user
47 usuario12 C ['usuario1', 'usuario5', 'usuario3', 'usuario8'] D 5 -12701.9999027 2205 user
47 usuario5 D ['usuario11', 'usuario6', 'usuario4', 'usuario12'] C 9 -11423.5999584 3649 user
47 usuario16 D ['usuario6', 'usuario14', 'usuario13', 'usuario4'] D 9 -13487.6000881 1416 user
47 usuario14 D ['usuario8', 'usuario3', 'usuario10', 'usuario16'] D 9 -13400.5999565 1597 user
47 usuario3 C ['usuario12', 'usuario4', 'usuario2', 'usuario14'] D 5 -13435.4999065 1732 user
47 usuario4 D ['usuario5', 'usuario16', 'usuario7', 'usuario3'] C 9 -11589.9999142 2826 user
48 usuario13 C ['usuario16', 'usuario10', 'usuario9', 'usuario7'] D 5 -11369.300127 1818 user
48 usuario10 D ['usuario14', 'usuario2', 'usuario15', 'usuario13'] C 14 -11395.2999115 1859 user
48 usuario2 C ['usuario3', 'usuario7', 'usuario1', 'usuario10'] D 10 -10347.700119 2386 user
48 usuario7 D ['usuario4', 'usuario13', 'usuario11', 'usuario2'] C 19 -44.3999767303 13080 user
48 usuario9 C ['usuario13', 'usuario15', 'usuario6', 'usuario11'] C 10 -8276.49998665 4728 user
48 usuario15 D ['usuario10', 'usuario1', 'usuario8', 'usuario9'] C 14 -4167.59991646 9197 user
48 usuario1 C ['usuario2', 'usuario11', 'usuario12', 'usuario15'] D 15 -10343.0998325 2022 user
48 usuario11 C ['usuario7', 'usuario9', 'usuario5', 'usuario1'] C 10 -11356.000185 1666 user
48 usuario6 D ['usuario9', 'usuario8', 'usuario16', 'usuario5'] D 9 -8276.09992027 3776 user
48 usuario8 D ['usuario15', 'usuario12', 'usuario14', 'usuario6'] D 9 -10330.4998875 2432 user
48 usuario12 C ['usuario1', 'usuario5', 'usuario3', 'usuario8'] D 10 -11649.9998569 1185 user
48 usuario5 D ['usuario11', 'usuario6', 'usuario4', 'usuario12'] C 14 -2095.79992294 10475 user
48 usuario16 D ['usuario6', 'usuario14', 'usuario13', 'usuario4'] D 9 -7265.10000229 5473 user
48 usuario14 D ['usuario8', 'usuario3', 'usuario10', 'usuario16'] D 9 -7246.19984627 6292 user
48 usuario3 C ['usuario12', 'usuario4', 'usuario2', 'usuario14'] D 10 -10348.099947 1788 user
48 usuario4 D ['usuario5', 'usuario16', 'usuario7', 'usuario3'] C 9 -11598.5000134 1286 user
49 usuario13 C ['usuario16', 'usuario10', 'usuario9', 'usuario7'] D 5 -30.100107193 17086 user
49 usuario10 D ['usuario14', 'usuario2', 'usuario15', 'usuario13'] C 19 -15477.0998955 1766 user
49 usuario2 C ['usuario3', 'usuario7', 'usuario1', 'usuario10'] D 5 -12397.0000744 4846 user
49 usuario7 D ['usuario4', 'usuario13', 'usuario11', 'usuario2'] C 19 -14810.0998402 1944 user
49 usuario9 C ['usuario13', 'usuario15', 'usuario6', 'usuario11'] C 15 -12398.2999325 4110 user
