11920.0000763, C, 126, 1, first, 4, MCC, first, 0.389920424403, 5
2490.00000954, C, 85, 46, C, 3, MCC, user, 0.271844660194, 4
4049.99995232, D, 85, 47, C, 2, MCC, user, 0.202898550725, 2
14980.0000191, D, 35, 1, first, 5, PD, first, 0.451612903226, 5
14140.0001049, D, 35, 2, D, 3, PD, user, 0.249011857708, 3
15200.0000477, D, 35, 3, D, 4, PD, user, 0.270386266094, 4
17049.9999523, D, 35, 4, D, 7, PD, user, 0.69014084507, 7
18150.0000954, D, 35, 5, D, 3, PD, user, 0.237288135593, 3
12190.0000572, D, 35, 6, D, 0, PD, user, 0.0, 0
12740.0000095, D, 35, 7, D, 2, PD, user, 0.0395480225989, 2
11659.9998474, D, 35, 8, D, 4, PD, user, 0.247787610619, 4
7389.99986649, D, 35, 9, D, 2, PD, user, 0.10447761194, 2
6930.00006676, D, 35, 10, D, 1, PD, user, 0.0909090909091, 1
11109.9998951, D, 35, 11, D, 2, PD, user, 0.237288135593, 2
8460.00003815, D, 35, 12, D, 5, PD, user, 0.505703422053, 5
9220.00002861, D, 35, 13, D, 4, PD, user, 0.362549800797, 4
3759.99999046, D, 35, 14, D, 3, PD, user, 0.285714285714, 3
7940.00005722, D, 35, 15, D, 2, PD, user, 0.166666666667, 2
8010.00022888, D, 35, 16, D, 4, PD, user, 0.270386266094, 4
9140.0001049, D, 35, 17, D, 3, PD, user, 0.141414141414, 3
5960.00003815, D, 35, 18, D, 1, PD, user, 0.0, 1
6069.99993324, D, 35, 19, D, 2, PD, user, 0.189189189189, 2
9140.0001049, D, 35, 20, D, 2, PD, user, 0.259259259259, 2
9309.99994278, D, 35, 21, D, 2, PD, user, 0.148936170213, 2
8950.00004768, D, 35, 22, D, 2, PD, user, 0.0972222222222, 2
6139.99986649, D, 35, 23, D, 2, PD, user, 0.157303370787, 2
5779.99997139, D, 35, 24, D, 3, PD, user, 0.198113207547, 3
10860.0001335, D, 35, 25, D, 5, PD, user, 0.395161290323, 5
7369.99988556, D, 35, 26, D, 3, PD, user, 0.241379310345, 3
7519.99998093, D, 35, 27, D, 1, PD, user, 0.0, 1
5930.00006676, D, 35, 28, D, 0, PD, user, 0.0, 0
8359.9998951, D, 35, 29, D, 0, PD, user, 0.0, 0
4930.00006676, D, 35, 30, D, 2, PD, user, 0.189189189189, 2
6519.99998093, D, 35, 31, D, 2, PD, user, 0.157303370787, 2
4490.00000954, D, 35, 32, D, 3, PD, user, 0.344262295082, 3
5860.00013351, D, 35, 33, D, 2, PD, user, 0.225806451613, 2
5259.99999046, D, 35, 34, D, 2, PD, user, 0.177215189873, 2
3180.00006676, D, 35, 35, D, 2, PD, user, 0.207920792079, 2
7079.99992371, D, 35, 36, D, 2, PD, user, 0.148936170213, 2
9690.00005722, D, 35, 37, D, 0, PD, user, 0.0, 0
10080.0001621, D, 35, 38, D, 0, PD, user, 0.0, 0
4210.00003815, D, 35, 39, D, 1, PD, user, 0.0654205607477, 1
6769.99998093, D, 35, 40, D, 4, PD, user, 0.299610894942, 4
4980.00001907, D, 35, 41, D, 5, PD, user, 0.452736318408, 5
5990.00000954, D, 35, 42, D, 3, PD, user, 0.237288135593, 3
6090.00015259, D, 35, 43, D, 2, PD, user, 0.0853658536585, 2
9800.00019073, D, 35, 44, D, 3, PD, user, 0.10447761194, 3
11420.0000763, D, 35, 45, D, 2, PD, user, 0.189189189189, 2
6900.00009537, D, 35, 46, D, 3, PD, user, 0.21875, 3
10509.9999905, D, 35, 47, D, 4, PD, user, 0.4375, 4
1879.99987602, C, 100, 2, C, 3, PD, auto, 0.295774647887, 4
7359.9998951, C, 100, 3, C, 3, PD, user, 0.335793357934, 4
5859.9998951, C, 100, 4, C, 5, PD, user, 0.57507082153, 6
2410.00008583, C, 100, 5, C, 2, PD, user, 0.196787148594, 3
3430.00006676, D, 100, 6, C, 1, PD, user, 0.0721649484536, 1
3549.99995232, C, 100, 7, D, 0, PD, user, 0.0, 1
3179.99982834, C, 100, 8, C, 1, PD, user, 0.0950226244344, 2
2669.99983788, C, 100, 9, C, 1, PD, user, 0.122807017544, 2
6819.99993324, D, 100, 10, C, 0, PD, user, 0.0, 0
10759.9999905, C, 100, 11, D, 2, PD, user, 0.198113207547, 3
2529.99997139, C, 100, 12, C, 5, PD, user, 0.583333333333, 6
2049.99995232, C, 100, 13, C, 5, PD, user, 0.518518518519, 6
5059.99994278, D, 100, 14, C, 2, PD, user, 0.148936170213, 2
6480.00001907, D, 100, 15, D, 1, PD, user, 0.0909090909091, 1
3529.99997139, C, 100, 16, D, 3, PD, user, 0.259259259259, 4
2799.99995232, C, 100, 17, C, 2, PD, user, 0.157303370787, 3
2820.00017166, D, 100, 18, C, 1, PD, user, 0.0, 1
4200.00004768, C, 100, 19, D, 2, PD, user, 0.21875, 3
1530.00020981, C, 100, 20, C, 2, PD, user, 0.259259259259, 3
1730.00001907, C, 100, 21, C, 1, PD, user, 0.130434782609, 2
3160.00008583, D, 100, 22, C, 2, PD, user, 0.134615384615, 2
2529.99997139, D, 100, 23, D, 1, PD, user, 0.0419161676647, 1
4769.99998093, D, 100, 24, D, 3, PD, user, 0.198113207547, 3
1799.99995232, D, 100, 25, D, 5, PD, user, 0.362549800797, 5
1910.00008583, D, 100, 26, D, 4, PD, user, 0.318181818182, 4
10649.9998569, D, 100, 27, D, 0, PD, user, 0.0, 0
3370.00012398, D, 100, 28, D, 1, PD, user, 0.0, 1
2599.99990463, D, 100, 29, D, 2, PD, user, 0.134615384615, 2
2870.00012398, D, 100, 30, D, 3, PD, user, 0.259259259259, 3
9080.00016212, D, 100, 31, D, 2, PD, user, 0.130434782609, 2
2289.99996185, C, 100, 32, D, 3, PD, user, 0.339207048458, 4
6000.0, D, 100, 33, C, 2, PD, user, 0.212121212121, 2
3929.99982834, D, 100, 34, D, 2, PD, user, 0.160305343511, 2
2570.00017166, D, 100, 35, D, 2, PD, user, 0.134615384615, 2
3150.00009537, D, 100, 36, D, 2, PD, user, 0.134615384615, 2
3529.99997139, D, 100, 37, D, 0, PD, user, 0.0, 0
2679.99982834, D, 100, 38, D, 1, PD, user, 0.0, 1
2250.0, D, 100, 39, D, 1, PD, user, 0.0909090909091, 1
1759.99999046, D, 100, 40, D, 3, PD, user, 0.189189189189, 3
1689.9998188, D, 100, 41, D, 3, PD, user, 0.234449760766, 3
4720.00002861, D, 100, 42, D, 4, PD, user, 0.304347826087, 4
2049.99995232, D, 100, 43, D, 2, PD, user, 0.047619047619, 2
8069.99993324, C, 100, 44, D, 1, PD, user, 0.0871369294606, 2
13960.0000381, D, 100, 45, C, 0, PD, user, 0.0, 0
3320.00017166, D, 100, 46, D, 2, PD, user, 0.0804597701149, 2
4529.99997139, C, 100, 47, D, 3, PD, user, 0.390862944162, 4
1649.99985695, C, 132, 1, first, 4, MCC, first, 0.463722397476, 5
5950.00004768, C, 132, 2, C, 3, MCC, user, 0.267515923567, 4
7980.00001907, C, 132, 3, C, 4, MCC, user, 0.411764705882, 5
10110.0001335, C, 132, 4, C, 3, MCC, user, 0.4921875, 4
11650.0000954, C, 132, 5, C, 2, MCC, user, 0.148936170213, 3
2029.99997139, D, 132, 6, C, 2, MCC, user, 0.177215189873, 2
2180.00006676, D, 132, 7, D, 1, MCC, user, 0.0, 1
4060.0001812, D, 132, 8, D, 2, MCC, user, 0.173553719008, 2
2870.00012398, D, 132, 9, D, 2, MCC, user, 0.148936170213, 2
4350.00014305, D, 132, 10, D, 1, MCC, user, 0.0804597701149, 1
10859.9998951, D, 132, 11, D, 4, MCC, user, 0.239543726236, 4
1659.99984741, C, 132, 12, D, 4, MCC, user, 0.5, 5
2160.00008583, C, 132, 13, C, 4, MCC, user, 0.426523297491, 5
1059.99994278, C, 132, 14, C, 1, MCC, user, 0.0760869565217, 2
1789.99996185, D, 132, 15, C, 1, MCC, user, 0.0, 1
2860.00013351, D, 132, 16, D, 3, MCC, user, 0.234449760766, 3
1970.00002861, C, 132, 17, D, 1, MCC, user, 0.116022099448, 2
1639.99986649, D, 132, 18, C, 2, MCC, user, 0.0972222222222, 2
2839.99991417, D, 132, 19, D, 4, MCC, user, 0.270386266094, 4
2080.00016212, C, 132, 20, D, 2, MCC, user, 0.246231155779, 3
2940.00005722, D, 132, 21, C, 2, MCC, user, 0.047619047619, 2
2500.0, D, 132, 22, D, 1, MCC, user, 0.0598290598291, 1
1750.0, D, 132, 23, D, 1, MCC, user, 0.0, 1
4089.99991417, C, 132, 24, D, 2, MCC, user, 0.173553719008, 3
5209.99979973, C, 132, 25, C, 3, MCC, user, 0.299610894942, 4
1000.0, C, 132, 26, C, 2, MCC, user, 0.189189189189, 3
7740.00000954, D, 132, 27, C, 0, MCC, user, 0.0, 0
2039.99996185, C, 132, 28, D, 0, MCC, user, 0.0, 1
3299.99995232, C, 132, 29, C, 1, MCC, user, 0.0972222222222, 2
3500.0, C, 132, 30, C, 2, MCC, user, 0.230769230769, 3
920.000076294, C, 132, 31, C, 1, MCC, user, 0.109947643979, 2
1039.99996185, C, 132, 32, C, 2, MCC, user, 0.249011857708, 3
2940.00005722, D, 132, 33, C, 2, MCC, user, 0.122807017544, 2
1240.00000954, D, 132, 34, D, 2, MCC, user, 0.0972222222222, 2
3329.99992371, D, 132, 35, D, 2, MCC, user, 0.130434782609, 2
2240.00000954, D, 132, 36, D, 2, MCC, user, 0.0972222222222, 2
2759.99999046, D, 132, 37, D, 1, MCC, user, 0.0445859872611, 1
4150.00009537, D, 132, 38, D, 1, MCC, user, 0.0, 1
6190.00005722, D, 132, 39, D, 1, MCC, user, 0.10447761194, 1
4970.00002861, D, 132, 40, D, 2, MCC, user, 0.122807017544, 2
4019.99998093, C, 132, 41, D, 2, MCC, user, 0.21875, 3
4380.00011444, C, 132, 42, C, 3, MCC, user, 0.288389513109, 4
1589.99991417, C, 132, 43, C, 0, MCC, user, 0.0, 1
2750.0, D, 132, 44, C, 3, MCC, user, 0.116022099448, 3
2080.00016212, D, 132, 45, D, 1, MCC, user, 0.0510948905109, 1
3940.00005722, D, 132, 46, D, 2, MCC, user, 0.0804597701149, 2
3549.99995232, C, 132, 47, D, 2, MCC, user, 0.33734939759, 3
4109.9998951, D, 28, 1, first, 4, MCC, first, 0.312714776632, 4
7210.00003815, C, 28, 2, D, 3, MCC, user, 0.27797833935, 4
4980.00001907, D, 28, 3, C, 4, MCC, user, 0.295774647887, 4
8909.99984741, D, 28, 4, D, 1, MCC, user, 0.130434782609, 1
5990.00000954, C, 28, 5, D, 1, MCC, user, 0.0950226244344, 2
16630.0001144, D, 28, 6, C, 3, MCC, user, 0.179487179487, 3
12629.999876, D, 28, 7, D, 0, MCC, user, 0.0, 0
6250.0, D, 28, 8, D, 0, MCC, user, 0.0, 0
5480.00001907, D, 28, 9, D, 1, MCC, user, 0.10447761194, 1
2150.00009537, C, 28, 10, D, 2, MCC, user, 0.227642276423, 3
2240.00000954, C, 28, 11, C, 3, MCC, user, 0.215017064846, 4
6819.99993324, D, 28, 12, C, 4, MCC, user, 0.304347826087, 4
4259.99999046, C, 28, 13, D, 2, MCC, user, 0.282511210762, 3
4079.99992371, C, 28, 14, C, 1, MCC, user, 0.0853658536585, 2
4900.00009537, C, 28, 15, C, 0, MCC, user, 0.0, 1
8410.00008583, D, 28, 16, C, 1, MCC, user, 0.0804597701149, 1
6450.00004768, D, 28, 17, D, 1, MCC, user, 0.0445859872611, 1
5380.00011444, C, 28, 18, D, 2, MCC, user, 0.291666666667, 3
5920.00007629, C, 28, 19, C, 3, MCC, user, 0.288389513109, 4
4080.00016212, D, 28, 20, C, 2, MCC, user, 0.122807017544, 2
3609.9998951, C, 28, 21, D, 0, MCC, user, 0.0, 1
9119.99988556, D, 28, 22, C, 1, MCC, user, 0.0654205607477, 1
9689.9998188, C, 28, 23, D, 0, MCC, user, 0.0, 1
6829.99992371, C, 28, 24, C, 1, MCC, user, 0.0804597701149, 2
4370.00012398, C, 28, 25, C, 2, MCC, user, 0.259259259259, 3
4430.00006676, D, 28, 26, C, 2, MCC, user, 0.141414141414, 2
5480.00001907, D, 28, 27, D, 0, MCC, user, 0.0, 0
3170.00007629, D, 28, 28, D, 1, MCC, user, 0.0, 1
8319.99993324, D, 28, 29, D, 2, MCC, user, 0.134615384615, 2
4400.00009537, D, 28, 30, D, 3, MCC, user, 0.202898550725, 3
3039.99996185, D, 28, 31, D, 3, MCC, user, 0.170731707317, 3
3220.00002861, D, 28, 32, D, 2, MCC, user, 0.0871369294606, 2
2609.9998951, C, 28, 33, D, 0, MCC, user, 0.0, 1
3599.99990463, C, 28, 34, C, 1, MCC, user, 0.0909090909091, 2
5009.99999046, C, 28, 35, C, 2, MCC, user, 0.148936170213, 3
2720.00002861, C, 28, 36, C, 1, MCC, user, 0.0760869565217, 2
2930.00006676, C, 28, 37, C, 1, MCC, user, 0.0995260663507, 2
3910.00008583, D, 28, 38, C, 1, MCC, user, 0.0, 1
6150.00009537, D, 28, 39, D, 0, MCC, user, 0.0, 0
3940.00005722, D, 28, 40, D, 1, MCC, user, 0.0598290598291, 1
3740.00000954, C, 28, 41, D, 2, MCC, user, 0.198113207547, 3
4490.00000954, C, 28, 42, C, 3, MCC, user, 0.259259259259, 4
2849.99990463, D, 28, 43, C, 1, MCC, user, 0.0, 1
3400.00009537, C, 28, 44, D, 0, MCC, user, 0.0, 1
10720.0000286, C, 28, 45, C, 1, MCC, user, 0.0950226244344, 2
7289.99996185, D, 22, 1, first, 3, MCC, first, 0.201277955272, 3
9009.99999046, D, 22, 2, D, 2, MCC, user, 0.142857142857, 2
11750.0, D, 22, 3, D, 3, MCC, user, 0.166666666667, 3
7920.00007629, D, 22, 4, D, 0, MCC, user, 0.0, 0
8309.99994278, D, 22, 5, D, 2, MCC, user, 0.128440366972, 2
2230.00001907, C, 22, 6, D, 1, MCC, user, 0.112903225806, 2
10400.0000954, D, 22, 7, C, 0, MCC, user, 0.0, 0
4829.99992371, D, 22, 8, D, 0, MCC, user, 0.0, 0
3580.00016212, D, 22, 9, D, 1, MCC, user, 0.10447761194, 1
6609.9998951, C, 22, 10, D, 3, MCC, user, 0.259259259259, 4
3809.99994278, C, 22, 11, C, 2, MCC, user, 0.189189189189, 3
5830.00016212, C, 22, 12, C, 1, MCC, user, 0.0598290598291, 2
6890.0001049, D, 22, 13, C, 1, MCC, user, 0.0760869565217, 1
8210.00003815, D, 22, 14, D, 1, MCC, user, 0.047619047619, 1
4710.00003815, D, 22, 15, D, 1, MCC, user, 0.0, 1
9039.99996185, D, 22, 16, D, 0, MCC, user, 0.0, 0
4390.0001049, D, 22, 17, D, 0, MCC, user, 0.0, 0
5119.99988556, C, 22, 18, D, 4, MCC, user, 0.411764705882, 5
4860.00013351, C, 22, 19, C, 3, MCC, user, 0.292604501608, 4
9129.99987602, D, 22, 20, C, 1, MCC, user, 0.0395480225989, 1
5799.99995232, D, 22, 21, D, 1, MCC, user, 0.0, 1
4339.99991417, D, 22, 22, D, 0, MCC, user, 0.0, 0
2809.99994278, D, 22, 23, D, 2, MCC, user, 0.0, 2
4180.00006676, D, 22, 24, D, 2, MCC, user, 0.0322580645161, 2
1950.00004768, D, 22, 25, D, 2, MCC, user, 0.134615384615, 2
5089.99991417, D, 22, 26, D, 0, MCC, user, 0.0, 0
2609.9998951, D, 22, 27, D, 0, MCC, user, 0.0, 0
2519.99998093, D, 22, 28, D, 0, MCC, user, 0.0, 0
3090.00015259, D, 22, 29, D, 0, MCC, user, 0.0, 0
6119.99988556, D, 22, 30, D, 1, MCC, user, 0.0, 1
4050.00019073, C, 22, 31, D, 2, MCC, user, 0.215017064846, 3
5430.00006676, D, 22, 32, C, 2, MCC, user, 0.128440366972, 2
4579.99992371, D, 22, 33, D, 2, MCC, user, 0.0510948905109, 2
5960.00003815, D, 22, 34, D, 1, MCC, user, 0.0374331550802, 1
2210.00003815, C, 22, 35, D, 1, MCC, user, 0.10447761194, 2
3209.99979973, C, 22, 36, C, 1, MCC, user, 0.0721649484536, 2
6740.00000954, C, 22, 37, C, 2, MCC, user, 0.181034482759, 3
2900.00009537, D, 22, 38, C, 0, MCC, user, 0.0, 0
3599.99990463, D, 22, 39, D, 0, MCC, user, 0.0, 0
5349.99990463, D, 22, 40, D, 0, MCC, user, 0.0, 0
4190.00005722, D, 22, 41, D, 3, MCC, user, 0.198113207547, 3
4299.99995232, D, 22, 42, D, 3, MCC, user, 0.173553719008, 3
9329.99992371, D, 22, 43, D, 1, MCC, user, 0.10447761194, 1
5429.99982834, D, 22, 44, D, 1, MCC, user, 0.0, 1
4099.99990463, C, 22, 45, D, 2, MCC, user, 0.108527131783, 3
13409.9998474, D, 22, 46, C, 2, MCC, user, 0.0338164251208, 2
8480.00001907, D, 22, 47, D, 1, MCC, user, 0.0804597701149, 1
23039.9999619, D, 21, 1, first, 5, MCC, first, 0.352517985612, 5
18190.0000572, D, 21, 2, D, 2, MCC, user, 0.189189189189, 2
7730.00001907, D, 21, 3, D, 3, MCC, user, 0.173553719008, 3
10500.0, D, 21, 4, D, 1, MCC, user, 0.0, 1
7710.00003815, D, 21, 5, D, 3, MCC, user, 0.234449760766, 3
4870.00012398, D, 21, 6, D, 3, MCC, user, 0.148936170213, 3
2930.00006676, D, 21, 7, D, 2, MCC, user, 0.10447761194, 2
6690.00005722, D, 21, 8, D, 1, MCC, user, 0.0721649484536, 1
18879.999876, D, 21, 9, D, 2, MCC, user, 0.10447761194, 2
2730.00001907, D, 21, 10, D, 3, MCC, user, 0.237288135593, 3
3750.0, D, 21, 11, D, 2, MCC, user, 0.157303370787, 2
2299.99995232, D, 21, 12, D, 3, MCC, user, 0.177215189873, 3
5970.00002861, D, 21, 13, D, 1, MCC, user, 0.0510948905109, 1
18769.9999809, D, 21, 14, D, 0, MCC, user, 0.0, 0
14169.9998379, D, 21, 15, D, 0, MCC, user, 0.0, 0
8230.00001907, D, 21, 16, D, 1, MCC, user, 0.10447761194, 1
7560.0001812, D, 21, 17, D, 2, MCC, user, 0.166666666667, 2
13910.0000858, C, 21, 18, D, 3, MCC, user, 0.395161290323, 4
18769.9999809, D, 21, 19, C, 5, MCC, user, 0.368421052632, 5
5420.00007629, D, 21, 20, D, 2, MCC, user, 0.0972222222222, 2
10019.9999809, D, 21, 21, D, 1, MCC, user, 0.0972222222222, 1
12779.9999714, D, 21, 22, D, 0, MCC, user, 0.0, 0
11099.9999046, C, 21, 23, D, 0, MCC, user, 0.0, 1
16879.999876, C, 21, 24, C, 0, MCC, user, 0.0, 1
5250.0, D, 21, 25, C, 3, MCC, user, 0.259259259259, 3
2940.00005722, D, 21, 26, D, 1, MCC, user, 0.0598290598291, 1
2339.99991417, D, 21, 27, D, 1, MCC, user, 0.0, 1
5759.99999046, D, 21, 28, D, 1, MCC, user, 0.0909090909091, 1
6830.00016212, D, 21, 29, D, 1, MCC, user, 0.0, 1
4730.00001907, D, 21, 30, D, 2, MCC, user, 0.0804597701149, 2
1769.99998093, D, 21, 31, D, 5, MCC, user, 0.362549800797, 5
4100.00014305, D, 21, 32, D, 2, MCC, user, 0.166666666667, 2
3119.99988556, D, 21, 33, D, 1, MCC, user, 0.0654205607477, 1
3849.99990463, D, 21, 34, D, 2, MCC, user, 0.0445859872611, 2
2039.99996185, D, 21, 35, D, 1, MCC, user, 0.0598290598291, 1
1480.00001907, D, 21, 36, D, 1, MCC, user, 0.0510948905109, 1
4279.99997139, D, 21, 37, D, 3, MCC, user, 0.21875, 3
3230.00001907, D, 21, 38, D, 1, MCC, user, 0.0, 1
3630.00011444, D, 21, 39, D, 0, MCC, user, 0.0, 0
3389.99986649, D, 21, 40, D, 0, MCC, user, 0.0, 0
6379.99987602, C, 21, 41, D, 2, MCC, user, 0.189189189189, 3
10990.0000095, D, 21, 42, C, 4, MCC, user, 0.234449760766, 4
3490.00000954, D, 21, 43, D, 3, MCC, user, 0.173553719008, 3
1850.00014305, D, 21, 44, D, 0, MCC, user, 0.0, 0
20430.0000668, C, 21, 45, D, 1, MCC, user, 0.0950226244344, 2
15259.9999905, C, 21, 46, C, 0, MCC, user, 0.0, 1
19480.0000191, D, 21, 47, C, 1, MCC, user, 0.0909090909091, 1
8299.99995232, C, 90, 1, first, 3, PD, first, 0.259259259259, 4
15259.9999905, D, 90, 2, C, 2, PD, user, 0.122807017544, 2
9980.00001907, D, 90, 3, D, 4, PD, user, 0.28, 4
18889.9998665, D, 90, 4, D, 1, PD, user, 0.0, 1
20209.9997997, D, 90, 5, D, 3, PD, user, 0.205020920502, 3
16339.9999142, D, 90, 6, D, 4, PD, user, 0.259259259259, 4
11500.0, D, 90, 7, D, 2, PD, user, 0.0625, 2
20259.9999905, D, 90, 8, D, 2, PD, user, 0.122807017544, 2
10220.0000286, D, 90, 9, D, 2, PD, user, 0.0909090909091, 2
7509.99999046, D, 90, 10, D, 3, PD, user, 0.157303370787, 3
9220.00002861, D, 90, 11, D, 1, PD, user, 0.0510948905109, 1
9170.00007629, D, 90, 12, D, 1, PD, user, 0.0654205607477, 1
8219.99979019, D, 90, 13, D, 1, PD, user, 0.0338164251208, 1
13060.0001812, D, 90, 14, D, 0, PD, user, 0.0, 0
25229.9997807, D, 90, 15, D, 0, PD, user, 0.0, 0
7409.99984741, D, 90, 16, D, 1, PD, user, 0.0853658536585, 1
13590.0001526, C, 90, 17, D, 1, PD, user, 0.117647058824, 2
6740.00000954, D, 90, 18, C, 2, PD, user, 0.230769230769, 2
8309.99994278, C, 90, 19, D, 3, PD, user, 0.27797833935, 4
12019.9999809, D, 90, 20, C, 1, PD, user, 0.0322580645161, 1
3909.99984741, D, 90, 21, D, 1, PD, user, 0.0760869565217, 1
4369.99988556, D, 90, 22, D, 0, PD, user, 0.0, 0
4889.99986649, D, 90, 23, D, 1, PD, user, 0.0, 1
5490.00000954, D, 90, 24, D, 1, PD, user, 0.0, 1
5000.0, D, 90, 25, D, 5, PD, user, 0.459459459459, 5
6080.00016212, D, 90, 26, D, 1, PD, user, 0.0551181102362, 1
3860.00013351, D, 90, 27, D, 2, PD, user, 0.0972222222222, 2
2709.99979973, D, 90, 28, D, 1, PD, user, 0.0445859872611, 1
3490.00000954, D, 90, 29, D, 1, PD, user, 0.0, 1
5009.99999046, D, 90, 30, D, 1, PD, user, 0.0510948905109, 1
2779.99997139, D, 90, 31, D, 3, PD, user, 0.230769230769, 3
10400.0000954, D, 90, 32, D, 1, PD, user, 0.148936170213, 1
2740.00000954, D, 90, 33, D, 1, PD, user, 0.10447761194, 1
4210.00003815, D, 90, 34, D, 2, PD, user, 0.0395480225989, 2
3380.00011444, D, 90, 35, D, 0, PD, user, 0.0, 0
5099.99990463, D, 90, 36, D, 0, PD, user, 0.0, 0
7069.99993324, C, 90, 37, D, 1, PD, user, 0.166666666667, 2
13549.9999523, D, 90, 38, C, 1, PD, user, 0.0, 1
7990.00000954, D, 90, 39, D, 0, PD, user, 0.0, 0
6690.00005722, D, 90, 40, D, 0, PD, user, 0.0, 0
4259.99999046, D, 90, 41, D, 2, PD, user, 0.122807017544, 2
5609.9998951, D, 90, 42, D, 4, PD, user, 0.259259259259, 4
5460.00003815, D, 90, 43, D, 3, PD, user, 0.130434782609, 3
3890.0001049, D, 90, 44, D, 0, PD, user, 0.0, 0
4450.00004768, D, 90, 45, D, 1, PD, user, 0.0419161676647, 1
13240.0000095, D, 90, 46, D, 2, PD, user, 0.0419161676647, 2
6309.99994278, D, 90, 47, D, 1, PD, user, 0.0804597701149, 1
7180.00006676, D, 83, 1, first, 7, PD, first, 0.583333333333, 7
11950.0000477, D, 83, 2, D, 4, PD, user, 0.358974358974, 4
7140.0001049, C, 83, 3, D, 4, PD, user, 0.442379182156, 5
5369.99988556, D, 83, 4, C, 3, PD, user, 0.212121212121, 3
5809.99994278, D, 83, 5, D, 3, PD, user, 0.207920792079, 3
5019.99998093, D, 83, 6, D, 4, PD, user, 0.282511210762, 4
3569.99993324, D, 83, 7, D, 5, PD, user, 0.310344827586, 5
3799.99995232, D, 83, 8, D, 4, PD, user, 0.259259259259, 4
4109.9998951, D, 83, 9, D, 3, PD, user, 0.10447761194, 3
5069.99993324, C, 83, 10, D, 1, PD, user, 0.0804597701149, 2
2990.00000954, D, 83, 11, C, 2, PD, user, 0.134615384615, 2
3150.00009537, D, 83, 12, D, 2, PD, user, 0.0760869565217, 2
4619.99988556, D, 83, 13, D, 3, PD, user, 0.155555555556, 3
2369.99988556, D, 83, 14, D, 1, PD, user, 0.0, 1
4450.00004768, D, 83, 15, D, 2, PD, user, 0.173553719008, 2
3609.9998951, D, 83, 16, D, 2, PD, user, 0.139072847682, 2
4049.99995232, D, 83, 17, D, 4, PD, user, 0.259259259259, 4
3409.99984741, D, 83, 18, D, 1, PD, user, 0.0, 1
4329.99992371, C, 83, 19, D, 2, PD, user, 0.27374301676, 3
4380.00011444, D, 83, 20, C, 3, PD, user, 0.157303370787, 3
2620.00012398, D, 83, 21, D, 2, PD, user, 0.109947643979, 2
3159.99984741, D, 83, 22, D, 1, PD, user, 0.0, 1
2669.99983788, D, 83, 23, D, 1, PD, user, 0.0, 1
7779.99997139, D, 83, 24, D, 1, PD, user, 0.0, 1
4259.99999046, C, 83, 25, D, 5, PD, user, 0.505703422053, 6
4500.0, D, 83, 26, C, 2, PD, user, 0.0654205607477, 2
3240.00000954, D, 83, 27, D, 3, PD, user, 0.189189189189, 3
2960.00003815, D, 83, 28, D, 4, PD, user, 0.308176100629, 4
2490.00000954, D, 83, 29, D, 3, PD, user, 0.21875, 3
2400.00009537, D, 83, 30, D, 2, PD, user, 0.0972222222222, 2
6470.00002861, D, 83, 31, D, 3, PD, user, 0.179487179487, 3
2289.99996185, D, 83, 32, D, 1, PD, user, 0.0, 1
2740.00000954, D, 83, 33, D, 1, PD, user, 0.0, 1
2950.00004768, D, 83, 34, D, 3, PD, user, 0.047619047619, 3
5579.99992371, D, 83, 35, D, 0, PD, user, 0.047619047619, 0
3180.00006676, D, 83, 36, D, 1, PD, user, 0.0, 1
4610.00013351, D, 83, 37, D, 2, PD, user, 0.0598290598291, 2
2439.9998188, D, 83, 38, D, 3, PD, user, 0.0909090909091, 3
3019.99998093, D, 83, 39, D, 2, PD, user, 0.0972222222222, 2
4180.00006676, D, 83, 40, D, 1, PD, user, 0.0, 1
5529.99997139, D, 83, 41, D, 2, PD, user, 0.0510948905109, 2
6990.00000954, C, 83, 42, D, 3, PD, user, 0.249011857708, 4
3430.00006676, D, 83, 43, C, 3, PD, user, 0.0551181102362, 3
2569.99993324, D, 83, 44, D, 2, PD, user, 0.189189189189, 2
3680.00006676, D, 83, 45, D, 2, PD, user, 0.21875, 2
4060.0001812, D, 83, 46, D, 2, PD, user, 0.116022099448, 2
2629.99987602, D, 83, 47, D, 1, PD, user, 0.0, 1
5899.99985695, C, 165, 1, first, 3, MCC, first, 0.290953545232, 4
4579.99992371, D, 165, 2, C, 2, MCC, user, 0.117647058824, 2
4049.99995232, D, 165, 3, D, 3, MCC, user, 0.304347826087, 3
4579.99992371, D, 165, 4, D, 2, MCC, user, 0.134615384615, 2
2750.0, C, 165, 5, D, 2, MCC, user, 0.259259259259, 3
4880.00011444, D, 165, 6, C, 1, MCC, user, 0.0395480225989, 1
4390.0001049, C, 165, 7, D, 2, MCC, user, 0.215017064846, 3
3300.00019073, D, 165, 8, C, 4, MCC, user, 0.285714285714, 4
2160.00008583, D, 165, 9, D, 1, MCC, user, 0.0510948905109, 1
4709.99979973, D, 165, 10, D, 2, MCC, user, 0.10447761194, 2
4809.99994278, D, 165, 11, D, 2, MCC, user, 0.0909090909091, 2
4059.99994278, D, 165, 12, D, 2, MCC, user, 0.047619047619, 2
3359.9998951, C, 165, 13, D, 3, MCC, user, 0.27797833935, 4
