10019.9999809, D, 145, 1, first, 2, MCC, first, 0.141414141414, 2
3509.99999046, D, 38, 38, D, 2, PD, user, 0.160305343511, 2
5720.00002861, D, 38, 39, D, 3, PD, user, 0.27374301676, 3
3690.00005722, D, 38, 40, D, 2, PD, user, 0.244186046512, 2
10609.9998951, D, 38, 41, D, 2, PD, user, 0.21875, 2
6129.99987602, D, 38, 42, D, 3, PD, user, 0.295774647887, 3
2670.00007629, D, 38, 43, D, 4, PD, user, 0.271844660194, 4
2740.00000954, D, 38, 44, D, 2, PD, user, 0.112903225806, 2
2279.99997139, D, 38, 45, D, 3, PD, user, 0.386503067485, 3
1880.00011444, D, 38, 46, D, 3, PD, user, 0.230769230769, 3
2440.00005722, D, 38, 47, D, 2, PD, user, 0.189189189189, 2
2440.00005722, D, 38, 48, D, 2, PD, user, 0.160305343511, 2
2779.99997139, D, 38, 49, D, 2, PD, user, 0.212121212121, 2
2589.99991417, D, 38, 50, D, 2, PD, user, 0.21875, 2
2200.00004768, D, 38, 51, D, 3, PD, user, 0.285714285714, 3
4519.99998093, D, 38, 52, D, 3, PD, user, 0.271844660194, 3
2230.00001907, D, 38, 53, D, 3, PD, user, 0.27374301676, 3
5079.99992371, D, 38, 54, D, 3, PD, user, 0.205020920502, 3
3160.00008583, D, 38, 55, D, 2, PD, user, 0.21875, 2
2240.00000954, D, 38, 56, D, 3, PD, user, 0.295774647887, 3
2399.99985695, D, 38, 57, D, 2, PD, user, 0.122807017544, 2
2799.99995232, D, 38, 58, D, 4, PD, user, 0.344262295082, 4
4600.00014305, C, 150, 1, first, 4, MCC, first, 0.425675675676, 5
2059.99994278, C, 150, 2, C, 3, MCC, user, 0.276315789474, 4
1940.00005722, C, 150, 3, C, 3, MCC, user, 0.27797833935, 4
2160.00008583, C, 150, 4, C, 4, MCC, user, 0.538461538462, 5
1990.00000954, C, 150, 5, C, 5, MCC, user, 0.512195121951, 6
1849.99990463, C, 150, 6, C, 3, MCC, user, 0.259259259259, 4
6470.00002861, C, 150, 7, C, 5, MCC, user, 0.670658682635, 6
2690.00005722, C, 150, 8, C, 4, MCC, user, 0.396226415094, 5
5029.99997139, C, 150, 9, C, 2, MCC, user, 0.196787148594, 3
3220.00002861, C, 150, 10, C, 5, MCC, user, 0.601226993865, 6
3039.99996185, C, 150, 11, C, 4, MCC, user, 0.381818181818, 5
2529.99997139, C, 150, 12, C, 2, MCC, user, 0.16955017301, 3
1539.99996185, C, 150, 13, C, 3, MCC, user, 0.318181818182, 4
2130.00011444, C, 150, 14, C, 4, MCC, user, 0.459459459459, 5
4059.99994278, C, 150, 15, C, 3, MCC, user, 0.35, 4
3079.99992371, C, 150, 16, C, 3, MCC, user, 0.295774647887, 4
2779.99997139, C, 150, 17, C, 5, MCC, user, 0.620253164557, 6
1759.99999046, C, 150, 18, C, 3, MCC, user, 0.28, 4
1430.00006676, C, 150, 19, C, 4, MCC, user, 0.473684210526, 5
1460.00003815, C, 150, 20, C, 2, MCC, user, 0.2, 3
809.99994278, C, 150, 21, C, 2, MCC, user, 0.223744292237, 3
2089.99991417, C, 150, 22, C, 2, MCC, user, 0.148936170213, 3
1829.99992371, D, 150, 23, C, 4, MCC, user, 0.270386266094, 4
1859.9998951, D, 150, 24, D, 2, MCC, user, 0.0445859872611, 2
2849.99990463, D, 150, 25, D, 4, MCC, user, 0.189189189189, 4
2649.99985695, D, 150, 26, D, 4, MCC, user, 0.223744292237, 4
1960.00003815, D, 150, 27, D, 4, MCC, user, 0.291666666667, 4
3519.99998093, D, 150, 28, D, 4, MCC, user, 0.259259259259, 4
5470.00002861, C, 150, 29, D, 2, MCC, user, 0.170731707317, 3
2950.00004768, D, 150, 30, C, 3, MCC, user, 0.2, 3
1940.00005722, D, 150, 31, D, 3, MCC, user, 0.2, 3
3649.99985695, D, 150, 32, D, 2, MCC, user, 0.10447761194, 2
1690.00005722, C, 150, 33, D, 2, MCC, user, 0.198113207547, 3
2720.00002861, D, 150, 34, C, 3, MCC, user, 0.2, 3
4609.9998951, D, 150, 35, D, 3, MCC, user, 0.207920792079, 3
2039.99996185, D, 150, 36, D, 2, MCC, user, 0.122807017544, 2
2420.00007629, C, 150, 37, D, 1, MCC, user, 0.0686274509804, 2
2110.00013351, C, 150, 38, C, 2, MCC, user, 0.179487179487, 3
11479.9997807, C, 150, 39, C, 3, MCC, user, 0.339207048458, 4
2539.99996185, C, 150, 40, C, 4, MCC, user, 0.477911646586, 5
2569.99993324, C, 150, 41, C, 3, MCC, user, 0.282511210762, 4
1429.99982834, C, 150, 42, C, 3, MCC, user, 0.304347826087, 4
1599.99990463, C, 150, 43, C, 3, MCC, user, 0.269230769231, 4
4599.99990463, C, 150, 44, C, 1, MCC, user, 0.0804597701149, 2
1690.00005722, C, 150, 45, C, 3, MCC, user, 0.32384341637, 4
1800.00019073, C, 150, 46, C, 2, MCC, user, 0.155555555556, 3
2200.00004768, C, 150, 47, C, 2, MCC, user, 0.213973799127, 3
3509.99999046, D, 150, 48, C, 2, MCC, user, 0.0972222222222, 2
2030.00020981, C, 150, 49, D, 3, MCC, user, 0.330708661417, 4
1229.99978065, C, 150, 50, C, 3, MCC, user, 0.310344827586, 4
2579.99992371, C, 150, 51, C, 3, MCC, user, 0.282511210762, 4
1159.99984741, C, 150, 52, C, 3, MCC, user, 0.306569343066, 4
1149.99985695, C, 150, 53, C, 3, MCC, user, 0.318181818182, 4
2039.99996185, C, 150, 54, C, 4, MCC, user, 0.438943894389, 5
3210.00003815, C, 150, 55, C, 3, MCC, user, 0.310344827586, 4
1480.00001907, C, 150, 56, C, 4, MCC, user, 0.395161290323, 5
1220.00002861, C, 150, 57, C, 1, MCC, user, 0.0853658536585, 2
1579.99992371, C, 150, 58, C, 3, MCC, user, 0.306569343066, 4
2059.99994278, D, 10, 1, first, 5, MCC, first, 0.428571428571, 5
4829.99992371, D, 10, 2, D, 5, MCC, user, 0.411764705882, 5
4799.99995232, D, 10, 3, D, 4, MCC, user, 0.21875, 4
5930.00006676, C, 10, 4, D, 5, MCC, user, 0.583333333333, 6
9009.99999046, D, 10, 5, C, 6, MCC, user, 0.51768488746, 6
13819.9999332, D, 10, 6, D, 5, MCC, user, 0.324894514768, 5
4909.99984741, C, 10, 7, D, 7, MCC, user, 0.85754985755, 8
5960.00003815, D, 10, 8, C, 6, MCC, user, 0.4921875, 6
4279.99997139, D, 10, 9, D, 4, MCC, user, 0.247787610619, 4
5089.99991417, C, 10, 10, D, 5, MCC, user, 0.559228650138, 6
8589.99991417, D, 10, 11, C, 4, MCC, user, 0.330708661417, 4
6730.00001907, D, 10, 12, D, 4, MCC, user, 0.304347826087, 4
8169.99983788, D, 10, 13, D, 6, MCC, user, 0.547325102881, 6
4780.00020981, C, 10, 14, D, 4, MCC, user, 0.459459459459, 5
9240.00000954, D, 10, 15, C, 3, MCC, user, 0.234449760766, 3
6339.99991417, D, 10, 16, D, 4, MCC, user, 0.230769230769, 4
5580.00016212, C, 10, 17, D, 6, MCC, user, 0.677419354839, 7
10220.0000286, D, 10, 18, C, 4, MCC, user, 0.333333333333, 4
5250.0, D, 10, 19, D, 6, MCC, user, 0.530685920578, 6
5950.00004768, D, 10, 20, D, 3, MCC, user, 0.241379310345, 3
4180.00006676, D, 10, 21, D, 3, MCC, user, 0.223744292237, 3
7009.99999046, D, 10, 22, D, 4, MCC, user, 0.246231155779, 4
4700.00004768, C, 10, 23, D, 3, MCC, user, 0.268292682927, 4
5509.99999046, D, 10, 24, C, 3, MCC, user, 0.0972222222222, 3
5809.99994278, D, 10, 25, D, 4, MCC, user, 0.162790697674, 4
6199.99980927, D, 10, 26, D, 5, MCC, user, 0.339207048458, 5
6600.00014305, C, 10, 27, D, 2, MCC, user, 0.202898550725, 3
4900.00009537, D, 10, 28, C, 3, MCC, user, 0.2, 3
6519.99998093, D, 10, 29, D, 3, MCC, user, 0.259259259259, 3
3019.99998093, D, 10, 30, D, 4, MCC, user, 0.282511210762, 4
5029.99997139, C, 10, 31, D, 3, MCC, user, 0.247787610619, 4
3509.99999046, D, 10, 32, C, 2, MCC, user, 0.0686274509804, 2
5199.99980927, D, 10, 33, D, 3, MCC, user, 0.207920792079, 3
5259.99999046, D, 10, 34, D, 4, MCC, user, 0.271844660194, 4
5890.0001049, C, 10, 35, D, 3, MCC, user, 0.259259259259, 4
5380.00011444, D, 10, 36, C, 2, MCC, user, 0.0510948905109, 2
3690.00005722, D, 10, 37, D, 2, MCC, user, 0.0853658536585, 2
4509.99999046, D, 10, 38, D, 3, MCC, user, 0.189189189189, 3
4230.00001907, D, 10, 39, D, 4, MCC, user, 0.411764705882, 4
2680.00006676, C, 10, 40, D, 4, MCC, user, 0.543378995434, 5
6070.00017166, D, 10, 41, C, 4, MCC, user, 0.295774647887, 4
4959.99979973, D, 10, 42, D, 4, MCC, user, 0.333333333333, 4
3389.99986649, D, 10, 43, D, 4, MCC, user, 0.466666666667, 4
3460.00003815, D, 10, 44, D, 3, MCC, user, 0.130434782609, 3
4779.99997139, C, 10, 45, D, 4, MCC, user, 0.45652173913, 5
6060.0001812, D, 10, 46, C, 4, MCC, user, 0.234449760766, 4
3769.99998093, D, 10, 47, D, 4, MCC, user, 0.310344827586, 4
6460.00003815, D, 10, 48, D, 3, MCC, user, 0.148936170213, 3
3329.99992371, C, 10, 49, D, 3, MCC, user, 0.318181818182, 4
4690.00005722, D, 10, 50, C, 4, MCC, user, 0.326424870466, 4
4879.99987602, D, 10, 51, D, 3, MCC, user, 0.244186046512, 3
3529.99997139, D, 10, 52, D, 4, MCC, user, 0.288389513109, 4
4000.0, D, 10, 53, D, 4, MCC, user, 0.368421052632, 4
4409.99984741, C, 10, 54, D, 4, MCC, user, 0.399399399399, 5
3630.00011444, D, 10, 55, C, 4, MCC, user, 0.282511210762, 4
3850.00014305, D, 10, 56, D, 5, MCC, user, 0.381818181818, 5
3879.99987602, D, 10, 57, D, 3, MCC, user, 0.157303370787, 3
2940.00005722, C, 10, 58, D, 2, MCC, user, 0.215017064846, 3
8199.99980927, D, 87, 1, first, 4, MCC, first, 0.330708661417, 4
3529.99997139, C, 87, 2, D, 4, MCC, user, 0.494949494949, 5
13580.0001621, D, 87, 3, C, 4, MCC, user, 0.318181818182, 4
4079.99992371, D, 87, 4, D, 6, MCC, user, 0.572953736655, 6
5259.99999046, D, 87, 5, D, 6, MCC, user, 0.51768488746, 6
8790.00020027, D, 87, 6, D, 5, MCC, user, 0.37984496124, 5
10639.9998665, C, 87, 7, D, 6, MCC, user, 0.710144927536, 7
5799.99995232, D, 87, 8, C, 5, MCC, user, 0.352517985612, 5
3589.99991417, D, 87, 9, D, 3, MCC, user, 0.189189189189, 3
2760.00022888, C, 87, 10, D, 5, MCC, user, 0.53216374269, 6
2410.00008583, D, 87, 11, C, 3, MCC, user, 0.198113207547, 3
2619.99988556, D, 87, 12, D, 2, MCC, user, 0.137254901961, 2
2730.00001907, C, 87, 13, D, 4, MCC, user, 0.459459459459, 5
5819.99993324, D, 87, 14, C, 4, MCC, user, 0.390862944162, 4
4350.00014305, D, 87, 15, D, 3, MCC, user, 0.179487179487, 3
3530.00020981, D, 87, 16, D, 4, MCC, user, 0.269230769231, 4
4339.99991417, C, 87, 17, D, 5, MCC, user, 0.541547277937, 6
2389.99986649, D, 87, 18, C, 3, MCC, user, 0.198113207547, 3
2329.99992371, C, 87, 19, D, 3, MCC, user, 0.32384341637, 4
3730.00001907, D, 87, 20, C, 1, MCC, user, 0.10447761194, 1
2210.00003815, D, 87, 21, D, 2, MCC, user, 0.109947643979, 2
2799.99995232, C, 87, 22, D, 2, MCC, user, 0.181034482759, 3
4039.99996185, D, 87, 23, C, 5, MCC, user, 0.411764705882, 5
5929.99982834, D, 87, 24, D, 3, MCC, user, 0.139072847682, 3
3279.99997139, D, 87, 25, D, 5, MCC, user, 0.271844660194, 5
2089.99991417, C, 87, 26, D, 3, MCC, user, 0.291666666667, 4
3019.99998093, D, 87, 27, C, 3, MCC, user, 0.234449760766, 3
5630.00011444, D, 87, 28, D, 2, MCC, user, 0.0909090909091, 2
1790.00020027, D, 87, 29, D, 1, MCC, user, 0.0598290598291, 1
3000.0, D, 87, 30, D, 5, MCC, user, 0.411764705882, 5
1800.00019073, D, 87, 31, D, 5, MCC, user, 0.429824561404, 5
2069.99993324, D, 87, 32, D, 3, MCC, user, 0.223744292237, 3
1549.99995232, D, 87, 33, D, 3, MCC, user, 0.207920792079, 3
1539.99996185, D, 87, 34, D, 4, MCC, user, 0.271844660194, 4
2539.99996185, D, 87, 35, D, 3, MCC, user, 0.212121212121, 3
1930.00006676, C, 87, 36, D, 0, MCC, user, 0.0, 1
2349.99990463, D, 87, 37, C, 2, MCC, user, 0.148936170213, 2
2399.99985695, D, 87, 38, D, 3, MCC, user, 0.166666666667, 3
2049.99995232, D, 87, 39, D, 2, MCC, user, 0.21875, 2
3649.99985695, D, 87, 40, D, 3, MCC, user, 0.285714285714, 3
5440.00005722, D, 87, 41, D, 4, MCC, user, 0.295774647887, 4
4380.00011444, D, 87, 42, D, 3, MCC, user, 0.189189189189, 3
6210.00003815, D, 87, 43, D, 1, MCC, user, 0.10447761194, 1
1740.00000954, D, 87, 44, D, 2, MCC, user, 0.10447761194, 2
4070.00017166, C, 87, 45, D, 4, MCC, user, 0.5, 5
5879.99987602, D, 87, 46, C, 4, MCC, user, 0.295774647887, 4
4310.0001812, D, 87, 47, D, 3, MCC, user, 0.213973799127, 3
2850.00014305, C, 87, 48, D, 1, MCC, user, 0.0909090909091, 2
2079.99992371, D, 87, 49, C, 4, MCC, user, 0.311740890688, 4
3000.0, D, 87, 50, D, 3, MCC, user, 0.21875, 3
2680.00006676, D, 87, 51, D, 2, MCC, user, 0.0972222222222, 2
2200.00004768, C, 87, 52, D, 2, MCC, user, 0.230769230769, 3
3409.99984741, D, 87, 53, C, 3, MCC, user, 0.157303370787, 3
2300.00019073, D, 87, 54, D, 5, MCC, user, 0.373040752351, 5
3769.99998093, D, 87, 55, D, 4, MCC, user, 0.304347826087, 4
1889.99986649, D, 87, 56, D, 5, MCC, user, 0.335793357934, 5
4349.99990463, D, 87, 57, D, 4, MCC, user, 0.371980676329, 4
1639.99986649, D, 87, 58, D, 4, MCC, user, 0.288389513109, 4
6170.00007629, C, 133, 1, first, 4, MCC, first, 0.444444444444, 5
4069.99993324, C, 133, 2, C, 6, MCC, user, 0.756097560976, 7
6579.99992371, C, 133, 3, C, 4, MCC, user, 0.446808510638, 5
3980.00001907, C, 133, 4, C, 4, MCC, user, 0.411764705882, 5
5120.00012398, C, 133, 5, C, 5, MCC, user, 0.548192771084, 6
2050.00019073, C, 133, 6, C, 4, MCC, user, 0.396226415094, 5
8360.00013351, D, 133, 7, C, 5, MCC, user, 0.463722397476, 5
8080.00016212, D, 133, 8, D, 5, MCC, user, 0.37984496124, 5
4170.00007629, D, 133, 9, D, 3, MCC, user, 0.179487179487, 3
4000.0, C, 133, 10, D, 4, MCC, user, 0.398734177215, 5
4230.00001907, C, 133, 11, C, 2, MCC, user, 0.259259259259, 3
7119.99988556, C, 133, 12, C, 2, MCC, user, 0.207920792079, 3
4019.99998093, D, 133, 13, C, 4, MCC, user, 0.411764705882, 4
4829.99992371, D, 133, 14, D, 2, MCC, user, 0.116022099448, 2
3180.00006676, C, 133, 15, D, 2, MCC, user, 0.213973799127, 3
6240.00000954, C, 133, 16, C, 3, MCC, user, 0.270386266094, 4
5089.99991417, C, 133, 17, C, 4, MCC, user, 0.411764705882, 5
9759.99999046, D, 133, 18, C, 3, MCC, user, 0.223744292237, 3
3799.99995232, D, 133, 19, D, 3, MCC, user, 0.213973799127, 3
4189.9998188, D, 133, 20, D, 1, MCC, user, 0.0, 1
4579.99992371, C, 133, 21, D, 1, MCC, user, 0.0804597701149, 2
3509.99999046, C, 133, 22, C, 2, MCC, user, 0.181034482759, 3
4430.00006676, C, 133, 23, C, 3, MCC, user, 0.352517985612, 4
4250.0, D, 133, 24, C, 3, MCC, user, 0.189189189189, 3
2910.00008583, D, 133, 25, D, 4, MCC, user, 0.259259259259, 4
2899.99985695, D, 133, 26, D, 3, MCC, user, 0.207920792079, 3
2600.00014305, D, 133, 27, D, 2, MCC, user, 0.155555555556, 2
5259.99999046, D, 133, 28, D, 2, MCC, user, 0.130434782609, 2
2839.99991417, D, 133, 29, D, 1, MCC, user, 0.0, 1
5730.00001907, C, 133, 30, D, 3, MCC, user, 0.375, 4
3039.99996185, C, 133, 31, C, 3, MCC, user, 0.344262295082, 4
4240.00000954, C, 133, 32, C, 2, MCC, user, 0.21875, 3
3409.99984741, C, 133, 33, C, 2, MCC, user, 0.223744292237, 3
3460.00003815, C, 133, 34, C, 2, MCC, user, 0.21875, 3
7179.99982834, D, 133, 35, C, 2, MCC, user, 0.0551181102362, 2
6420.00007629, D, 133, 36, D, 3, MCC, user, 0.0853658536585, 3
6130.00011444, D, 133, 37, D, 4, MCC, user, 0.390862944162, 4
3619.99988556, D, 133, 38, D, 3, MCC, user, 0.2, 3
4410.00008583, D, 133, 39, D, 3, MCC, user, 0.328859060403, 3
1769.99998093, D, 133, 40, D, 2, MCC, user, 0.0853658536585, 2
3289.99996185, C, 133, 41, D, 3, MCC, user, 0.324894514768, 4
6470.00002861, D, 133, 42, C, 4, MCC, user, 0.35, 4
4279.99997139, D, 133, 43, D, 1, MCC, user, 0.0, 1
5519.99998093, C, 133, 44, D, 2, MCC, user, 0.189189189189, 3
2460.00003815, C, 133, 45, C, 4, MCC, user, 0.525691699605, 5
8400.00009537, C, 133, 46, C, 3, MCC, user, 0.35, 4
6339.99991417, C, 133, 47, C, 2, MCC, user, 0.162790697674, 3
8680.00006676, D, 133, 48, C, 2, MCC, user, 0.10447761194, 2
5319.99993324, D, 133, 49, D, 4, MCC, user, 0.28, 4
11949.9998093, C, 133, 50, D, 2, MCC, user, 0.246231155779, 3
6420.00007629, D, 133, 51, C, 2, MCC, user, 0.10447761194, 2
6959.99979973, D, 133, 52, D, 3, MCC, user, 0.181034482759, 3
9700.00004768, D, 133, 53, D, 3, MCC, user, 0.2, 3
11139.9998665, C, 133, 54, D, 3, MCC, user, 0.292604501608, 4
8610.00013351, C, 133, 55, C, 3, MCC, user, 0.311740890688, 4
2759.99999046, C, 133, 56, C, 3, MCC, user, 0.25, 4
4759.99999046, C, 133, 57, C, 4, MCC, user, 0.411764705882, 5
9860.00013351, C, 133, 58, C, 3, MCC, user, 0.32384341637, 4
2690.00005722, C, 139, 1, first, 4, PC, first, 0.426523297491, 5
5049.99995232, C, 139, 2, C, 6, PC, user, 0.7, 7
4690.00005722, C, 139, 3, C, 3, PC, user, 0.411764705882, 4
4130.00011444, C, 139, 4, C, 3, PC, user, 0.411764705882, 4
1840.00015259, C, 139, 5, C, 5, PC, user, 0.555555555556, 6
2659.99984741, C, 139, 6, C, 3, PC, user, 0.377593360996, 4
3920.00007629, C, 139, 7, C, 4, PC, user, 0.396226415094, 5
2569.99993324, C, 139, 8, C, 4, PC, user, 0.37984496124, 5
7159.99984741, C, 139, 9, C, 2, PC, user, 0.198113207547, 3
4309.99994278, C, 139, 10, C, 3, PC, user, 0.348659003831, 4
7889.99986649, C, 139, 11, C, 3, PC, user, 0.318181818182, 4
2180.00006676, C, 139, 12, C, 1, PC, user, 0.109947643979, 2
4980.00001907, C, 139, 13, C, 2, PC, user, 0.246231155779, 3
7060.0001812, C, 139, 14, C, 2, PC, user, 0.259259259259, 3
3450.00004768, C, 139, 15, C, 3, PC, user, 0.326424870466, 4
3110.00013351, C, 139, 16, C, 2, PC, user, 0.33734939759, 3
1919.99983788, C, 139, 17, C, 2, PC, user, 0.270386266094, 3
1500.0, C, 139, 18, C, 3, PC, user, 0.318181818182, 4
8890.0001049, C, 139, 19, C, 2, PC, user, 0.189189189189, 3
4599.99990463, C, 139, 20, C, 0, PC, user, 0.0, 1
8480.00001907, C, 139, 21, C, 1, PC, user, 0.0853658536585, 2
2970.00002861, C, 139, 22, C, 2, PC, user, 0.189189189189, 3
2349.99990463, C, 139, 23, C, 3, PC, user, 0.390862944162, 4
2490.00000954, C, 139, 24, C, 1, PC, user, 0.148936170213, 2
4710.00003815, C, 139, 25, C, 2, PC, user, 0.230769230769, 3
3639.99986649, C, 139, 26, C, 1, PC, user, 0.109947643979, 2
8009.99999046, C, 139, 27, C, 3, PC, user, 0.318181818182, 4
3490.00000954, C, 139, 28, C, 2, PC, user, 0.177215189873, 3
3920.00007629, C, 139, 29, C, 0, PC, user, 0.0, 1
6979.99978065, C, 139, 30, C, 2, PC, user, 0.358974358974, 3
3729.99978065, C, 139, 31, C, 2, PC, user, 0.344262295082, 3
2889.99986649, C, 139, 32, C, 3, PC, user, 0.35, 4
9059.99994278, C, 139, 33, C, 3, PC, user, 0.301075268817, 4
6640.0001049, C, 139, 34, C, 1, PC, user, 0.148936170213, 2
3220.00002861, C, 139, 35, C, 0, PC, user, 0.0, 1
5780.00020981, C, 139, 36, C, 1, PC, user, 0.0721649484536, 2
2470.00002861, C, 139, 37, C, 4, PC, user, 0.393939393939, 5
9779.99997139, C, 139, 38, C, 3, PC, user, 0.259259259259, 4
4099.99990463, C, 139, 39, C, 2, PC, user, 0.328859060403, 3
4789.99996185, C, 139, 40, C, 1, PC, user, 0.10447761194, 2
4620.00012398, C, 139, 41, C, 4, PC, user, 0.432989690722, 5
4660.00008583, C, 139, 42, C, 3, PC, user, 0.35, 4
5539.99996185, C, 139, 43, C, 0, PC, user, 0.0, 1
5329.99992371, C, 139, 44, C, 2, PC, user, 0.21875, 3
4099.99990463, C, 139, 45, C, 3, PC, user, 0.392523364486, 4
1849.99990463, C, 139, 46, C, 2, PC, user, 0.358974358974, 3
4060.0001812, C, 139, 47, C, 1, PC, user, 0.0995260663507, 2
4189.9998188, C, 139, 48, C, 1, PC, user, 0.10447761194, 2
2980.00001907, C, 139, 49, C, 4, PC, user, 0.392523364486, 5
4620.00012398, C, 139, 50, C, 3, PC, user, 0.318181818182, 4
2870.00012398, C, 139, 51, C, 1, PC, user, 0.10447761194, 2
2720.00002861, C, 139, 52, C, 1, PC, user, 0.148936170213, 2
4379.99987602, C, 139, 53, C, 3, PC, user, 0.308176100629, 4
1819.99993324, C, 139, 54, C, 4, PC, user, 0.512195121951, 5
4889.99986649, C, 139, 55, C, 3, PC, user, 0.435028248588, 4
7830.00016212, C, 139, 56, C, 2, PC, user, 0.196787148594, 3
4420.00007629, C, 139, 57, C, 4, PC, user, 0.446808510638, 5
1500.0, C, 139, 58, C, 4, PC, user, 0.471153846154, 5
3400.00009537, D, 78, 1, first, 4, PD, first, 0.276315789474, 4
5180.00006676, D, 78, 2, D, 5, PD, user, 0.425675675676, 5
8629.99987602, D, 78, 3, D, 3, PD, user, 0.259259259259, 3
4399.99985695, D, 78, 4, D, 1, PD, user, 0.109947643979, 1
5089.99991417, D, 78, 5, D, 4, PD, user, 0.298780487805, 4
4429.99982834, D, 78, 6, D, 2, PD, user, 0.142857142857, 2
2180.00006676, D, 78, 7, D, 4, PD, user, 0.311740890688, 4
3340.00015259, D, 78, 8, D, 4, PD, user, 0.249011857708, 4
2769.99998093, D, 78, 9, D, 3, PD, user, 0.205020920502, 3
1769.99998093, D, 78, 10, D, 3, PD, user, 0.259259259259, 3
4549.99995232, D, 78, 11, D, 3, PD, user, 0.259259259259, 3
2690.00005722, D, 78, 12, D, 1, PD, user, 0.0445859872611, 1
2539.99996185, D, 78, 13, D, 2, PD, user, 0.160305343511, 2
1959.99979973, D, 78, 14, D, 2, PD, user, 0.189189189189, 2
3349.99990463, D, 78, 15, D, 2, PD, user, 0.212121212121, 2
2210.00003815, D, 78, 16, D, 1, PD, user, 0.122807017544, 1
2870.00012398, D, 78, 17, D, 1, PD, user, 0.0760869565217, 1
5529.99997139, D, 78, 18, D, 2, PD, user, 0.198113207547, 2
2319.99993324, D, 78, 19, D, 2, PD, user, 0.130434782609, 2
2720.00002861, D, 78, 20, D, 1, PD, user, 0.0, 1
5080.00016212, D, 78, 21, D, 1, PD, user, 0.0355329949239, 1
6690.00005722, D, 78, 22, D, 2, PD, user, 0.148936170213, 2
2839.99991417, D, 78, 23, D, 2, PD, user, 0.134615384615, 2
29609.9998951, D, 78, 24, D, 1, PD, user, 0.0654205607477, 1
5160.00008583, D, 78, 25, D, 1, PD, user, 0.0972222222222, 1
3629.99987602, D, 78, 26, D, 2, PD, user, 0.122807017544, 2
2150.00009537, D, 78, 27, D, 3, PD, user, 0.198113207547, 3
1279.99997139, D, 78, 28, D, 2, PD, user, 0.148936170213, 2
2410.00008583, D, 78, 29, D, 1, PD, user, 0.0, 1
4170.00007629, D, 78, 30, D, 1, PD, user, 0.122807017544, 1
1860.00013351, D, 78, 31, D, 1, PD, user, 0.10447761194, 1
2509.99999046, D, 78, 32, D, 2, PD, user, 0.212121212121, 2
2519.99998093, D, 78, 33, D, 2, PD, user, 0.148936170213, 2
2930.00006676, D, 78, 34, D, 1, PD, user, 0.0654205607477, 1
3720.00002861, D, 78, 35, D, 1, PD, user, 0.0, 1
3240.00000954, D, 78, 36, D, 2, PD, user, 0.122807017544, 2
2970.00002861, D, 78, 37, D, 3, PD, user, 0.270386266094, 3
8110.00013351, D, 78, 38, D, 2, PD, user, 0.148936170213, 2
7130.00011444, D, 78, 39, D, 2, PD, user, 0.318181818182, 2
2519.99998093, D, 78, 40, D, 1, PD, user, 0.0654205607477, 1
2670.00007629, D, 78, 41, D, 2, PD, user, 0.170731707317, 2
1500.0, D, 78, 42, D, 2, PD, user, 0.276315789474, 2
1750.0, D, 78, 43, D, 1, PD, user, 0.0, 1
4149.99985695, D, 78, 44, D, 2, PD, user, 0.177215189873, 2
2629.99987602, D, 78, 45, D, 2, PD, user, 0.157303370787, 2
2070.00017166, D, 78, 46, D, 1, PD, user, 0.148936170213, 1
2349.99990463, D, 78, 47, D, 1, PD, user, 0.047619047619, 1
2549.99995232, D, 78, 48, D, 2, PD, user, 0.122807017544, 2
2450.00004768, D, 78, 49, D, 3, PD, user, 0.285714285714, 3
4279.99997139, D, 78, 50, D, 2, PD, user, 0.134615384615, 2
5340.00015259, D, 78, 51, D, 1, PD, user, 0.0804597701149, 1
2070.00017166, D, 78, 52, D, 1, PD, user, 0.0598290598291, 1
3819.99993324, D, 78, 53, D, 2, PD, user, 0.241379310345, 2
1950.00004768, D, 78, 54, D, 2, PD, user, 0.207920792079, 2
3400.00009537, D, 78, 55, D, 1, PD, user, 0.148936170213, 1
2489.99977112, D, 78, 56, D, 1, PD, user, 0.0721649484536, 1
3670.00007629, D, 78, 57, D, 2, PD, user, 0.198113207547, 2
3650.00009537, D, 78, 58, D, 2, PD, user, 0.2, 2
5120.00012398, D, 31, 1, first, 4, PD, first, 0.239543726236, 4
8439.9998188, D, 31, 2, D, 4, PD, user, 0.291666666667, 4
6789.99996185, D, 31, 3, D, 1, PD, user, 0.0395480225989, 1
10450.0000477, D, 31, 4, D, 1, PD, user, 0.10447761194, 1
8080.00016212, D, 31, 5, D, 4, PD, user, 0.268292682927, 4
7089.99991417, D, 31, 6, D, 3, PD, user, 0.247787610619, 3
8679.99982834, D, 31, 7, D, 3, PD, user, 0.259259259259, 3
4920.00007629, D, 31, 8, D, 3, PD, user, 0.162790697674, 3
9420.00007629, D, 31, 9, D, 3, PD, user, 0.182156133829, 3
7159.99984741, D, 31, 10, D, 2, PD, user, 0.109947643979, 2
5420.00007629, D, 31, 11, D, 1, PD, user, 0.0654205607477, 1
5890.0001049, D, 31, 12, D, 1, PD, user, 0.0, 1
5610.00013351, D, 31, 13, D, 1, PD, user, 0.10447761194, 1
3679.99982834, D, 31, 14, D, 2, PD, user, 0.202898550725, 2
4240.00000954, D, 31, 15, D, 1, PD, user, 0.112903225806, 1
