round player action_player opponent action_opponent payoff time_php time_js who_played
1 usuario16 C ['usuario7', 'usuario15', 'usuario14', 'usuario3'] D 10 -11381.9999695 16623 user
33 usuario3 C ['usuario4', 'usuario16', 'usuario1', 'usuario12'] D 10 -14457.8998089 4347 user
33 usuario14 C ['usuario16', 'usuario13', 'usuario10', 'usuario1'] C 15 -17527.3001194 2098 user
33 usuario13 C ['usuario15', 'usuario6', 'usuario2', 'usuario14'] C 10 -16508.8000298 2692 user
33 usuario6 D ['usuario12', 'usuario1', 'usuario8', 'usuario13'] C 14 -13423.7999916 5167 user
33 usuario1 C ['usuario3', 'usuario14', 'usuario5', 'usuario6'] D 10 -15488.8999462 3642 user
33 usuario10 D ['usuario14', 'usuario2', 'usuario7', 'usuario5'] D 14 -30.4999351501 18143 user
33 usuario2 D ['usuario13', 'usuario8', 'usuario9', 'usuario10'] D 14 -6226.99999809 13290 user
33 usuario8 D ['usuario6', 'usuario5', 'usuario11', 'usuario2'] D 4 -10327.6000023 8957 user
33 usuario5 D ['usuario1', 'usuario10', 'usuario4', 'usuario8'] D 9 -15605.4999828 4089 user
33 usuario7 C ['usuario10', 'usuario9', 'usuario16', 'usuario4'] D 10 -16608.399868 2571 user
33 usuario9 C ['usuario2', 'usuario11', 'usuario15', 'usuario7'] C 10 -15516.4999962 4045 user
33 usuario11 D ['usuario8', 'usuario4', 'usuario12', 'usuario9'] C 9 -10497.300148 8304 user
33 usuario4 D ['usuario5', 'usuario7', 'usuario3', 'usuario11'] D 14 -16534.1000557 2398 user
34 usuario16 D ['usuario7', 'usuario15', 'usuario14', 'usuario3'] C 24 -10336.6000652 2430 user
34 usuario15 C ['usuario9', 'usuario12', 'usuario13', 'usuario16'] D 0 -5354.60019112 7112 user
34 usuario12 D ['usuario11', 'usuario3', 'usuario6', 'usuario15'] C 19 -8309.39984322 3899 user
34 usuario3 C ['usuario4', 'usuario16', 'usuario1', 'usuario12'] D 5 -7274.89995956 5027 user
34 usuario14 C ['usuario16', 'usuario13', 'usuario10', 'usuario1'] C 10 -8280.29990196 3245 user
34 usuario13 D ['usuario15', 'usuario6', 'usuario2', 'usuario14'] C 14 -9315.59991837 2766 user
34 usuario6 D ['usuario12', 'usuario1', 'usuario8', 'usuario13'] D 9 -4164.1998291 8013 user
34 usuario1 C ['usuario3', 'usuario14', 'usuario5', 'usuario6'] D 10 -8272.39990234 4520 user
34 usuario10 C ['usuario14', 'usuario2', 'usuario7', 'usuario5'] D 10 -5191.80011749 7217 user
34 usuario2 D ['usuario13', 'usuario8', 'usuario9', 'usuario10'] C 9 -32.1998596191 11874 user
34 usuario8 D ['usuario6', 'usuario5', 'usuario11', 'usuario2'] D 9 -2108.700037 9827 user
34 usuario5 D ['usuario1', 'usuario10', 'usuario4', 'usuario8'] D 14 -8328.09996605 3436 user
34 usuario7 C ['usuario10', 'usuario9', 'usuario16', 'usuario4'] D 5 -9315.79995155 2966 user
34 usuario9 D ['usuario2', 'usuario11', 'usuario15', 'usuario7'] C 19 -6228.1999588 5527 user
34 usuario11 C ['usuario8', 'usuario4', 'usuario12', 'usuario9'] D 0 -6295.30000687 6405 user
34 usuario4 D ['usuario5', 'usuario7', 'usuario3', 'usuario11'] C 19 -9302.09994316 2345 user
35 usuario16 C ['usuario7', 'usuario15', 'usuario14', 'usuario3'] D 10 -15477.2000313 4578 user
35 usuario15 D ['usuario9', 'usuario12', 'usuario13', 'usuario16'] C 14 -45.0000762939 20719 user
35 usuario12 D ['usuario11', 'usuario3', 'usuario6', 'usuario15'] D 4 -18624.699831 2622 user
35 usuario3 D ['usuario4', 'usuario16', 'usuario1', 'usuario12'] D 14 -16507.4999332 4232 user
35 usuario14 C ['usuario16', 'usuario13', 'usuario10', 'usuario1'] C 15 -19596.5001583 1819 user
35 usuario13 D ['usuario15', 'usuario6', 'usuario2', 'usuario14'] C 9 -18587.100029 1830 user
35 usuario6 D ['usuario12', 'usuario1', 'usuario8', 'usuario13'] D 9 -17741.4999008 3612 user
35 usuario1 C ['usuario3', 'usuario14', 'usuario5', 'usuario6'] D 5 -16650.2001286 4179 user
35 usuario10 C ['usuario14', 'usuario2', 'usuario7', 'usuario5'] D 10 -17551.3999462 3330 user
35 usuario2 D ['usuario13', 'usuario8', 'usuario9', 'usuario10'] C 14 -10311.3999367 10717 user
35 usuario8 D ['usuario6', 'usuario5', 'usuario11', 'usuario2'] D 4 -1078.89986038 20159 user
35 usuario5 D ['usuario1', 'usuario10', 'usuario4', 'usuario8'] D 14 -19742.2001362 1058 user
35 usuario7 C ['usuario10', 'usuario9', 'usuario16', 'usuario4'] D 15 -18547.8999615 1658 user
35 usuario9 C ['usuario2', 'usuario11', 'usuario15', 'usuario7'] C 5 -9301.00011826 11878 user
35 usuario11 D ['usuario8', 'usuario4', 'usuario12', 'usuario9'] C 9 -19717.6001072 1381 user
35 usuario4 D ['usuario5', 'usuario7', 'usuario3', 'usuario11'] D 9 -16510.9000206 4193 user
36 usuario16 D ['usuario7', 'usuario15', 'usuario14', 'usuario3'] C 19 -19700.9000778 3436 user
36 usuario15 D ['usuario9', 'usuario12', 'usuario13', 'usuario16'] D 9 -16989.3000126 5925 user
36 usuario12 D ['usuario11', 'usuario3', 'usuario6', 'usuario15'] D 9 -19615.4000759 2604 user
36 usuario3 C ['usuario4', 'usuario16', 'usuario1', 'usuario12'] D 5 -17561.5999699 5330 user
36 usuario14 C ['usuario16', 'usuario13', 'usuario10', 'usuario1'] C 10 -18552.1998405 3884 user
36 usuario13 C ['usuario15', 'usuario6', 'usuario2', 'usuario14'] C 5 -18575.6998062 4729 user
36 usuario6 D ['usuario12', 'usuario1', 'usuario8', 'usuario13'] C 19 -20628.2999516 2079 user
36 usuario1 C ['usuario3', 'usuario14', 'usuario5', 'usuario6'] D 10 -19618.4000969 3526 user
36 usuario10 D ['usuario14', 'usuario2', 'usuario7', 'usuario5'] D 14 -20746.0999489 2745 user
36 usuario2 D ['usuario13', 'usuario8', 'usuario9', 'usuario10'] D 14 -28.6998748779 22779 user
36 usuario8 C ['usuario6', 'usuario5', 'usuario11', 'usuario2'] D 0 -16523.4999657 5812 user
36 usuario5 D ['usuario1', 'usuario10', 'usuario4', 'usuario8'] C 14 -19741.8000698 3896 user
36 usuario7 C ['usuario10', 'usuario9', 'usuario16', 'usuario4'] D 0 -20612.7998829 2903 user
36 usuario9 D ['usuario2', 'usuario11', 'usuario15', 'usuario7'] C 9 -11352.2000313 11180 user
36 usuario11 D ['usuario8', 'usuario4', 'usuario12', 'usuario9'] D 9 -19688.3001328 2551 user
36 usuario4 D ['usuario5', 'usuario7', 'usuario3', 'usuario11'] D 14 -15460.6001377 7975 user
37 usuario16 D ['usuario7', 'usuario15', 'usuario14', 'usuario3'] C 24 -21758.3999634 4475 user
37 usuario15 C ['usuario9', 'usuario12', 'usuario13', 'usuario16'] D 0 -9505.10001183 16421 user
37 usuario12 D ['usuario11', 'usuario3', 'usuario6', 'usuario15'] C 19 -22662.899971 3210 user
37 usuario3 C ['usuario4', 'usuario16', 'usuario1', 'usuario12'] D 5 -20655.4999352 5994 user
37 usuario14 C ['usuario16', 'usuario13', 'usuario10', 'usuario1'] C 5 -23694.2999363 1886 user
37 usuario13 D ['usuario15', 'usuario6', 'usuario2', 'usuario14'] C 14 -22784.9998474 3152 user
37 usuario6 D ['usuario12', 'usuario1', 'usuario8', 'usuario13'] D 9 -19716.6001797 6664 user
37 usuario1 C ['usuario3', 'usuario14', 'usuario5', 'usuario6'] D 10 -19575.9000778 6218 user
37 usuario10 D ['usuario14', 'usuario2', 'usuario7', 'usuario5'] D 14 -17554.899931 8497 user
37 usuario2 D ['usuario13', 'usuario8', 'usuario9', 'usuario10'] D 4 -27.6999473572 25682 user
37 usuario8 D ['usuario6', 'usuario5', 'usuario11', 'usuario2'] D 9 -18573.1999874 8001 user
37 usuario5 D ['usuario1', 'usuario10', 'usuario4', 'usuario8'] D 9 -22995.5999851 2041 user
37 usuario7 C ['usuario10', 'usuario9', 'usuario16', 'usuario4'] D 0 -21657.0999622 4100 user
37 usuario9 D ['usuario2', 'usuario11', 'usuario15', 'usuario7'] C 19 -19591.3000107 6866 user
37 usuario11 C ['usuario8', 'usuario4', 'usuario12', 'usuario9'] D 0 -20768.8999176 5155 user
37 usuario4 D ['usuario5', 'usuario7', 'usuario3', 'usuario11'] C 19 -22773.0000019 3311 user
38 usuario16 D ['usuario7', 'usuario15', 'usuario14', 'usuario3'] C 19 -6248.00014496 4759 user
38 usuario15 D ['usuario9', 'usuario12', 'usuario13', 'usuario16'] D 9 -5341.50004387 5082 user
38 usuario12 D ['usuario11', 'usuario3', 'usuario6', 'usuario15'] D 9 -9299.09992218 2205 user
38 usuario3 C ['usuario4', 'usuario16', 'usuario1', 'usuario12'] D 0 -7246.90008163 2743 user
38 usuario14 C ['usuario16', 'usuario13', 'usuario10', 'usuario1'] D 0 -9301.30004883 1652 user
38 usuario13 D ['usuario15', 'usuario6', 'usuario2', 'usuario14'] C 9 -8294.60000992 2106 user
38 usuario6 D ['usuario12', 'usuario1', 'usuario8', 'usuario13'] D 4 -3136.80005074 7497 user
38 usuario1 D ['usuario3', 'usuario14', 'usuario5', 'usuario6'] D 14 -3143.19992065 7619 user
38 usuario10 D ['usuario14', 'usuario2', 'usuario7', 'usuario5'] D 14 -2104.90012169 8689 user
38 usuario2 D ['usuario13', 'usuario8', 'usuario9', 'usuario10'] D 9 -7256.40010834 4436 user
38 usuario8 D ['usuario6', 'usuario5', 'usuario11', 'usuario2'] D 4 -7253.8998127 3368 user
38 usuario5 D ['usuario1', 'usuario10', 'usuario4', 'usuario8'] D 4 -9409.39998627 2019 user
38 usuario7 C ['usuario10', 'usuario9', 'usuario16', 'usuario4'] D 5 -9314.50009346 2249 user
38 usuario9 C ['usuario2', 'usuario11', 'usuario15', 'usuario7'] C 5 -32.6001644135 10042 user
38 usuario11 D ['usuario8', 'usuario4', 'usuario12', 'usuario9'] C 9 -7291.59998894 4415 user
38 usuario4 D ['usuario5', 'usuario7', 'usuario3', 'usuario11'] D 14 -8283.99991989 2103 user
39 usuario16 C ['usuario7', 'usuario15', 'usuario14', 'usuario3'] D 15 -9392.30012894 5806 user
39 usuario15 C ['usuario9', 'usuario12', 'usuario13', 'usuario16'] C 10 -5334.20014381 10321 user
39 usuario12 D ['usuario11', 'usuario3', 'usuario6', 'usuario15'] C 9 -12391.4999962 2535 user
39 usuario3 D ['usuario4', 'usuario16', 'usuario1', 'usuario12'] D 9 -31.3999652863 15242 user
39 usuario14 C ['usuario16', 'usuario13', 'usuario10', 'usuario1'] D 10 -9297.50013351 5404 user
39 usuario13 C ['usuario15', 'usuario6', 'usuario2', 'usuario14'] C 10 -13425.6000519 2541 user
39 usuario6 D ['usuario12', 'usuario1', 'usuario8', 'usuario13'] C 9 -12406.9001675 2761 user
39 usuario1 D ['usuario3', 'usuario14', 'usuario5', 'usuario6'] D 14 -10332.2999477 5104 user
39 usuario10 D ['usuario14', 'usuario2', 'usuario7', 'usuario5'] C 19 -12400.4001617 2233 user
39 usuario2 D ['usuario13', 'usuario8', 'usuario9', 'usuario10'] D 9 -5183.30001831 9097 user
39 usuario8 D ['usuario6', 'usuario5', 'usuario11', 'usuario2'] D 9 -9366.89996719 5506 user
39 usuario5 C ['usuario1', 'usuario10', 'usuario4', 'usuario8'] D 0 -12478.099823 2423 user
39 usuario7 C ['usuario10', 'usuario9', 'usuario16', 'usuario4'] D 5 -12390.7001019 1930 user
39 usuario9 D ['usuario2', 'usuario11', 'usuario15', 'usuario7'] C 14 -8339.59984779 7500 user
39 usuario11 D ['usuario8', 'usuario4', 'usuario12', 'usuario9'] D 4 -12440.2000904 1633 user
39 usuario4 D ['usuario5', 'usuario7', 'usuario3', 'usuario11'] D 14 -12402.0001888 2113 user
40 usuario16 D ['usuario7', 'usuario15', 'usuario14', 'usuario3'] C 24 -4174.0000248 4699 user
40 usuario15 C ['usuario9', 'usuario12', 'usuario13', 'usuario16'] D 0 -106.89997673 8848 user
40 usuario12 D ['usuario11', 'usuario3', 'usuario6', 'usuario15'] C 14 -6218.89996529 2344 user
40 usuario3 C ['usuario4', 'usuario16', 'usuario1', 'usuario12'] D 0 -3137.3000145 6475 user
40 usuario14 C ['usuario16', 'usuario13', 'usuario10', 'usuario1'] D 0 -6259.00006294 2390 user
40 usuario13 D ['usuario15', 'usuario6', 'usuario2', 'usuario14'] C 14 -6224.49994087 2276 user
40 usuario6 D ['usuario12', 'usuario1', 'usuario8', 'usuario13'] D 4 -5208.59980583 3722 user
40 usuario1 D ['usuario3', 'usuario14', 'usuario5', 'usuario6'] D 19 -4167.40012169 4677 user
40 usuario10 D ['usuario14', 'usuario2', 'usuario7', 'usuario5'] C 19 -5260.20002365 4295 user
40 usuario2 D ['usuario13', 'usuario8', 'usuario9', 'usuario10'] D 4 -7286.00001335 1713 user
40 usuario8 D ['usuario6', 'usuario5', 'usuario11', 'usuario2'] D 9 -5193.100214 4178 user
40 usuario5 C ['usuario1', 'usuario10', 'usuario4', 'usuario8'] D 0 -6249.50003624 2445 user
40 usuario7 C ['usuario10', 'usuario9', 'usuario16', 'usuario4'] D 0 -7256.09993935 1835 user
40 usuario9 D ['usuario2', 'usuario11', 'usuario15', 'usuario7'] C 14 -3139.50014114 5507 user
40 usuario11 D ['usuario8', 'usuario4', 'usuario12', 'usuario9'] D 4 -5205.79981804 3801 user
40 usuario4 D ['usuario5', 'usuario7', 'usuario3', 'usuario11'] D 19 -1078.40013504 7633 user
41 usuario16 D ['usuario7', 'usuario15', 'usuario14', 'usuario3'] D 14 -18698.4000206 4802 user
41 usuario15 D ['usuario9', 'usuario12', 'usuario13', 'usuario16'] D 4 -15815.0000572 7389 user
41 usuario12 D ['usuario11', 'usuario3', 'usuario6', 'usuario15'] D 4 -21755.5000782 2551 user
41 usuario3 D ['usuario4', 'usuario16', 'usuario1', 'usuario12'] D 9 -20696.7000961 2786 user
41 usuario14 C ['usuario16', 'usuario13', 'usuario10', 'usuario1'] C 10 -19630.4001808 4615 user
41 usuario13 D ['usuario15', 'usuario6', 'usuario2', 'usuario14'] C 9 -20683.7000847 3169 user
41 usuario6 D ['usuario12', 'usuario1', 'usuario8', 'usuario13'] D 9 -20655.9000015 3319 user
41 usuario1 C ['usuario3', 'usuario14', 'usuario5', 'usuario6'] D 5 -15467.3001766 8113 user
41 usuario10 C ['usuario14', 'usuario2', 'usuario7', 'usuario5'] D 10 -18546.4000702 5074 user
41 usuario2 D ['usuario13', 'usuario8', 'usuario9', 'usuario10'] C 9 -22683.1998825 2038 user
41 usuario8 D ['usuario6', 'usuario5', 'usuario11', 'usuario2'] D 4 -27.4999141693 23771 user
41 usuario5 D ['usuario1', 'usuario10', 'usuario4', 'usuario8'] D 14 -21875.0 2352 user
41 usuario7 C ['usuario10', 'usuario9', 'usuario16', 'usuario4'] D 5 -21738.9998436 2031 user
41 usuario9 D ['usuario2', 'usuario11', 'usuario15', 'usuario7'] C 9 -19630.8999062 3978 user
41 usuario11 D ['usuario8', 'usuario4', 'usuario12', 'usuario9'] D 4 -20923.6998558 3330 user
41 usuario4 D ['usuario5', 'usuario7', 'usuario3', 'usuario11'] D 9 -17714.4999504 6837 user
42 usuario16 D ['usuario7', 'usuario15', 'usuario14', 'usuario3'] D 19 -13436.6998672 5221 user
42 usuario15 C ['usuario9', 'usuario12', 'usuario13', 'usuario16'] D 5 -9553.20000648 8901 user
42 usuario12 D ['usuario11', 'usuario3', 'usuario6', 'usuario15'] C 9 -15482.2001457 2228 user
42 usuario3 D ['usuario4', 'usuario16', 'usuario1', 'usuario12'] D 4 -13424.1001606 4993 user
42 usuario14 C ['usuario16', 'usuario13', 'usuario10', 'usuario1'] D 5 -13437.0999336 3989 user
42 usuario13 C ['usuario15', 'usuario6', 'usuario2', 'usuario14'] C 10 -15507.4000359 2698 user
42 usuario6 D ['usuario12', 'usuario1', 'usuario8', 'usuario13'] C 9 -11363.1000519 7003 user
42 usuario1 D ['usuario3', 'usuario14', 'usuario5', 'usuario6'] D 9 -10332.6001167 7850 user
42 usuario10 D ['usuario14', 'usuario2', 'usuario7', 'usuario5'] D 14 -11357.5999737 6717 user
42 usuario2 D ['usuario13', 'usuario8', 'usuario9', 'usuario10'] D 9 -31.9001674652 17387 user
42 usuario8 D ['usuario6', 'usuario5', 'usuario11', 'usuario2'] D 4 -12373.9998341 5346 user
42 usuario5 D ['usuario1', 'usuario10', 'usuario4', 'usuario8'] D 4 -15617.8998947 2352 user
42 usuario7 C ['usuario10', 'usuario9', 'usuario16', 'usuario4'] D 0 -16511.8000507 1993 user
42 usuario9 D ['usuario2', 'usuario11', 'usuario15', 'usuario7'] C 14 -6212.59999275 12043 user
42 usuario11 D ['usuario8', 'usuario4', 'usuario12', 'usuario9'] D 4 -11405.299902 6654 user
42 usuario4 D ['usuario5', 'usuario7', 'usuario3', 'usuario11'] D 9 -11352.9000282 6533 user
43 usuario16 D ['usuario7', 'usuario15', 'usuario14', 'usuario3'] D 14 -2107.39994049 14502 user
43 usuario15 D ['usuario9', 'usuario12', 'usuario13', 'usuario16'] D 4 -5356.89997673 11486 user
43 usuario12 D ['usuario11', 'usuario3', 'usuario6', 'usuario15'] D 4 -14445.5997944 3331 user
43 usuario3 D ['usuario4', 'usuario16', 'usuario1', 'usuario12'] D 4 -6223.20008278 10079 user
43 usuario14 C ['usuario16', 'usuario13', 'usuario10', 'usuario1'] D 5 -14430.5000305 2958 user
43 usuario13 D ['usuario15', 'usuario6', 'usuario2', 'usuario14'] C 14 -14462.8000259 2523 user
43 usuario6 D ['usuario12', 'usuario1', 'usuario8', 'usuario13'] D 4 -8326.20000839 8461 user
43 usuario1 D ['usuario3', 'usuario14', 'usuario5', 'usuario6'] D 9 -10341.7999744 6151 user
43 usuario10 C ['usuario14', 'usuario2', 'usuario7', 'usuario5'] D 15 -9296.200037 7800 user
43 usuario2 C ['usuario13', 'usuario8', 'usuario9', 'usuario10'] C 5 -34.3999862671 17138 user
43 usuario8 D ['usuario6', 'usuario5', 'usuario11', 'usuario2'] C 9 -8268.30005646 9055 user
43 usuario5 D ['usuario1', 'usuario10', 'usuario4', 'usuario8'] D 9 -15628.4999847 1333 user
43 usuario7 C ['usuario10', 'usuario9', 'usuario16', 'usuario4'] D 5 -14456.099987 2398 user
43 usuario9 D ['usuario2', 'usuario11', 'usuario15', 'usuario7'] C 14 -6217.59986877 11110 user
43 usuario11 D ['usuario8', 'usuario4', 'usuario12', 'usuario9'] D 4 -12446.5000629 4015 user
43 usuario4 D ['usuario5', 'usuario7', 'usuario3', 'usuario11'] D 9 -11364.5000458 5109 user
44 usuario16 C ['usuario7', 'usuario15', 'usuario14', 'usuario3'] D 10 -14457.2999477 4888 user
44 usuario15 C ['usuario9', 'usuario12', 'usuario13', 'usuario16'] C 5 -9541.39995575 9044 user
44 usuario12 D ['usuario11', 'usuario3', 'usuario6', 'usuario15'] C 9 -16505.1000118 1851 user
44 usuario3 D ['usuario4', 'usuario16', 'usuario1', 'usuario12'] D 14 -13414.9999619 6302 user
44 usuario14 D ['usuario16', 'usuario13', 'usuario10', 'usuario1'] C 19 -15470.9999561 3032 user
44 usuario13 D ['usuario15', 'usuario6', 'usuario2', 'usuario14'] D 14 -15569.7000027 3154 user
44 usuario6 D ['usuario12', 'usuario1', 'usuario8', 'usuario13'] D 9 -17551.89991 1735 user
44 usuario1 C ['usuario3', 'usuario14', 'usuario5', 'usuario6'] D 0 -14439.7001266 4947 user
44 usuario10 C ['usuario14', 'usuario2', 'usuario7', 'usuario5'] D 10 -9293.20001602 8947 user
44 usuario2 C ['usuario13', 'usuario8', 'usuario9', 'usuario10'] C 5 -9305.70006371 10035 user
44 usuario8 D ['usuario6', 'usuario5', 'usuario11', 'usuario2'] C 9 -1074.10001755 17623 user
44 usuario5 D ['usuario1', 'usuario10', 'usuario4', 'usuario8'] D 14 -16742.3000336 2174 user
44 usuario7 C ['usuario10', 'usuario9', 'usuario16', 'usuario4'] D 10 -15473.2999802 3682 user
44 usuario9 D ['usuario2', 'usuario11', 'usuario15', 'usuario7'] C 19 -25.9997844696 19034 user
44 usuario11 D ['usuario8', 'usuario4', 'usuario12', 'usuario9'] D 4 -11458.6000443 7484 user
44 usuario4 D ['usuario5', 'usuario7', 'usuario3', 'usuario11'] D 9 -14440.9000874 4514 user
45 usuario16 D ['usuario7', 'usuario15', 'usuario14', 'usuario3'] C 24 -15471.1999893 2688 user
45 usuario15 C ['usuario9', 'usuario12', 'usuario13', 'usuario16'] D 0 -13836.1001015 4701 user
45 usuario12 D ['usuario11', 'usuario3', 'usuario6', 'usuario15'] C 14 -16534.3999863 3007 user
45 usuario3 C ['usuario4', 'usuario16', 'usuario1', 'usuario12'] D 10 -14438.5001659 3847 user
45 usuario14 C ['usuario16', 'usuario13', 'usuario10', 'usuario1'] C 5 -12381.9999695 7283 user
45 usuario13 D ['usuario15', 'usuario6', 'usuario2', 'usuario14'] C 14 -14467.4999714 4550 user
45 usuario6 D ['usuario12', 'usuario1', 'usuario8', 'usuario13'] D 9 -5192.60001183 13336 user
45 usuario1 C ['usuario3', 'usuario14', 'usuario5', 'usuario6'] D 10 -9305.90009689 9179 user
45 usuario10 D ['usuario14', 'usuario2', 'usuario7', 'usuario5'] D 14 -14532.900095 4383 user
45 usuario2 D ['usuario13', 'usuario8', 'usuario9', 'usuario10'] D 4 -36.3001823425 18697 user
45 usuario8 D ['usuario6', 'usuario5', 'usuario11', 'usuario2'] D 4 -1084.10000801 17962 user
45 usuario5 D ['usuario1', 'usuario10', 'usuario4', 'usuario8'] D 14 -17686.7001057 1150 user
45 usuario7 C ['usuario10', 'usuario9', 'usuario16', 'usuario4'] C 5 -16549.4000912 2449 user
45 usuario9 D ['usuario2', 'usuario11', 'usuario15', 'usuario7'] C 14 -11366.1999702 6699 user
45 usuario11 D ['usuario8', 'usuario4', 'usuario12', 'usuario9'] D 9 -8338.20009232 9792 user
45 usuario4 C ['usuario5', 'usuario7', 'usuario3', 'usuario11'] D 10 -16520.1001167 2298 user
46 usuario16 D ['usuario7', 'usuario15', 'usuario14', 'usuario3'] C 14 -4175.60005188 4544 user
46 usuario15 D ['usuario9', 'usuario12', 'usuario13', 'usuario16'] D 4 -43.9999103546 8046 user
46 usuario12 D ['usuario11', 'usuario3', 'usuario6', 'usuario15'] D 14 -5247.0998764 1956 user
46 usuario3 C ['usuario4', 'usuario16', 'usuario1', 'usuario12'] D 5 -5193.40014458 3082 user
46 usuario14 D ['usuario16', 'usuario13', 'usuario10', 'usuario1'] D 4 -4194.39983368 3710 user
46 usuario13 D ['usuario15', 'usuario6', 'usuario2', 'usuario14'] D 4 -3127.70009041 5384 user
46 usuario6 D ['usuario12', 'usuario1', 'usuario8', 'usuario13'] D 4 -6231.79984093 2048 user
46 usuario1 D ['usuario3', 'usuario14', 'usuario5', 'usuario6'] D 14 -6249.60017204 2415 user
46 usuario10 D ['usuario14', 'usuario2', 'usuario7', 'usuario5'] C 14 -2105.09991646 6396 user
46 usuario2 D ['usuario13', 'usuario8', 'usuario9', 'usuario10'] D 4 -6231.09984398 1178 user
46 usuario8 D ['usuario6', 'usuario5', 'usuario11', 'usuario2'] D 14 -37.4000072479 7505 user
46 usuario5 C ['usuario1', 'usuario10', 'usuario4', 'usuario8'] D 5 -5223.70004654 3300 user
46 usuario7 C ['usuario10', 'usuario9', 'usuario16', 'usuario4'] C 5 -1077.3999691 6683 user
46 usuario9 D ['usuario2', 'usuario11', 'usuario15', 'usuario7'] C 14 -1083.99987221 6995 user
46 usuario11 C ['usuario8', 'usuario4', 'usuario12', 'usuario9'] D 5 -5210.59989929 3059 user
46 usuario4 C ['usuario5', 'usuario7', 'usuario3', 'usuario11'] C 20 -5188.19999695 3166 user
47 usuario16 D ['usuario7', 'usuario15', 'usuario14', 'usuario3'] C 19 -16631.4001083 3629 user
47 usuario15 D ['usuario9', 'usuario12', 'usuario13', 'usuario16'] D 9 -13826.9999027 7431 user
47 usuario12 D ['usuario11', 'usuario3', 'usuario6', 'usuario15'] D 9 -19692.6999092 1962 user
47 usuario3 C ['usuario4', 'usuario16', 'usuario1', 'usuario12'] D 5 -14474.6000767 6221 user
47 usuario14 C ['usuario16', 'usuario13', 'usuario10', 'usuario1'] D 5 -16502.1998882 4112 user
47 usuario13 C ['usuario15', 'usuario6', 'usuario2', 'usuario14'] C 5 -17600.6000042 2533 user
47 usuario6 D ['usuario12', 'usuario1', 'usuario8', 'usuario13'] C 14 -18579.6000957 1629 user
47 usuario1 D ['usuario3', 'usuario14', 'usuario5', 'usuario6'] D 19 -17561.3000393 3399 user
47 usuario10 D ['usuario14', 'usuario2', 'usuario7', 'usuario5'] C 19 -19586.700201 1849 user
47 usuario2 D ['usuario13', 'usuario8', 'usuario9', 'usuario10'] D 14 -19741.699934 1456 user
47 usuario8 C ['usuario6', 'usuario5', 'usuario11', 'usuario2'] D 5 -13500.4999638 7460 user
47 usuario5 C ['usuario1', 'usuario10', 'usuario4', 'usuario8'] C 10 -18713.2999897 2430 user
47 usuario7 C ['usuario10', 'usuario9', 'usuario16', 'usuario4'] C 5 -15618.7000275 5126 user
47 usuario9 D ['usuario2', 'usuario11', 'usuario15', 'usuario7'] C 9 -16547.0998287 4841 user
47 usuario11 D ['usuario8', 'usuario4', 'usuario12', 'usuario9'] D 14 -37.1999740601 21163 user
47 usuario4 C ['usuario5', 'usuario7', 'usuario3', 'usuario11'] D 15 -19594.700098 1732 user
48 usuario16 C ['usuario7', 'usuario15', 'usuario14', 'usuario3'] C 10 -7334.70010757 2926 user
48 usuario15 D ['usuario9', 'usuario12', 'usuario13', 'usuario16'] C 14 -6480.70001602 3781 user
48 usuario12 D ['usuario11', 'usuario3', 'usuario6', 'usuario15'] D 14 -8299.29995537 1537 user
48 usuario3 C ['usuario4', 'usuario16', 'usuario1', 'usuario12'] D 10 -7261.79981232 3161 user
48 usuario14 D ['usuario16', 'usuario13', 'usuario10', 'usuario1'] D 14 -4158.69998932 5858 user
48 usuario13 D ['usuario15', 'usuario6', 'usuario2', 'usuario14'] D 4 -5192.50011444 5659 user
48 usuario6 D ['usuario12', 'usuario1', 'usuario8', 'usuario13'] D 4 -7257.49993324 3428 user
48 usuario1 D ['usuario3', 'usuario14', 'usuario5', 'usuario6'] D 14 -27.8000831604 9714 user
48 usuario10 C ['usuario14', 'usuario2', 'usuario7', 'usuario5'] C 10 -6211.69996262 3263 user
48 usuario2 D ['usuario13', 'usuario8', 'usuario9', 'usuario10'] C 14 -1086.49992943 9370 user
48 usuario8 D ['usuario6', 'usuario5', 'usuario11', 'usuario2'] D 14 -1078.70006561 9071 user
48 usuario5 C ['usuario1', 'usuario10', 'usuario4', 'usuario8'] D 10 -6246.0000515 3441 user
48 usuario7 C ['usuario10', 'usuario9', 'usuario16', 'usuario4'] C 20 -8267.30012894 1937 user
48 usuario9 C ['usuario2', 'usuario11', 'usuario15', 'usuario7'] C 10 -5188.10009956 4298 user
48 usuario11 C ['usuario8', 'usuario4', 'usuario12', 'usuario9'] C 10 -5213.90008926 5043 user
48 usuario4 C ['usuario5', 'usuario7', 'usuario3', 'usuario11'] C 20 -7275.6998539 2115 user
49 usuario16 D ['usuario7', 'usuario15', 'usuario14', 'usuario3'] C 19 -11384.9999905 1419 user
49 usuario15 D ['usuario9', 'usuario12', 'usuario13', 'usuario16'] D 9 -8483.90007019 4614 user
49 usuario12 D ['usuario11', 'usuario3', 'usuario6', 'usuario15'] D 14 -11450.7000446 1541 user
49 usuario3 C ['usuario4', 'usuario16', 'usuario1', 'usuario12'] D 5 -7254.50015068 5223 user
49 usuario14 C ['usuario16', 'usuario13', 'usuario10', 'usuario1'] D 10 -8280.99989891 5308 user
