,userid,a,v,t,z,a_st0,v_st0,t_st0,z_st0,a0,v0,t0,z0,a_st10,v_st10,t_st10,z_st10,a10,v10,t10,z10,a_st20,v_st20,t_st20,z_st20,a20,v20,t20,z20,a_st30,v_st30,t_st30,z_st30,a30,v30,t30,z30,a_st40,v_st40,t_st40,z_st40,a40,v40,t40,z40,a_st50,v_st50,t_st50,z_st50,a50,v50,t50,z50,a_st60,v_st60,t_st60,z_st60,a60,v60,t60,z60,s1
3252,18,5.870498149979277,-0.48950454759534295,0.5351100457115517,0.5096526278500692,0.7777310377565763,0.15500122488063556,0.23380388353664136,0.08496001277946826,5.4579565280445985,-0.4284909047276728,0.4729631643957041,0.5407552580531829,0.5886003377919954,0.18298557720366873,0.22740619215711624,0.08588946428719368,4.269537986671404,-0.3651281647465286,0.4882658034808634,0.49940284721735156,0.7421781804220088,0.1704045864739295,0.22226753302980334,0.08665031811962262,5.098390625550906,-0.48652015258062364,0.46451325449401454,0.5472006885875947,0.7264236274814132,0.16043690299902633,0.2394195278414596,0.08682664240792504,5.116836005738279,-0.44594408140226716,0.48636736047004975,0.5214031058646456,0.6342936281893959,0.17347782864855266,0.2684853327355305,0.08781147448526681,4.658760683370788,-0.38543225621900545,0.5313514983731672,0.541010760888461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-46
3302,97,4.499108352879871,-0.6649800823242967,1.0483917760695092,0.5407967460034516,0.9215615638795444,0.2967056676797073,0.3512639803450079,0.08883521826332641,4.733735153513868,-0.9310807842964842,0.6750847290969694,0.6121006212938075,0.6756379848585818,0.18861141155923286,0.26431456743985826,0.08660698995240278,4.626808948606755,-0.4488046290391566,0.5363695629174489,0.577441361404922,0.6302610386502032,0.20454664378754633,0.29620168996342155,0.08998257366830986,4.224097461739,-0.46319905455939336,0.5792944011394019,0.5423501448850255,0.8474495549920522,0.31278596558171046,0.3347536469921904,0.09214430143203012,4.171235034884462,-0.987106113166919,0.6823929783492942,0.5798170568964145,0.5875925390646747,0.1939050843214986,0.2832860087366799,0.09082347826430952,4.183153010695141,-0.26997422549379396,0.5560108888562425,0.5418885802416331,0.8116012050722363,0.28629809164346043,0.276871665628716,0.08833234339493264,4.275413304442695,-0.9061424348123296,0.6037670551394321,0.5872333736022833,0,0,0,0,0,0,0,0,-51
3361,151,3.9095319254336656,-0.24824353904637395,1.372866652216809,0.5011534650802179,0.5234121653528226,0.18706471171061106,0.292249636796983,0.08761741053619032,3.9306296211269744,-0.05905960690408717,0.5815637553858358,0.5171217635751171,0.619520983822176,0.19912566493537526,0.29754669977499154,0.08865341721923874,4.16582314413212,-0.4506284497255899,0.5860295805909489,0.5369075267813338,0.6773222753030601,0.2012450117212934,0.294943999709719,0.08778549676216837,4.499331543424059,-0.4780299287173011,0.5782184047709533,0.5754206937488493,0.6039553130182007,0.17653699549031454,0.2600373297882084,0.0849816506486032,4.491148078568199,-0.30360843258336784,0.5325235137807968,0.5725718959012286,0.5209335598332712,0.19086321924507857,0.2743154241571614,0.08969632479845889,3.8617585518680153,-0.1354808467271141,0.5621653463085567,0.48252670928808633,0.5726746599718755,0.18153932082044666,0.28822067431015225,0.08753759752634974,4.208659322386119,-0.2913890573800459,0.5719883513495614,0.5338531070129552,0,0,0,0,0,0,0,0,-26
3421,16,5.814332768331589,-0.011943789469972432,0.7029539067676668,0.44737215519803786,0.648650993037889,0.13484724041494842,0.23691682266410063,0.08528771248586249,5.165485315369856,0.13455654639500325,0.4643654665144686,0.4190691208165425,0.5717352474548096,0.14717203114976626,0.2560830919837638,0.08627767425224336,4.7247169764207975,-0.0447130314959618,0.5077343629160516,0.5098442901295548,0.5941443512764593,0.14975400574248882,0.2432071667143788,0.08716120792567084,4.770357303900131,0.013907576964597197,0.4897801405481732,0.48900391107731117,0.5928300368964023,0.14121775549542145,0.2500836905305839,0.08620338252753756,4.800451372302932,-0.025450875456122127,0.5028742641995229,0.4882171097358832,0.8008356724658274,0.1676128766783739,0.21482185029298967,0.09884275499642871,5.211012816104248,-0.24314535629999975,0.43433473786381926,0.5066480591798734,0.763294932114711,0.10852882613118672,0.22057248397135246,0.09244388744766187,6.258177989728654,-0.034775261785127985,0.44025276751245673,0.5117323794667795,0,0,0,0,0,0,0,0,-7
3470,115,4.846178821194099,-0.24079300981168386,0.738983467072526,0.513208850917702,0.6292953696346629,0.17601897573692152,0.2591810264916444,0.08607952473984554,4.568290957391198,-0.3994482483057393,0.5253707243192643,0.5461148790696084,0.6690930624584079,0.1710846193621255,0.25682715920479393,0.08378227430285362,4.834457324495626,-0.405497411741901,0.5104155728745894,0.5736662551063755,0.6179569042023333,0.13925125371351393,0.23286066359874846,0.08572995209675958,5.070292134658486,-0.15577742836530648,0.48653616312254144,0.5656771608124839,0.5404272697030148,0.15753289789846298,0.2592899068831002,0.08640770300570397,4.475825875979134,-0.030959163610922207,0.5145456965968701,0.4902261036357057,0.5695523545366409,0.1600019981840598,0.21621824278962604,0.08835396250596594,4.41579991367844,-0.18513256982560225,0.46917133295205693,0.46101085881197745,0.5297175235848869,0.17709491076333655,0.2532391354860203,0.08685378491292267,4.162159068087736,-0.1564223975596142,0.5262277726842121,0.5140381602941134,0,0,0,0,0,0,0,0,-30
3530,137,6.551359385160385,-0.9418654053505876,0.5575866699464622,0.613948972208392,0.8179512487592097,0.20416989849835238,0.2730915655592536,0.08504008843918279,5.04345097341815,-0.6556238821980859,0.5453744485212042,0.5862721939215796,0.9409794060896708,0.2041027538091763,0.26807392348782383,0.08568289293047933,5.530983332121684,-0.626831524459573,0.5349979104315997,0.6075414678020277,0.8428715498041979,0.2312002181758515,0.2802674569571345,0.08658127226818775,4.964438548660273,-0.7178248986305918,0.5680132060582495,0.5970672694052701,0.9591513224182642,0.2818977875607728,0.33077675096505627,0.08815232209185622,4.9808034509556425,-0.8761337643304531,0.6351130933219707,0.6184638562979852,0.924348936222426,0.19014342481141802,0.26643722641005335,0.08439135158046457,5.631822658684112,-0.5637516390427125,0.5196541820327755,0.6032103457265016,0.8415344511919353,0.30637009406935944,0.28326681023868105,0.08978076526969425,4.248578227174208,-0.938908543352866,0.6144109131995147,0.5874446096591147,0,0,0,0,0,0,0,0,-60
3590,81,4.151816968717126,-0.5316906167903768,1.3203133584613085,0.4910597952381107,0.5416003349978059,0.17568848650863098,0.27802927951278,0.08721132106583811,4.1491178712855294,-0.15519161603684017,0.5542977335214675,0.5091821459153282,0.7659184094178468,0.20474782628512328,0.2739590880159626,0.08727419022297603,4.769354274746734,-0.6171968867685981,0.5411068844939595,0.5636994518881454,0.8730142382604023,0.22521464993321688,0.28257814236556256,0.08737724071824494,4.959924676438861,-0.6764839966359683,0.5581760901888789,0.5848613175928555,0.8865204751051893,0.251349377206296,0.30413467718016984,0.08836757034548161,4.88072321179371,-0.7886109526278808,0.6040501496565164,0.5997962678863157,0.5850793543055349,0.2093873421796369,0.27046119565141985,0.08953081176101071,3.9954449336221503,-0.4726983532749323,0.5638335603268445,0.5383443124400236,0.6017992713453684,0.23172187629931612,0.3211421414023425,0.08963497436421797,3.769883773304989,-0.5244004597185178,0.6358732871459684,0.5376837069076436,0,0,0,0,0,0,0,0,-48
3650,143,5.110022113079503,-0.3565884082868896,1.104446684282256,0.5075858154298358,0.6331932895267285,0.12664129390346104,0.23834446370207735,0.08550354408808247,5.304458868243116,-0.04646126730873265,0.48275652736518915,0.525408572817247,0.646221251658392,0.13693733522625723,0.24335136183662578,0.08574654265027226,5.198559767602974,-0.21823541154584647,0.47693982899570625,0.5435362178266034,0.8901958449936458,0.2213950557489345,0.29060293150207006,0.08727532794619926,5.135405149320018,-0.6797711579912928,0.5627171656255866,0.5986611374943586,0.9166927180649344,0.22487051401755262,0.29153357119027007,0.08842282801451978,5.2570153128052866,-0.6992825898209915,0.5673573230200097,0.6105430341892227,0.6666243743792748,0.20528955850780362,0.2892295302027694,0.08834565935640044,4.4226208664828475,-0.491191886870787,0.575702497284017,0.5742442800724852,0.5788636928533176,0.1773724445325479,0.2680667323023119,0.08662258920805851,4.314629891372348,-0.36965788710832925,0.5398585361909282,0.5051427752203551,0,0,0,0,0,0,0,0,-42
3710,145,4.222802819988089,-0.42200814977398204,0.6674246136740694,0.5343808450836233,1.0376646920803194,0.2628656358073594,0.3292664635670237,0.08487440379748143,5.390613167171562,-0.8343625803818324,0.6179437554935436,0.6326106336309364,0.7560434628738426,0.20942553231671324,0.25188626934055375,0.0889812299491859,4.578940763936548,-0.6450212131376418,0.526513188011401,0.5570278931384312,0.4961411941506749,0.21031418245132877,0.3309004033495577,0.08836728017975715,3.547829704488939,-0.052420236697897984,0.6409230277239387,0.49711687797641163,0.5487439057862477,0.18844796728096241,0.294843658531671,0.0870841519835985,4.027689547199567,-0.17032630664997692,0.5722251524993658,0.5175419195910911,0.5852570494327883,0.17460366042261044,0.2765124274192863,0.08814162653037787,4.341559779667123,-0.2683723039543836,0.5521651049403006,0.5238774710146802,0.5370752415804406,0.32186189224081296,0.21251771715795,0.09293740172792048,2.9982199921434494,-0.7484504416736396,0.596242540361934,0.540609770236182,0,0,0,0,0,0,0,0,-38
3770,66,6.599934482288128,-0.23186000033289422,0.611477782133552,0.513509750917844,0.6464939582034797,0.1256279823001609,0.2382369820823345,0.0860969778327385,5.3769941074463,-0.021026518951058636,0.48055669420117464,0.4843281771375365,0.5727735668539761,0.15199381559642233,0.23383025247660824,0.08829246081034317,4.657749275278561,-0.1068209655605942,0.4851376223839078,0.48255888133419833,0.6509243866620987,0.12430989173041919,0.24040811192222772,0.08655883411355497,5.41183773519015,-0.02369295934686678,0.47574779470868334,0.48773895245761395,0.8803808202358604,0.12077232857785702,0.22884439413078347,0.08517129755510469,6.62207001677403,-0.3197179544993153,0.45372583014340817,0.5619855813481444,0.8425022822096991,0.15546438217756467,0.23937542298609005,0.08636047404617594,5.682811991031602,-0.4297643455255123,0.48002502451830525,0.5595713543233423,0.9550323037561385,0.1066472748978535,0.21720016812337758,0.08673986058269842,7.175151634355549,-0.2704291711989905,0.4410410924367765,0.5694523864474569,0,0,0,0,0,0,0,0,-37
3829,116,3.869499930684318,0.13826343379317393,1.1922943293591697,0.4802680119128856,0.5470436782898946,0.15979741120344895,0.2608924961245287,0.08766420912020836,4.339847187763976,0.03384325208728225,0.5263848508427587,0.5154524366342966,0.5433608458588662,0.21400073881705534,0.32263975329707306,0.08844670270787798,3.7281540077256,0.33930647377273243,0.6298726735711875,0.480795713201684,0.5114300400292539,0.19637798435735793,0.25801192614072344,0.08912542780268616,3.8871653437834977,0.1575997688206005,0.5258066705280791,0.4652755610797311,0.5414842912134669,0.19583393033310684,0.29731679328433447,0.0911478531179562,3.861935694454763,0.13279735307453244,0.5653592322132249,0.4936130319183399,0.5388166609046259,0.24408511138219516,0.3510295913302491,0.08924056598109573,3.3645902783292287,-0.4006585747415,0.7004329696797049,0.5325335758062735,0.5693985877088744,0.25439121962108086,0.2571877587718647,0.09504189345817488,3.553140019417045,0.12627517694983575,0.5170231120295963,0.4834320785980228,0,0,0,0,0,0,0,0,12
3883,128,4.035200505191584,-0.5099086457085492,0.8606343045075251,0.486587159841453,0.5858271696073983,0.1794444492006714,0.23638139322189333,0.08789373755930086,4.2418319139732406,-0.3530084148483126,0.5088666085013034,0.49041257506488817,0.4779837303288918,0.23230603257501703,0.3040105215321851,0.08632721418821565,3.313715953203347,-0.22254837904985597,0.6501073398299095,0.5236807336943075,0.7040268063076516,0.23858160890615676,0.2506180119487997,0.0901597713636349,4.131448791895917,-0.7027059026174511,0.5498958902847373,0.5370943345482708,0.5791652735064351,0.22640446254733892,0.2533316306214115,0.0920049968447626,3.8188374124641222,-0.5157919167369746,0.5675221289917296,0.5395400605597236,0.6319606077143708,0.24896423354742192,0.33230547103925756,0.0904415780582514,3.8029664908711025,-0.5598608970534406,0.6507674250333192,0.5671671501899803,0.6494303366629236,0.2165208706947143,0.21793925046921903,0.09028799544153888,4.084041541530707,-0.5314837946241605,0.4795905811816968,0.4774949157313953,0,0,0,0,0,0,0,0,-46
3941,30,3.8491230175934623,-1.0602331150107238,0.7144222919247105,0.428140805869423,0.6771022993911112,0.3885585951239112,0.20863904085749893,0.09708004753722266,3.1894794984231045,-1.2100331128657704,0.6104176922811203,0.5349277949371242,0.6616271554003783,0.3481020973858994,0.2098647094143465,0.09561524592117607,3.237959837356858,-0.9880041252633704,0.5414137706859585,0.51319244771019,0.6076513795192866,0.3140989335506435,0.18786511478701945,0.09562075921407759,3.2802791375042157,-0.8750507857830875,0.503422811552799,0.49404065828090143,0.8135723189335575,0.46765042943453855,0.2205130826412427,0.09676770330509249,3.329057472584037,-1.5023381991126834,0.6761228160551138,0.5727588282729437,0.8713112223162817,0.571564869186339,0.2606455453142674,0.10907946428533428,2.7534126804394443,-1.7740747396646612,0.9735550904786424,0.5342361884794123,0.6166846773449888,0.2296557974094597,0.20612396558092225,0.08894501967107346,3.8605734204585294,-0.6242862147369606,0.48051795540034176,0.4890595351765349,0,0,0,0,0,0,0,0,-60
4001,100,4.771544605570229,-0.7372387319115886,0.42222502497512143,0.5305611379009098,0.547676131778484,0.17057650754495057,0.24818871525234731,0.08565398938227727,4.292042762759694,-0.23580896483413047,0.5034406646109414,0.5024364965391576,0.6739027251060138,0.26721039893546555,0.20637120582526927,0.09391282706926625,3.8033224938809176,-0.7599830596019166,0.4857951372289504,0.5236588889416411,0.7195940464938008,0.3365976792336389,0.22094283817984303,0.09748283523666934,3.581563114741727,-1.0193478480514035,0.5694851938292668,0.5445575187593099,0.8337091918628516,0.2112339298333592,0.27841428609287844,0.08692487376796024,4.946694231835877,-0.6559631770799934,0.5566374985813565,0.5820404233303502,0.8473517084215606,0.27200095836957094,0.30918381907759446,0.08828804596890326,4.623455873806638,-0.8708827276871366,0.6295288996001112,0.6009875154421045,1.0942972424968747,0.49400333393349216,0.3786491260860684,0.09004682009029849,4.290092113468768,-1.5276047907873331,0.9098618371467906,0.6260671006997572,0,0,0,0,0,0,0,0,-56
4061,12,5.1237546491520956,-1.0062576725306713,0.9752295537009578,0.5303260559375119,0.7301724805712785,0.1908778767028796,0.24916440787212601,0.08675465490996769,4.769769605644258,-0.5490563635262797,0.5054661152813096,0.5433217011105437,0.8967456767875893,0.3092935456444253,0.3132351856977912,0.0895885227691922,4.447850130476934,-0.9881642080355546,0.6591950638124353,0.6043679748174555,0.9198992738311521,0.36454462360509915,0.3356237501925047,0.09253348419788397,4.207070329792712,-1.1504362207378327,0.7382268079575627,0.605228454402352,0.7312700810008929,0.25900024388729165,0.26943271913320754,0.09129162424847598,4.180658860050291,-0.7917997596442028,0.5756257126251874,0.5542521311648279,0.7943439833623708,0.2498156947244107,0.31724556030431833,0.08929093691307761,4.443580380104877,-0.7735741676411219,0.6184354433620879,0.5728049999319449,0.8708066113946918,0.3148891547516907,0.3261415858485328,0.08866159863900945,4.38440914116453,-1.0151794775172762,0.6867000471724477,0.6044631249057087,0,0,0,0,0,0,0,0,-60
4121,60,5.903254971814276,-0.7938702512606698,0.4369664158434992,0.5456765478141491,0.9353154897420498,0.20309603077086824,0.2818675814100685,0.08534876611726029,5.560122144445061,-0.6405261496388738,0.5516401295057528,0.6164351350537814,0.7962181807329807,0.20769823089988743,0.26439033109259275,0.08798557115034555,4.939483374278868,-0.6085153563371741,0.5318488748279153,0.5709282902191603,0.863191477695094,0.2353969687221698,0.26074071914376695,0.08882309848658121,4.827168147307647,-0.720522513194296,0.5508437869478665,0.5898927909475213,0.75986814250855,0.2338280992547802,0.2105210162447428,0.08753275916885565,4.461744115864139,-0.7148927994243797,0.4786297056316503,0.5676189133039509,0.6766931719401962,0.2029464281376188,0.25705330845199437,0.0905090646678921,4.398714749914311,-0.5326075805454923,0.5284370893809636,0.49655849399060364,0.7444021838181675,0.26279326932676456,0.26156699097186265,0.08826778245842885,4.135853605164291,-0.8155913115078057,0.5641381908025855,0.5624004155809953,0,0,0,0,0,0,0,0,-60
4181,89,5.121404185504355,-0.3646539124678736,1.0696583575107452,0.5184524257215941,0.74082624269887,0.13805121928650202,0.24685795657550696,0.08574948985191352,5.483803822707556,-0.3146190899732338,0.48705069797735784,0.5566869161471725,0.6445671680716368,0.14220842675682363,0.24723932825326495,0.08782856934627303,5.102709148990911,-0.21729488149770432,0.5003051607794227,0.5323428960780808,0.6146815295634359,0.1513539639241996,0.2515559023542296,0.08487385692239553,4.796786947715602,-0.23036931153210835,0.5006555361856015,0.5297325627582075,0.6097917453360944,0.1839424318177804,0.2646535939959246,0.0875980027999603,4.28423167577869,-0.38678875792159145,0.5393573657180534,0.5079944370651536,0.6472684163500291,0.19556498601941902,0.2837465972765009,0.08724934132493467,4.419728837481209,-0.44818386299392204,0.5640211533748174,0.5540291862829884,0.5872995065008102,0.16444837294277195,0.2655430986023943,0.08693979761053831,4.555033586537629,-0.26988138533851896,0.531587024515284,0.5483943947131316,0,0,0,0,0,0,0,0,-42
4241,129,6.357464254845899,-0.4937493688303997,0.6507585437654939,0.42014435580209636,0.8642599443242943,0.14882697144887916,0.24166590290534107,0.0850106601063397,5.85978153524139,-0.43866899012804955,0.4793800558243976,0.5756067593498493,0.9100841443734076,0.2432792874626146,0.2855489396308978,0.0878798053934411,4.977686883685045,-0.7363061788465857,0.5682893746982617,0.5985311394086106,0.6976483249189827,0.19153251864717305,0.24986188086464928,0.08739908204387886,4.586788369296535,-0.5504863284221525,0.5113151768170158,0.5278338039280027,0.6970248020254364,0.15450271567542462,0.2207377534418303,0.08519971489686472,4.982719078049998,-0.39046297875189134,0.45688684004272145,0.4799455597526372,0.7153608383064944,0.16019028393715232,0.23455918624122926,0.08560824061153005,4.931014253865197,-0.39538794029866947,0.4791000645795066,0.46909364393277014,0.7786890668336391,0.26635663632941814,0.27823983592858087,0.09006415145537257,4.217941664020671,-0.8156768592639396,0.5933831201930201,0.5628916702221978,0,0,0,0,0,0,0,0,-60
4301,51,4.946129999707258,-0.07949039550487669,0.6291314891426202,0.5145728667054758,0.5961963650995821,0.12946785810250228,0.24108762986646248,0.08745857972748564,5.140016049737066,-0.028710975763446486,0.4875194736210913,0.49031254261032897,0.6586000042682199,0.13037599070729294,0.24458750754407962,0.08420303850431166,5.2903922698027195,-0.13708635682362888,0.48315427506059044,0.5407910221373995,0.46670666498417024,0.20094788647986123,0.23179230875262913,0.0853614538205566,3.60520264286306,-0.17969346414593868,0.5269186547838998,0.5156853457628886,0.485826397383596,0.180984267548955,0.2598256028048132,0.08558200550821166,3.946828952628771,-0.052267630844395625,0.5417870448608156,0.509763137111785,0.49639802900937924,0.17517107740276144,0.2788416418180804,0.08714892922349607,4.01131703182103,-0.04770028858881344,0.5579238457999215,0.5049542733380826,0.631671722295332,0.12885762884145477,0.24260193255961782,0.0855605949486967,5.176611828109298,-0.04203572288972711,0.48632852136839005,0.5143228439620829,0,0,0,0,0,0,0,0,-10
4361,43,5.360187634668442,-1.1413142067726418,0.7247092822006078,0.5871082385515352,0.8421214733942439,0.23092897139210752,0.2712070749628048,0.08705141695442306,4.866976717877814,-0.6976438262872592,0.5558196415353389,0.5862521520756223,0.8719483699347876,0.33769369158943946,0.34391097956836447,0.09383562103197239,4.192532986792301,-1.0958513117062147,0.7213998123448243,0.5962643972134377,0.955611303406016,0.37891458622637936,0.3552457480282467,0.09083862374274172,4.207812576227289,-1.195372475180748,0.7816747931903594,0.60541124744699,0.8262394192376763,0.3575917230689527,0.30030753219479117,0.09343207126364396,3.733863270113204,-1.1073151433116368,0.7005313885770967,0.5664104287586069,0.8635447703848563,0.3365513476153457,0.3300502776841397,0.09132844898852163,4.134338173145587,-1.0657682618400932,0.7105187825883056,0.5916091619961947,0.9606654467747592,0.25253321125294964,0.3110806373222137,0.08519567035627948,5.207077793530663,-0.782779934696653,0.5932314089674868,0.6172723958748452,0,0,0,0,0,0,0,0,-60
4421,4,3.5152246187904423,-0.5443409201305788,1.443350822403363,0.5566157079222794,0.517132683363717,0.201006476410945,0.3270557057048151,0.08847610548046035,3.7845815560313714,-0.06644453978482605,0.6171810099142518,0.5147494176550045,0.5102321410901152,0.22902773022095124,0.370411071792967,0.08810646115667964,3.4533152103365214,-0.2439556811555576,0.7041076076090886,0.540923725305617,0.5956884222810362,0.2141399232154162,0.319322561215073,0.08887607116440283,4.057095804621067,-0.37702105554933935,0.6176108952647348,0.5713587447988812,0.6487509839043334,0.22239023581525266,0.3107116078202391,0.0876063831331977,4.165492410301035,-0.5299788093127444,0.6008016891313988,0.5694937758119253,0.6049520361305569,0.24483044330919715,0.326523026296251,0.0894723267160899,3.8104061058503467,-0.556496199026102,0.6569539410179022,0.5531742103232046,0.8538262475144293,0.29993599630194817,0.28679757256749644,0.09086374615589501,4.336883676408179,-0.9660854399974272,0.6261451264115788,0.5930289231241319,0,0,0,0,0,0,0,0,-38
4481,109,3.1431281135563425,0.040676702033214066,1.3331614241190746,0.43782558999743515,0.513748908660667,0.1795675838417564,0.278097197957733,0.08548154960484805,3.9704996195996136,-0.008762868570397894,0.5634702535258336,0.46637726133038976,0.5319037409451965,0.2443878999636726,0.34550170153111825,0.09026899176199914,3.437413969690861,-0.39135134665322074,0.6961074582722798,0.5332822515250897,0.5070979820795953,0.2155401217489418,0.32884803616142083,0.088506546836168,3.5359471952069557,0.09218452962683178,0.6433029612134186,0.48115383948213103,0.5362202047166488,0.2406852816982909,0.35100198040883135,0.088122908495487,3.4947526264111626,-0.3920768018674567,0.6930606343928771,0.542439869367639,0.49025137070437386,0.2755425350198861,0.3141567923468839,0.08839111351570962,3.1288979183416683,0.3763435840832556,0.7444241097307647,0.4216212507663247,0.48758521488769696,0.24100964587698676,0.3758536212134646,0.08888179208586906,3.296829526804192,0.13766217158313904,0.7406021489515048,0.4582702165484399,0,0,0,0,0,0,0,0,-4
4541,52,3.3105104156542424,-0.23331744621282324,1.8611923947788296,0.3729679004306099,0.5185847773444261,0.18491420392571534,0.3144251775677266,0.0883957903882151,3.9359599457881616,-0.054084087857589606,0.5933777606943448,0.5001207743137335,0.5000286260595489,0.22756262182614653,0.37302554790475156,0.0876038189271037,3.3983188878852797,-0.19522648710036083,0.7019653094228392,0.5092435416906894,0.5416978336761761,0.2345034486720189,0.3792873647940959,0.08973385269422351,3.499058812308411,-0.3793360622299163,0.7250731079238442,0.5302874412708146,0.8471095585444686,0.2731464501434189,0.30843496838565754,0.08834701181110638,4.489422149149032,-0.8725018027570474,0.6237157405063636,0.5913371237519163,0.54499270127137,0.2079424302558486,0.3067872788217885,0.0904651205424292,3.7696556214092674,-0.3159009804595891,0.615871297275252,0.512929909269528,0.732297275206186,0.2277912586413679,0.2761260166535699,0.08659979719413007,4.490677553936215,-0.6859418523215792,0.5649615675168819,0.55998260949705,0,0,0,0,0,0,0,0,-34
4601,120,4.223856839729859,-1.2806423070773871,1.4851894137308916,0.5148938837299043,0.8389017451459637,0.26027720072954863,0.3086754999148774,0.08783503368133487,4.6756578917256,-0.8212978425761958,0.619009785091816,0.5967741327191576,1.0521926702988902,0.4763076716958211,0.42270936637571516,0.09731719667184426,3.9726558647165606,-1.501935444004476,1.0108696194937143,0.6080646977910908,0.7890904451971128,0.2708594843149524,0.3184795640848873,0.08879103100309368,4.24168609086948,-0.8502550452653665,0.6419297132518468,0.5735472230419068,0.878217818567911,0.31960493938214785,0.3898611472657195,0.09143859027238797,4.091705140242445,-1.0522187565997863,0.7830186975436664,0.587565832472539,1.030981532823635,0.4537780522185445,0.3935772620176964,0.09304524192932655,4.100830556164357,-1.4314982837581163,0.8995015445174185,0.6112481254850906,0.9730060910373043,0.3586461262349044,0.44948078915074546,0.08805757335106165,4.560166528919377,-1.1412501867700473,0.8355282021065784,0.6196272447559075,0,0,0,0,0,0,0,0,-60
4661,133,5.0050869314151685,-0.04416929509280375,0.9922541577723253,0.4192005245595551,0.6757609719207041,0.1313564084681002,0.2484617167781542,0.08601509183707122,5.373459662987647,-0.13548099073563602,0.4886553996663363,0.5463342338518354,0.6228335670804089,0.1623549494125005,0.24652732208956316,0.08467448245600813,4.65572536148865,-0.33872803834284176,0.5008279078555636,0.5128981719850664,0.5734822065903513,0.14726833365600175,0.2521173919719304,0.08528251932586996,4.581667926500352,-0.025424426909015963,0.5086966107189911,0.4842207232350743,0.5324115862272132,0.19361431293063947,0.25952199337957504,0.08687962368038674,3.909873553363841,-0.2663021000883511,0.547307417919908,0.4897851441992053,0.6038429835863043,0.13592499449349915,0.2432369173896727,0.0858591274523306,5.0151850742947115,-0.1836949781315837,0.49756723573319295,0.4886753751713618,0.7908223653510903,0.15065934523643054,0.24792887049885273,0.08655406274117491,5.531006061240263,0.35449843353915367,0.5034726209783914,0.42179129146369687,0,0,0,0,0,0,0,0,-16
4721,28,3.5067491765198,-0.6685592684409947,1.1434446198140678,0.48874693677567504,0.4559717038586923,0.2271350021301194,0.30739698865469367,0.08729502564828792,3.3027991912291053,-0.047956080542248404,0.6496843680514955,0.49232912610076474,0.5994426251511568,0.19828753311735733,0.24768243654458988,0.08913058534925589,4.093209038307032,-0.4198040208626619,0.5270414432148609,0.5184238726462013,0.8182169127911261,0.3052414274301275,0.2743987983468822,0.09038466916491324,4.147539428023304,-0.9504508532472594,0.6161425543820324,0.5804087675732535,0.7646000568691462,0.28078747834085827,0.26911144043461094,0.09117026387240773,3.990736147304324,-0.883331750138457,0.5909947287264512,0.5638038817640469,0.8299368597412412,0.3230069968281316,0.26550919684810687,0.09284746193483459,4.026502326230998,-1.0010038901938334,0.6164055117563516,0.5754257949041846,0.7549794842489549,0.2942155333958367,0.266314010038146,0.09283968055656329,3.974843707985998,-0.9265184233338929,0.5986544233551631,0.5629279130671139,0,0,0,0,0,0,0,0,-50
4781,11,6.202801338610796,-0.9481939581986893,0.7046804076443781,0.5981094690719766,0.9390735622041778,0.2087966563723607,0.2722489018148903,0.0838450963512867,5.427997262733204,-0.6440400974969924,0.544312343235367,0.606256544659012,0.8214664181125165,0.21344787361051137,0.2610823730419323,0.08777013004128106,4.917411627674128,-0.6337222459038465,0.5290000755397796,0.5774086483246368,0.7322030346128142,0.20223311529309426,0.27070073979527576,0.08699616590635,4.71747698138891,-0.6025141610659773,0.5415493353745817,0.5518125758831268,0.7707666838100311,0.22877695818894675,0.2844881533720426,0.08908787803974622,4.61837024329322,-0.695500196427463,0.5633728947107483,0.5675641829409032,0.8027590379679389,0.24694340046716667,0.28449421557113136,0.08965834297251128,4.686488329654221,-0.7794545639005788,0.5874441168710609,0.5904898139764427,0.8359872721275,0.2759958114659214,0.30300809982686944,0.0905700153961559,4.517072704032675,-0.8813368486296529,0.6186176164968963,0.5933982788852827,0,0,0,0,0,0,0,0,-60
4841,58,4.722260120650214,-0.3310676626669065,0.5796245503928696,0.5714387774039814,0.6790126542735687,0.1685661973212805,0.26846038893528934,0.0870488007552148,4.783582601455949,-0.3715360393577923,0.523356750221011,0.5412106752586567,0.6185525731187287,0.16488688370933074,0.24692148280489895,0.0870091729511418,4.6355898358228576,-0.3342394149398943,0.4970980981280784,0.5054349615543028,0.5838103824194334,0.17323670229145224,0.280960001859021,0.087129608265218,4.355235971494099,-0.2824858144639561,0.5479713699023059,0.53884228768438,0.5366285531905732,0.16039117499486308,0.26508450649530435,0.08705740373710809,4.39022009936808,-0.029189306882169818,0.5267162090858118,0.48738272629510465,0.47254025787698917,0.1949520111076927,0.17987693491027257,0.08725529909958256,3.5933620438985643,0.15367641479343638,0.44308568203278176,0.5212125767234519,0.7725933082473292,0.20786164881495467,0.2663958269328804,0.08896176732908527,4.7871195174853876,-0.5947738292488735,0.5392448920859473,0.5568231878248983,0,0,0,0,0,0,0,0,-32
