,userid,a,v,t,z,a_st10,v_st10,t_st10,z_st10,a10,v10,t10,z10,a_st0,v_st0,t_st0,z_st0,a0,v0,t0,z0,a_st20,v_st20,t_st20,z_st20,a20,v20,t20,z20,a_st30,v_st30,t_st30,z_st30,a30,v30,t30,z30,a_st40,v_st40,t_st40,z_st40,a40,v40,t40,z40
3190,63,5.7119402859910515,-0.47567842027325097,0.6786251759609542,0.5194009010125213,0.8505587331396213,0.18552363544880318,0.25749124975683346,0.08953101717507735,5.346874125779904,-0.5541266490281987,0.5199383475573622,0.5805267381673661,0.7671494599925829,0.12455405333154435,0.2310935516057115,0.08974845004182355,5.847020193895978,-0.23485534999916557,0.4711738478362937,0.5376402380946746,0.8209938060168034,0.1804254564772588,0.25698968962218827,0.08624687486698221,5.222440714505043,-0.5330320929823891,0.5173335756078834,0.5664327104802415,0.6229148562054262,0.19953761919078392,0.2850168169272328,0.08910141869544815,4.238117880197204,-0.44912691876732597,0.5684068536558975,0.5382134675452316,0.9416792310304088,0.29655194491014225,0.30615978266919924,0.09266906109987406,4.694683379627642,-0.792757682942781,0.5934754968492255,0.6058102201664401
3236,160,5.045741781317084,-0.044222063330797284,0.581083833137325,0.4826762886219646,0.4767909075849258,0.17049497350473622,0.22276959234759694,0.08250526602361964,3.9496001202127067,-0.025396288525921098,0.48424530523614284,0.4801326850626498,0.5484736691846991,0.1446031487295096,0.22234186229046882,0.08256681132161162,4.679534953609599,0.1460956357981863,0.4671428620359657,0.46669723713943523,0.5695424098637596,0.15450093973904774,0.26055671732419894,0.08555703606340245,4.508269664131048,-0.06861692076089543,0.515170747689993,0.5402241387341038,0.6294044822338034,0.12418496587943358,0.23768004621604125,0.08607572235160924,5.33571499233873,-0.011132322760898502,0.4757689002238117,0.4700127801430032,0.6576407416485816,0.16283660876103903,0.24843410356552714,0.09069593314253852,4.689874197351308,-0.2649575389241186,0.4912758146241642,0.5017913553552575
3283,151,5.595696513471282,-0.1675032793568766,0.4944232945440404,0.5718870085894144,0.6791362057453408,0.13004244751343727,0.24126663583384392,0.08735966132277886,5.489132897839738,-0.1958301606967878,0.4772034528848237,0.5309533410656732,0.680920786072107,0.10459793322679682,0.22897919459359253,0.08484416796140876,6.134782491675953,-0.07962009255777744,0.44826740913560637,0.499776077541264,0.6925219752448077,0.12904606027188534,0.23635981974360185,0.08732594964165166,5.617834048716327,-0.19505540790143805,0.47786610480879554,0.5435535144792669,0.5582067553149633,0.16076099089465393,0.2753110962681714,0.0882950552758423,4.406194601260066,0.05153140477798156,0.5424415791667792,0.49798035004762115,0.4837020645724421,0.32715395792837126,0.3497809287970743,0.0923161927618854,2.7289258529425497,-0.18356492035217073,0.7632424145304709,0.5464303302147272
3330,77,4.769131161279702,-0.42311085556298184,0.7171862759063633,0.5207900681289367,0.5935384578685379,0.1542263856912828,0.25401302394980524,0.08585627374277374,4.599160959934437,-0.2235532739171407,0.5068369154512172,0.5051296752167679,0.564546396010026,0.18526236335935292,0.25588480449269374,0.08567783391502087,4.245291121203362,-0.29970888863147843,0.5287625193494876,0.5474037914700991,0.6571750766462153,0.23075151679794886,0.3090930252238815,0.09042091604391486,4.095607481194055,-0.5436792346418845,0.6163003719831897,0.5675932669537573,0.8706526454738115,0.22764182337375233,0.2900883612353224,0.08705718415924898,5.059154567189931,-0.6911633202363421,0.5643774707034438,0.595214588783397,0.6753092719448047,0.18487841036944394,0.22566234393112622,0.08997157888323865,4.428012278279019,-0.3891816939292144,0.47234600633763135,0.4428505098516846
3377,157,6.604589712899737,-0.7075310575681693,0.6087262757079244,0.5712610672112663,0.7528974801985839,0.1623653383399969,0.24532589492099516,0.0869858206475141,5.252930625667895,-0.45481489935488234,0.493155615112793,0.5412661363004533,0.8624888130946803,0.20561631522457863,0.2737374932074383,0.08501841750133676,5.237540198019513,-0.6310000059464135,0.5417518893930084,0.5933599675466457,0.8658666084921439,0.2527281031265565,0.29502336211994307,0.08739036303856293,4.7632064442646875,-0.7854846786932282,0.5867057307289296,0.5920504418868021,0.9294910875482594,0.1662514110396973,0.24322628079587189,0.0872148568069434,5.999954002634501,-0.4832368575141721,0.49057108360503804,0.595724386647778,0.8256444090456495,0.21422785218336426,0.23851254638119582,0.08861867991100808,4.828318691717292,-0.55244608533475,0.4940241291329458,0.5686891251320954
3424,74,7.886978668475233,-0.3368521113658919,0.6751081637816481,0.632963739849568,0.9272011887199502,0.10110027328250865,0.22661296029522118,0.08438855240704564,7.322587994566666,-0.22134668186607726,0.44639365268641995,0.5887356081358248,0.8020791783363638,0.10538747068155663,0.21715230675665387,0.08844643457105646,6.4847990557632995,-0.16280185582902262,0.45325024280238985,0.5515299119192905,0.6755982036107285,0.11813959899592,0.2378880245510492,0.08784476803096941,5.6419255122016985,-0.11435912037544033,0.4739776517964166,0.5285689570791572,0.7976373955651226,0.1252998542548985,0.23505523707463505,0.08584979235427384,6.060714534662804,-0.2798403560739135,0.4704140463385558,0.5666712604996202,0.9213590694690211,0.14522034905734368,0.22816486254186963,0.08934623731260201,6.07941816714113,-0.36403274148945075,0.46284340813379915,0.5759517674310168
3471,119,3.772162212017857,0.12278063166992383,0.9325515541840419,0.44354037267462254,0.49667109302155116,0.20359988601218795,0.24653922818491247,0.08555558865535758,3.733970762329162,0.3277244344167782,0.5422831466856284,0.48263712156011745,0.507807428661024,0.19104777770048373,0.30744339493915707,0.08721317468020053,3.783360055665997,-0.05885859332681491,0.5980922800074189,0.5095392099332717,0.47926195785094383,0.218562816256666,0.3219299415663901,0.08461658195240779,3.4162954074504523,0.12821926706899403,0.6646515319404341,0.4555262692122227,0.5010033528020594,0.19871454917383383,0.2939668388220398,0.08814836317299204,3.784610941584515,0.12855756708504407,0.5965691608244637,0.44126595825527326,0.5019964354360196,0.24480865970264745,0.28872364596776073,0.09026647166568155,3.3433927103999372,-0.07044425265146548,0.5909715132852921,0.5031809633145519
3518,112,5.892861529975482,-0.4722807028408671,0.7817836199239118,0.6059069733235257,0.698245412378274,0.1181224120204635,0.21931239767279515,0.08246193002867794,5.84258704969763,-0.22798209795677943,0.44294162466089015,0.5166661095552495,0.5463271142735409,0.18717317055656926,0.30383160839821083,0.08648140008631881,4.050584449449299,-0.20712412973696148,0.5884083419537727,0.5486800858333751,0.7206771378505397,0.14097271814340287,0.24117831267653103,0.08579627105292442,5.474609974390183,-0.2982308504667946,0.47976397610744453,0.5491915111567952,0.9966181093971369,0.22102313669079257,0.27951339650654633,0.08515401511245285,5.535619881141197,-0.6913984368047774,0.5596197069845769,0.6205438915810968,1.0038096382399895,0.25040734338507714,0.27460255701475833,0.09006580922752191,5.207098411218646,-0.6663223520868589,0.5439806472974086,0.6108031433074262
3565,108,4.515304142095764,-0.21209037821330062,1.1973147746197563,0.47473623200402215,0.601401777245403,0.15313871562217468,0.24935272743870857,0.0866517817861,4.777708352768507,-0.2365305540205365,0.5118508270746974,0.5283985942791631,0.6572303803554885,0.11434748653036197,0.22668326499355707,0.08337518086450926,5.651654596813341,-0.07447426350680046,0.4582575002701115,0.47305473218533545,0.5195923133397793,0.188157199866515,0.3070367155663866,0.0899618882746811,3.894145395826871,-0.06047383652947157,0.5959104920711447,0.5102364499711558,0.5866866256755966,0.23094185283352825,0.37215737543687955,0.08815676045985915,3.8209930087567607,-0.41058648054706565,0.6833917935741374,0.5693845962729823,0.8161326282019269,0.30706642634269554,0.30803697087858406,0.09251549817030633,4.074655061907297,-0.8362756715450488,0.6159492874974746,0.5714243301407227
3612,128,3.8965413977684267,-0.31972354773958783,0.9428321096966337,0.5582982637065854,0.5426363393464732,0.17580679624265252,0.2822734919388596,0.08703758438281708,4.208614124173527,-0.17354685157929103,0.5563711628023333,0.5322345414313738,0.47417284771467266,0.20209324150883498,0.23162743687908918,0.0841149619882174,3.6214301653490097,0.21294919854207484,0.5246118739508542,0.47186715238437577,0.6373071175548876,0.1920175197159436,0.28300286302415245,0.08822020944427209,4.431362214803708,-0.4343924773434419,0.5579702684831213,0.5475722386791566,0.5270426942234906,0.20313936887589804,0.26369663525119985,0.08375103361942912,3.8448420506399787,-0.3534754548049557,0.560849928681524,0.5590996592993901,0.7625597672801733,0.28703703902546057,0.2745103738694804,0.09420692217729337,4.050146514612025,-0.7500463818709134,0.5712521645016511,0.5603054789177768
3659,30,4.853169776968759,-0.23819561422278113,0.31634987382955426,0.5128656857949717,0.719048681267571,0.14383739171397678,0.24474986203509083,0.08310728311453845,5.3672800818049,-0.3283287901772578,0.484028895399224,0.5619388068739033,0.49321955193578954,0.2102163518549444,0.24621329030374184,0.08580389971863678,3.6184349787592436,0.3256447336265975,0.5541925060597724,0.49427272192318716,0.5969435115847426,0.15119631947445225,0.23754020443839147,0.08694327093322236,4.694210911770028,-0.21565988565816155,0.4794077039590715,0.5057673041732449,0.6030486383800235,0.238821205396532,0.1454188298887959,0.0873950606413613,3.773313898280847,-0.6192214798648269,0.374390552905313,0.48268014678173027,0.797693493991518,0.20237721577391932,0.2482253605923903,0.09215921263483272,4.887460961423698,-0.5074985896202882,0.4951157697062365,0.5595313725546677
3706,61,3.7867909680621565,-0.46152584141264386,1.0539827513156235,0.3990274825750853,0.7214937220105663,0.2717954135739739,0.26586149334659315,0.09017577528799317,3.9909067430426886,-0.8162230741257336,0.5854850180106642,0.5458921762137869,0.630891358941963,0.17384319145501873,0.24586187089601824,0.09618927393563313,4.494436439435245,0.02069020584531373,0.4780974653177708,0.4770066771399025,0.6034573078406306,0.3041197821951102,0.34113546630414,0.09166616438136363,3.256255572209254,-0.757139351207934,0.7769117525048229,0.5681827571300756,0.674482977191132,0.26993500808899384,0.27045089582401277,0.09570204903061713,3.636395275262552,-0.7912164744614925,0.6163941452800443,0.5056320991098041,0.7671953053470008,0.36258311650901603,0.2704593361836578,0.09602559604429386,3.540696982748046,-0.9794230607526714,0.6136551211991926,0.5540178069129535
3750,88,5.409076071447921,-0.3239548184092626,1.0218744160770612,0.5226259319513408,0.6115210175898602,0.13473182282289978,0.2500654579382518,0.08640690104403773,5.068985084987909,-0.12057022791703538,0.4874895866932529,0.5127476543093396,0.9121023414873409,0.15104326826449574,0.24274927252230002,0.08348006599417307,6.195464450592717,-0.4440682944341174,0.48521460981171693,0.5952659522923909,0.6792374792453811,0.16871188105459906,0.2665715420833893,0.08402325421440171,4.836317303233891,-0.3958347636990989,0.5220563689837765,0.564671470330825,0.6121497857698611,0.16384463749593592,0.26663822224047234,0.08776469914406945,4.613373037737224,-0.25672150886411355,0.5252405516496188,0.5334567617489792,0.6387470131773314,0.19014721655260444,0.26739820808628817,0.09297990446464352,4.351723875432248,-0.32665090345055336,0.5177883209796627,0.5201879142697975
3797,58,4.877229181245529,-0.02666313306754854,0.5775109416987324,0.5622105852881425,0.5249359041901166,0.18303277944616836,0.20327936314033052,0.08621759339002663,3.9329564558845185,-0.019536180015102628,0.4809415410803515,0.5823636757353681,0.6703737244327557,0.13627140801299167,0.22524631186304817,0.08522008679187373,5.3459307871678226,0.28173065067289155,0.4562313230258802,0.47889854057737324,0.5339363841951495,0.1701987770687547,0.2813710480378876,0.08813606055393994,4.212101482794581,-0.04791756484652185,0.547498468535517,0.5050648447944557,0.5589379511704455,0.16670981282345304,0.28581397950492005,0.08589705529600093,4.266019250938855,-0.05311282986673272,0.5523888053131252,0.5137167719872928,0.6479002487847828,0.15141889034106495,0.22466100222842655,0.09140790104454641,4.9099622879587255,-0.039791658192093196,0.4630210361217701,0.49919581075091896
3844,37,4.282136976461675,-0.1405537812186079,1.6521734442318836,0.48102188490238595,0.5906105968703519,0.16250374052213018,0.2633990510148888,0.08660893214345325,4.603613993060752,-0.24680439826590714,0.5162262959485099,0.5312071164321782,0.6327312617400992,0.1596685524770879,0.2712812788671638,0.0855442110692524,4.792106029306862,0.27306902070875,0.5269851532831389,0.44879219336858095,0.5609698031115634,0.16010393891009608,0.2711836896216478,0.08811608080220655,4.417973134268184,-0.033506071376421684,0.529635457190336,0.4930655252834481,0.872614817428702,0.23705195171034954,0.28437770087629455,0.08674291255096105,4.926550781624072,-0.7330548197962948,0.5699263137666878,0.5968023791944722,0.6525583546701691,0.17425329856305957,0.24390029056391868,0.09237429184051568,4.5722063086774805,-0.19342758961465914,0.48715067599212686,0.5433426434622408
3891,27,4.479189537964117,-0.40916311833697355,0.98161587620796,0.48391287982084313,0.6123207764642511,0.16509642550178347,0.23446262578295998,0.08675280275371458,4.593985398221044,-0.3309985788621744,0.49096007070236236,0.5061980153810515,0.5199655089918045,0.18238853711078853,0.28357471630546943,0.0889877952543982,3.9561818865056737,-0.15769638870244077,0.5677469222120396,0.5049983065363385,0.6485514198095345,0.1724785114679052,0.2687790731525915,0.0899748635607491,4.71448395150997,-0.3635732378816841,0.5208115401969714,0.52771019601667,0.8015646953015476,0.2339662810016377,0.29686542821194695,0.08789949524913948,4.604720455338053,-0.6963861415722776,0.579319174123324,0.5688543891808063,0.5793121200016057,0.3000160187473566,0.31954254828696016,0.09363837215585515,3.2616437597103722,-0.5538277608813897,0.6560160043602205,0.5408047811316868
3938,3,4.93274783689489,-0.31611060984669076,0.8147542867445945,0.5177906406199049,0.6448821302238616,0.1551380867879874,0.25549123546614966,0.08615173129552577,4.894031098278127,-0.24650176142915,0.5119828117176528,0.5450490669387256,0.6263697785868877,0.13043147954850903,0.24038199580678757,0.08603187190533285,5.170392475412373,-0.10126306641461982,0.4838031690273245,0.49714885689956245,0.6238954151610535,0.1863019384558773,0.2555277095650993,0.08524507012402854,4.453331076620479,-0.4268851630942398,0.5234096776140564,0.5589764259936127,0.8245130748368761,0.2565928941396206,0.24764826088235853,0.088990482276301,4.556443990693921,-0.7894018535308059,0.5390319162924646,0.5856636591518292,0.7980048358519983,0.22042640967315733,0.25230857821125113,0.09187976637082372,4.729614225490031,-0.5697699172472863,0.5046438294981475,0.5666925456103211
3985,135,6.0483409949416895,-0.06876042275187637,0.6483840580626954,0.5301515921910159,0.6540335669252454,0.10403372516328094,0.22689157550631803,0.084473191962208,6.027873042908911,0.0160802108665026,0.44706058216905,0.5267019864796713,0.5991661989376045,0.13210529840670132,0.22854724932328485,0.08576516275977844,5.088676518691352,-0.0005258369270109255,0.4550300517076598,0.5015493525226663,0.6388351239716522,0.14574330908234062,0.22719875935081843,0.0881369862596817,4.922411471907271,-0.03135980526252912,0.4685353953114543,0.48590721043896073,0.6938196556652335,0.1419392986338304,0.22115983570565467,0.0932551083992899,5.232894382174414,-0.09889823122655528,0.45343666253627135,0.5162279361169135,0.7578177847947516,0.14091792762350705,0.22999247384090576,0.09172940288046025,5.5784699096395,-0.20746738458715983,0.45230171622055326,0.5494124848723743
4025,72,4.803148616515384,-0.6252503889278015,0.834525604731881,0.35154461044999463,0.8284924570201289,0.32345493427689376,0.35855092096222946,0.09329899357846563,4.014262168506522,-1.0087036338050064,0.7447296728213689,0.5734247679615481,0.7706894403741951,0.14449319870614014,0.23780818452208158,0.08558007245707362,5.621275582939658,-0.3871739375609806,0.4737851638165364,0.532909588851205,0.7739734755276169,0.28595350219682775,0.24418278598798346,0.09024303491639964,4.040290274336517,-0.9204345492600893,0.5788610699903173,0.5700863762616022,0.8514515783304114,0.5394660652290869,0.2273427850745461,0.10143516722572611,3.1280227665566938,-1.7360678225611401,0.777124059118146,0.5662402069206904,0.974000593899525,0.6251329460737057,0.31867275533652467,0.10299864674769589,3.140021905743412,-1.7476981939507004,0.9548227871961937,0.575066699027748
4072,140,4.362021308369981,-0.22061074884869528,0.9382308415550208,0.5185485888798557,0.7833588414070535,0.32085240489604105,0.8335921885560774,0.08992286656812258,2.7675649982857013,-0.09557651776260799,1.2791916618069925,0.5117465611180575,0.5911237890638501,0.14747171147739632,0.2622293802079786,0.0866952902073955,4.788752157364695,-0.1387780347632545,0.5045124273886917,0.5300764453378042,0.734528353803456,0.23641819657445062,0.2590576872011063,0.08922548627863364,4.253194192739105,-0.7049267770179519,0.5422402597998986,0.5427151159080187,0.6249210482119576,0.15738918459434975,0.2625797489905939,0.08670509971794313,4.72519154663692,-0.26527454565240294,0.5270104466827056,0.5475582201864975,0.6251218691764051,0.16967587129151798,0.24735098779512935,0.09143829043396325,4.603436149795151,-0.15773210433581597,0.4941082919980816,0.5148834158897555
4119,144,7.514272159239477,-1.0232121749883571,0.746557905660696,0.6757619549401593,0.9654151638899078,0.23028020912016728,0.3009205077310309,0.08638387822821077,5.406223488663368,-0.7150726468334407,0.5799567729780352,0.6205042036470951,0.947281719515257,0.23977884072541794,0.2890402417698605,0.08569993779663157,5.207424963596093,-0.7627210651562302,0.5790369632317908,0.6152965050301658,1.0210934892889176,0.19037177362428612,0.26693240113231725,0.08366008891885977,5.948787454899255,-0.5973394221498218,0.5257798916321137,0.6244283174663255,0.9294795295753835,0.21963266719535626,0.27491912805003726,0.08494856066856109,5.2589098869823525,-0.6714764081875441,0.5560867986375451,0.6047572435414785,0.8017424633824463,0.1813704481898563,0.23532217508867703,0.08848200005833291,5.18773166249271,-0.45375409646930137,0.4800969798963762,0.5611163096882386
4166,149,4.510141326243432,0.08010284296602092,0.8419452716838423,0.44684856163197706,0.5300094912149731,0.2443239824327956,0.4335082786852153,0.08883697438873248,3.376349746705498,-0.27386735863933775,0.7794747564339741,0.5523477108938373,0.818208946454394,0.1377461803718156,0.22924523761010562,0.08405343997930234,5.939239691625667,0.39915917559574354,0.46514511258535984,0.4408143522103567,0.5949966456937096,0.14849729575234066,0.25298791350467104,0.08724963474240305,4.764280081963101,0.1315682488867309,0.5031100540300119,0.49341962133220457,0.5431687997695084,0.18093607412375626,0.23250963828789506,0.08619232937056742,4.010837399591008,-0.2681777890161087,0.5054216642477566,0.5079516429024835,0.5692089062850857,0.19252758422482363,0.26941571565450145,0.0924326449322035,4.08774813286204,-0.05210576620993497,0.5208130554024522,0.4998758758455174
4213,26,5.4995657388672585,-0.6258661613425037,0.5839627047500927,0.5739214633314479,0.8721413184865167,0.20977024722256363,0.27065544485468407,0.08668404297677118,5.241342591803502,-0.6326995880919077,0.5419554882987576,0.5920483827874105,0.6111460058712592,0.28341764668612796,0.27405440533583436,0.09783909136496542,3.5205661578108334,-0.3445264936961712,0.5303423595040151,0.5279346070187284,0.796282322575123,0.20254932845974388,0.25028774747498866,0.08648842824319945,4.969225634120965,-0.6190423538716967,0.5189644348264492,0.5808920975981849,0.7594799357587417,0.19320436785844794,0.2375572920047791,0.08679583330196453,4.88649442283549,-0.5657264027424533,0.4881938829612212,0.5582598354461906,0.6258405597510611,0.1833017930790414,0.22245357113847122,0.09097023764169744,4.380114374266127,-0.2871977232244442,0.46552450843850995,0.5017827452131993
4256,40,4.441812246567365,0.3798685336520137,0.46062308115864425,0.5143619722889294,0.6997711650187322,0.24151177121676856,0.3533948190505374,0.0860049856950674,4.353107673370296,0.629923362728674,0.657393009346328,0.3915430677130659,0.5881324731780586,0.16818939286359097,0.26466165594092045,0.08754409469225151,4.506911267307592,0.2799779497713736,0.5336484751377172,0.46227119011877316,0.5782567191423581,0.16104722654622677,0.2124466126333477,0.08692731349317288,4.4136910392698185,0.2220315460932496,0.4630244835853365,0.5158245400857498,0.5602589831266911,0.2641370692700144,0.22794075672535563,0.08844590540992125,3.443360970520839,0.6132899713236762,0.5605573951771748,0.4642316560212226,0.6692984081732861,0.37129046076882366,0.17704450761931478,0.09901121345750905,3.2702097799692247,0.9764147239264321,0.45894929923589284,0.47279961300550827
4303,130,8.206728979683813,-0.33881772222979334,0.3724211249319732,0.4747330394080613,0.7755662682003283,0.16478677468322092,0.24425796896060026,0.08609304444920596,5.388005662584022,-0.47453292043975653,0.48926922372921816,0.5613253766202568,1.025568533995618,0.14810634488302565,0.24595824424985596,0.08692219950556533,6.573907735061721,-0.4338092025741715,0.4861292898402585,0.6098890987097586,1.1415461906202586,0.08406496944298644,0.2206307627637192,0.0835264882743792,8.777302598360516,-0.22597171586532094,0.4353089002037863,0.5965863072422706,0.7358823766241177,0.18683713101903365,0.24214343813197664,0.0864147196404555,4.765172714296006,-0.5384704822349917,0.4940946494481051,0.5331314831157674,0.9355257006268372,0.13581669290727222,0.2281169329039565,0.09004262218608872,6.354079556869683,-0.32265240220057645,0.45225367554844126,0.5734790621733465
4350,16,6.757282964661258,-0.18630340176476703,0.658165749014408,0.5611124307700706,0.7046587213774396,0.10338352968212518,0.21647090758365595,0.08223574920304093,6.221176919490662,-0.10525644836210984,0.4450604276928276,0.554465463826834,0.7371534497528388,0.1070949565297735,0.23505742854516062,0.08694319317606083,6.134481273851068,-0.10794734100595814,0.46104913256691515,0.5411033162844029,0.6930069245668597,0.12795780336052928,0.24088999306440967,0.0885066544155475,5.5513487801919235,-0.1978730155153233,0.47883419634769325,0.5421301785765892,0.6825455401502649,0.13635272477635613,0.23240869459880453,0.08846457512504548,5.336180926177921,-0.1316548635328031,0.461386696888377,0.5190783414821162,0.671879815918504,0.15079577128859145,0.23411783173271833,0.09169747422136394,4.900187888269196,-0.09155840289301159,0.4595857204014872,0.49688009126308086
4394,76,8.15729533753151,-0.904710329885963,0.6663073633228723,0.6851772406668243,1.1210354904902693,0.1660994065106694,0.24811620189741895,0.08511216795728552,6.548869013155468,-0.5000486032395121,0.49661300808075687,0.625650518033862,1.053270080264614,0.15579000569226611,0.24166804070966075,0.08575118760564472,6.601526961879809,-0.4602481331011368,0.48522554605267865,0.6192802477971516,1.014248155599417,0.21397769915509154,0.2741736424254764,0.08403819634079403,5.652476665895234,-0.6674875601486351,0.5472644241911705,0.6230704805018089,1.0437887320877908,0.2720129752469549,0.31779848933179883,0.0858165583441348,5.326978543733186,-0.8385172432195208,0.6149556917005969,0.6307204521004345,0.9520625440112659,0.23585952371538338,0.2676856339913337,0.09079230316926877,5.10080567198746,-0.6290676657968374,0.5362801245171442,0.6004572349133128
4441,85,4.071158200198862,-0.22312220591207232,0.9149798859908943,0.4919445155830374,0.5447709713788481,0.17547404734024083,0.26249709093161677,0.08803999897330941,4.239289087346601,-0.26550693836700806,0.5308841883354481,0.5289533361154344,0.6437600888663755,0.13168125508498618,0.23653541889971277,0.08535503554706346,5.278410461234655,-0.20645190175901196,0.4768692684372369,0.5389522417421817,0.5461041230735878,0.21140104872749413,0.34015426681415284,0.08808013359259369,3.7572560832097897,-0.3596303927085277,0.6424299452838586,0.5368274936816485,0.6932131109272717,0.2376770164175479,0.2881454728290052,0.09383882247304604,3.9881990540829717,-0.6662810596589938,0.6013168673242013,0.489501744667415,0.6055522853132994,0.2850111767738031,0.3197880479879309,0.09600333738199629,3.4306788328536126,0.5647467402757694,0.6416337274663687,0.45500205308481356
4488,35,8.463963953901176,-0.6827311735535695,0.5596901292536443,0.6497130287923293,0.9714411583815877,0.1726248712376148,0.2510278499818551,0.08574522627710934,6.04352870292737,-0.5048222227915761,0.5009474491149759,0.6040751503099666,1.0655982396418529,0.11728583115629536,0.2336120720636117,0.08491044351761275,7.37351000156906,-0.3375653301469404,0.4613974672775229,0.6058458540324798,1.014176175080263,0.17529682514932016,0.24754317727614,0.08572700511539635,6.19476404043171,-0.5219559719435369,0.5032027821969195,0.6195510299496916,0.8960396927298082,0.18963372591084457,0.2616496141002895,0.08786035564765828,5.495798468336564,-0.5590854052990164,0.5217977695354951,0.5920293157673884,0.9103658256619115,0.1705298584690701,0.24323072869543727,0.08878628138947663,5.655015997482408,-0.43517625801182663,0.47772774152590025,0.5837324377066132
4535,100,3.6074741606657064,-0.14933039141005186,0.9241059807396997,0.5260073478426824,0.4995664166693729,0.18940739879048188,0.283642130716976,0.08541191328058277,3.8493388538643694,0.16537838783687514,0.5814840838260987,0.5037144573595441,0.6093428998914976,0.23830543180459463,0.2731693208460413,0.09041820141116709,3.829780507521224,0.504997406772002,0.5676271069715706,0.4558743851436287,0.552529334202961,0.22699569688804558,0.2584593721192482,0.0836349714466226,3.712600198368579,-0.5335837106918846,0.5612564405864519,0.5584440851439575,0.5906787496238488,0.22872012047290358,0.30146210820767255,0.08762098592461234,3.9671979324412905,-0.5385626221421144,0.6094916712047206,0.5706135283428417,0.5713129352400922,0.17975735301542678,0.23512339523117137,0.08872407412031326,4.126762207370907,-0.1395326853996953,0.48164100039839736,0.46333087407921597
4581,132,3.498121427520174,-0.12283266797916084,0.5123425498223475,0.5779932905358133,0.39676673811751645,0.23566623377238827,0.19184911832582546,0.08255431275691719,3.076912342889958,-0.13598690050228263,0.5057834842370587,0.5606758538336815,0.4870298969861028,0.1669274123585165,0.21732857912180756,0.08539239395588756,4.106552386115633,0.07879508346215222,0.4705383484822217,0.46656980620034233,0.4096508784117735,0.2193999699407643,0.16948164133110036,0.0833347458819411,3.272942423635099,0.03424353796352725,0.44184387237359507,0.5317333281169084,0.45271622111495147,0.2627943916891185,0.1594215662835362,0.07832168170526287,3.151266981000515,-0.5377505267378486,0.4508329619515413,0.6224002944378013,0.4786943793915663,0.25925858853343625,0.27238325342359093,0.09012496203191996,3.1447158708071705,0.10736091490475469,0.5920827974874986,0.4940812605725057
4628,28,4.188337525990353,-0.07282911544320317,1.3478187156236385,0.5623765905044148,0.5540411876378171,0.17228788509016393,0.269407874036342,0.0868477432368821,4.247835835664648,0.14978923353993231,0.542670421247611,0.49841481362270923,0.6720822623594187,0.1397697518494943,0.25304369524465736,0.08962060492736118,5.231727734014576,-0.22004258593496176,0.49259630687985617,0.5406109820850821,0.5574943058406778,0.15875852119818618,0.26306252685814996,0.08854991966563501,4.465250579137658,-0.0433161054641508,0.5250766785759783,0.5042328379143697,0.5215324056733588,0.2235650802438934,0.41064370978349474,0.0884513449995769,3.4424656746407862,0.06650553105382842,0.7134167805405953,0.5015294530205944,0.6434335028204625,0.2351684895242814,0.24997062686647661,0.09571365109260152,4.00899234562087,0.3216002013271738,0.4959688503432842,0.4502541494457416
4673,22,4.751681807112001,-0.34802737575731835,0.8921338659514129,0.5824022386700537,0.5663289793867992,0.16427548833239175,0.27552147509713903,0.09031619844765071,4.407515343982859,-0.05980340823096062,0.5393449395428802,0.5209250032366884,0.7050523094651359,0.15638631395286315,0.24168084683754132,0.08210072639022233,5.2789501750129535,-0.3833628616205131,0.49380026147247275,0.6072310513428247,0.8345649615182036,0.270249520001958,0.2832070631275963,0.08843159834685718,4.393543695744088,-0.8369921911779301,0.5965069574326934,0.580180782873422,0.5103539845145929,0.19361370193247407,0.3010607919403845,0.0859636712621555,3.7593371881690123,-0.07994889829026713,0.6049037015669895,0.5277098113706448,0.7155852802049469,0.1706565576735825,0.23979953700970447,0.08917331675205359,4.924703455229395,-0.30882211499625756,0.48196035823533784,0.5601959848271806
4720,21,6.228192351488911,-0.21020500588820493,0.5297324634596272,0.393836864998389,0.7102989998990354,0.11778657776221499,0.20876703403645613,0.0847351302882597,5.787273276131319,-0.22425959204527687,0.4330409383553993,0.5001359441130775,0.8237680585181323,0.11861076867525218,0.22188603008330238,0.08740185180977071,6.313929716230714,-0.30837372345125347,0.4450562567007774,0.5318886675202817,0.6292007445187214,0.13159757590427024,0.23899339796805785,0.08704392145413355,5.140248547305751,-0.1727370300502548,0.47428759574414076,0.48545339998963993,0.7668977155211615,0.2930219626626681,0.24223310278889343,0.09161502368156896,3.991061730968946,-0.8854858457857734,0.5551031808425445,0.5642931064772371,0.6479793341098024,0.12366709112247078,0.20472866894735778,0.08364225127352917,5.443256144712474,0.004612167664127135,0.4251020452167929,0.43192890846791554
