userid,rt,response,round
 80,5.590000,1.000, 3
 80,4.380000,0.000, 4
 80,3.570000,0.000, 5
 80,5.030000,1.000, 6
 80,1.690000,1.000, 7
 80,5.620000,1.000, 8
 80,3.710000,1.000, 9
 80,4.910000,0.000,10
 80,5.570000,1.000,11
 80,4.880000,1.000,12
 80,2.760000,0.000,13
 80,2.270000,0.000,14
 80,1.960000,0.000,15
 80,2.070000,0.000,16
 80,2.260000,1.000,17
 80,6.500000,0.000,18
 80,3.170000,1.000,19
 80,3.720000,0.000,20
 80,8.650000,0.000,21
 80,2.200000,0.000,22
 80,5.090000,0.000,23
 80,2.310000,1.000,24
 80,8.860000,1.000,25
 80,4.030000,1.000,26
 80,2.820000,1.000,27
 80,3.030000,0.000,28
 80,2.540000,1.000,29
 80,2.860000,1.000,30
 80,2.380000,1.000,31
 80,2.280000,1.000,32
 80,3.350000,0.000,33
 80,3.200000,0.000,34
 80,4.930000,1.000,35
 80,2.490000,1.000,36
 80,8.050000,0.000,37
 80,7.080000,0.000,38
 80,2.590000,1.000,39
 80,10.240000,1.000,40
 80,3.660000,1.000,41
 80,2.400000,1.000,42
 80,3.980000,1.000,43
 80,4.620000,1.000,44
 80,1.840000,0.000,45
 80,4.420000,1.000,46
 80,12.750000,0.000,47
 80,5.720000,1.000,48
 80,5.510000,0.000,49
 80,6.980000,0.000,50
 80,3.020000,1.000,51
 80,2.300000,1.000,53
 80,9.330000,0.000,54
 80,5.970000,1.000,55
 80,4.370000,1.000,56
 80,3.230000,0.000,57
 80,1.980000,0.000,58
 80,2.600000,1.000,59
 80,2.390000,1.000,60
 57,5.600000,0.000, 1
 57,3.280000,0.000, 2
 57,2.680000,0.000, 3
 57,3.570000,0.000, 4
 57,3.210000,0.000, 5
 57,2.610000,0.000, 6
 57,3.460000,0.000, 7
 57,2.670000,0.000, 8
 57,2.120000,0.000, 9
 57,3.640000,0.000,10
 57,3.760000,0.000,11
 57,2.190000,0.000,12
 57,1.720000,0.000,13
 57,2.320000,0.000,14
 57,2.200000,0.000,15
 57,2.160000,0.000,16
 57,2.350000,0.000,17
 57,5.000000,0.000,18
 57,2.140000,0.000,19
 57,2.080000,0.000,20
 57,2.450000,0.000,21
 57,2.800000,0.000,22
 57,3.850000,0.000,23
 57,4.700000,0.000,24
 57,5.550000,0.000,25
 57,2.390000,0.000,26
 57,4.210000,0.000,27
 57,4.170000,0.000,28
 57,1.950000,0.000,29
 57,8.430000,0.000,30
 57,4.840000,0.000,31
 57,11.000000,0.000,32
 57,3.190000,0.000,33
 57,3.500000,0.000,34
 57,2.460000,0.000,35
 57,2.630000,0.000,36
 57,2.200000,0.000,37
 57,2.700000,0.000,38
 57,2.330000,0.000,39
 57,2.820000,0.000,40
 57,4.060000,0.000,41
 57,2.130000,0.000,42
 57,2.230000,0.000,43
 57,2.210000,0.000,44
 57,1.710000,0.000,45
 57,7.400000,0.000,46
 57,5.870000,0.000,47
 57,1.990000,0.000,48
 57,2.120000,0.000,49
 57,2.350000,0.000,50
 57,5.600000,0.000,51
 57,7.690000,0.000,52
 57,2.620000,0.000,53
 57,2.560000,0.000,54
 57,2.130000,0.000,55
 57,2.350000,0.000,56
 57,2.580000,0.000,57
 57,2.370000,0.000,58
 57,1.610000,0.000,59
 57,2.630000,0.000,60
108,3.420000,0.000, 1
108,3.700000,0.000, 2
108,2.520000,0.000, 3
108,3.510000,0.000, 4
108,7.030000,0.000, 5
108,8.840000,0.000, 6
108,1.890000,0.000, 7
108,4.400000,0.000, 8
108,2.800000,0.000, 9
108,3.090000,0.000,10
108,2.590000,0.000,11
108,2.470000,0.000,12
108,2.340000,0.000,13
108,4.780000,0.000,14
108,2.710000,0.000,15
108,2.890000,0.000,16
108,2.940000,0.000,17
108,4.470000,0.000,18
108,5.650000,0.000,19
108,5.640000,0.000,20
108,5.630000,0.000,21
108,4.250000,0.000,22
108,6.410000,0.000,23
108,2.370000,0.000,24
108,3.610000,0.000,25
108,3.200000,0.000,26
108,4.750000,0.000,27
108,3.050000,0.000,28
108,2.820000,0.000,29
108,3.430000,0.000,30
108,2.240000,0.000,31
108,5.970000,0.000,32
108,4.420000,0.000,33
108,8.150000,0.000,34
108,5.650000,0.000,35
108,2.480000,0.000,36
108,1.900000,0.000,37
108,6.770000,0.000,38
108,2.160000,0.000,39
108,3.180000,0.000,40
108,5.400000,0.000,41
108,2.340000,0.000,42
108,2.800000,0.000,43
108,1.990000,0.000,44
108,2.650000,0.000,45
108,2.200000,0.000,46
108,3.150000,0.000,47
108,5.320000,0.000,48
108,1.820000,0.000,49
108,5.520000,0.000,50
108,1.860000,0.000,51
108,3.290000,0.000,52
108,3.220000,0.000,53
108,1.720000,0.000,54
108,2.960000,0.000,55
108,2.780000,0.000,56
108,4.470000,0.000,57
108,1.830000,0.000,58
108,3.110000,0.000,59
108,3.430000,0.000,60
  9,6.350000,0.000, 1
  9,3.660000,0.000, 2
  9,3.200000,0.000, 3
  9,3.740000,1.000, 4
  9,3.930000,0.000, 5
  9,4.000000,0.000, 6
  9,3.120000,0.000, 7
  9,2.580000,0.000, 8
  9,3.640000,0.000, 9
  9,6.620000,0.000,10
  9,3.860000,0.000,11
  9,1.740000,1.000,12
  9,2.250000,0.000,13
  9,2.790000,0.000,14
  9,3.860000,0.000,15
  9,3.320000,0.000,16
  9,3.000000,0.000,17
  9,10.020000,1.000,18
  9,5.290000,0.000,19
  9,4.990000,0.000,20
  9,3.010000,0.000,21
  9,3.220000,1.000,22
  9,2.560000,1.000,23
  9,1.450000,0.000,24
  9,2.510000,0.000,25
  9,2.420000,0.000,26
  9,2.820000,1.000,27
  9,3.620000,0.000,28
  9,1.890000,0.000,29
  9,2.550000,0.000,30
  9,3.800000,0.000,31
  9,1.970000,0.000,32
  9,1.750000,1.000,33
  9,5.280000,0.000,34
  9,3.600000,0.000,35
  9,2.320000,0.000,36
  9,2.120000,0.000,37
  9,2.010000,1.000,38
  9,1.870000,0.000,39
  9,2.970000,1.000,40
  9,7.940000,0.000,41
  9,1.460000,0.000,42
  9,2.540000,0.000,43
  9,2.880000,1.000,44
  9,3.340000,0.000,45
  9,2.050000,0.000,46
  9,2.470000,0.000,47
  9,2.360000,1.000,48
  9,5.530000,0.000,49
  9,2.980000,0.000,50
  9,2.910000,1.000,51
  9,2.170000,0.000,52
  9,1.520000,0.000,53
  9,1.610000,0.000,54
  9,2.580000,0.000,55
  9,2.590000,0.000,56
  9,2.060000,0.000,57
  9,2.200000,0.000,58
  9,1.910000,1.000,59
  9,4.650000,0.000,60
106,3.280000,0.000, 1
106,3.860000,0.000, 2
106,4.690000,0.000, 3
106,2.680000,0.000, 4
106,4.480000,0.000, 5
106,2.130000,0.000, 6
106,2.550000,0.000, 7
106,3.780000,0.000, 8
106,2.320000,0.000, 9
106,2.870000,0.000,10
106,4.750000,1.000,11
106,3.080000,0.000,12
106,2.940000,0.000,13
106,4.120000,0.000,14
106,4.170000,0.000,15
106,4.430000,0.000,16
106,3.870000,1.000,17
106,4.420000,0.000,18
106,7.180000,0.000,19
106,3.780000,0.000,20
106,3.430000,1.000,21
106,3.490000,0.000,22
106,4.820000,0.000,23
106,3.470000,0.000,24
106,6.370000,0.000,25
106,1.970000,0.000,26
106,1.850000,1.000,27
106,7.800000,0.000,28
106,2.560000,0.000,32
106,3.700000,0.000,33
106,3.620000,0.000,34
106,3.310000,0.000,35
106,2.970000,0.000,36
106,5.700000,1.000,37
106,4.440000,0.000,38
106,2.920000,0.000,39
106,5.740000,1.000,40
106,2.130000,0.000,41
106,2.600000,0.000,42
106,3.010000,0.000,43
106,4.340000,0.000,44
106,5.930000,0.000,45
106,3.200000,0.000,46
106,3.040000,1.000,47
106,3.450000,0.000,48
106,3.860000,0.000,49
106,5.980000,0.000,50
106,9.990000,0.000,51
106,3.620000,0.000,52
106,4.820000,0.000,53
106,3.650000,0.000,54
106,2.300000,0.000,55
106,5.650000,0.000,56
106,2.390000,0.000,57
106,5.030000,1.000,58
106,6.220000,0.000,59
106,2.370000,0.000,60
 95,10.310000,0.000, 1
 95,1.650000,0.000, 2
 95,2.310000,0.000, 3
 95,1.520000,0.000, 4
 95,2.470000,1.000, 5
 95,2.480000,0.000, 6
 95,1.730000,0.000, 7
 95,2.380000,0.000, 8
 95,2.340000,1.000, 9
 95,2.990000,1.000,10
 95,4.600000,0.000,11
 95,2.130000,0.000,12
 95,1.410000,0.000,13
 95,3.090000,0.000,14
 95,3.190000,1.000,15
 95,2.110000,0.000,16
 95,1.460000,0.000,17
 95,1.510000,0.000,18
 95,1.720000,0.000,19
 95,1.630000,1.000,22
 95,2.600000,0.000,23
 95,3.150000,0.000,24
 95,2.210000,0.000,25
 95,1.810000,0.000,26
 95,1.590000,0.000,27
 95,0.720000,0.000,28
 95,1.950000,1.000,29
 95,2.730000,0.000,30
 95,0.970000,0.000,31
 95,2.180000,1.000,32
 95,1.920000,0.000,33
 95,1.580000,0.000,34
 95,1.340000,0.000,35
 95,3.010000,0.000,36
 95,1.200000,0.000,37
 95,2.200000,0.000,38
 95,2.200000,1.000,39
 95,2.130000,0.000,40
 95,1.330000,0.000,41
 95,2.220000,0.000,42
 95,4.680000,0.000,43
 95,1.810000,0.000,44
 95,2.790000,1.000,45
 95,5.340000,0.000,46
 95,2.710000,0.000,47
 95,2.230000,0.000,48
 95,1.440000,0.000,49
 95,1.480000,0.000,50
 95,1.640000,0.000,51
 95,1.680000,0.000,52
 95,5.810000,0.000,53
 95,1.600000,0.000,54
 95,1.000000,0.000,55
 95,5.890000,0.000,56
 95,2.340000,0.000,57
 95,1.430000,0.000,58
 95,5.020000,0.000,59
 95,1.100000,0.000,60
 98,6.240000,0.000, 1
 98,2.080000,0.000, 2
 98,3.030000,0.000, 3
 98,3.230000,0.000, 4
 98,3.270000,0.000, 5
 98,2.850000,0.000, 6
 98,2.920000,0.000, 7
 98,3.310000,1.000, 8
 98,4.940000,0.000, 9
 98,2.530000,0.000,10
 98,2.500000,0.000,11
 98,1.700000,0.000,12
 98,3.890000,1.000,13
 98,1.910000,0.000,14
 98,1.650000,0.000,15
 98,3.320000,0.000,16
 98,2.300000,0.000,17
 98,3.860000,0.000,18
 98,4.430000,0.000,19
 98,3.190000,0.000,20
 98,2.900000,0.000,21
 98,3.480000,0.000,22
 98,4.490000,1.000,23
 98,3.580000,0.000,24
 98,2.540000,0.000,25
 98,3.760000,0.000,26
 98,3.250000,0.000,27
 98,3.460000,0.000,28
 98,2.300000,0.000,29
 98,2.670000,1.000,30
 98,3.810000,0.000,31
 98,4.800000,0.000,32
 98,3.700000,1.000,33
 98,2.760000,1.000,34
 98,5.900000,1.000,35
 98,3.380000,0.000,36
 98,5.680000,0.000,37
 98,3.470000,0.000,38
 98,4.730000,0.000,39
 98,3.680000,1.000,40
 98,5.480000,1.000,41
 98,2.520000,0.000,42
 98,2.880000,0.000,43
 98,2.930000,1.000,44
 98,4.410000,1.000,45
 98,3.660000,0.000,46
 98,2.980000,0.000,47
 98,3.000000,1.000,48
 98,4.110000,1.000,49
 98,7.580000,0.000,50
 98,4.390000,0.000,51
 98,10.130000,0.000,52
 98,1.790000,1.000,53
 98,3.210000,1.000,54
 98,1.950000,0.000,55
 98,5.230000,0.000,56
 98,2.740000,1.000,57
 98,5.460000,1.000,58
 98,2.010000,1.000,59
 98,4.460000,1.000,60
112,7.670000,1.000, 1
112,12.130000,0.000, 2
112,25.100000,0.000, 3
112,2.120000,0.000, 4
112,2.230000,0.000, 5
112,2.330000,0.000, 6
112,3.270000,0.000, 7
112,5.440000,0.000, 8
112,2.250000,0.000, 9
112,7.050000,0.000,10
112,6.390000,0.000,11
112,5.560000,0.000,12
112,4.450000,0.000,13
112,2.900000,0.000,14
112,1.930000,0.000,15
112,4.990000,0.000,16
112,2.970000,0.000,17
112,2.050000,0.000,18
112,2.580000,0.000,19
112,2.220000,0.000,20
112,2.490000,0.000,21
112,5.460000,0.000,22
112,14.760000,0.000,23
112,2.860000,0.000,24
112,4.750000,0.000,25
112,2.820000,0.000,26
112,2.710000,0.000,27
112,2.010000,0.000,28
112,4.180000,0.000,29
112,4.040000,0.000,30
112,3.210000,0.000,31
112,2.620000,0.000,32
112,8.640000,0.000,33
112,6.760000,0.000,34
112,2.270000,0.000,35
112,4.140000,1.000,36
112,5.010000,0.000,37
112,3.240000,1.000,38
112,5.130000,1.000,39
112,5.560000,0.000,40
112,3.840000,0.000,41
112,2.700000,0.000,42
112,2.990000,0.000,43
112,4.330000,0.000,44
112,3.150000,0.000,45
112,5.210000,0.000,46
112,3.930000,0.000,47
112,3.490000,0.000,48
112,4.790000,0.000,49
112,3.600000,0.000,50
112,2.960000,0.000,51
112,4.400000,0.000,52
112,6.660000,0.000,53
112,2.860000,0.000,54
112,4.800000,0.000,55
112,3.390000,0.000,56
112,3.390000,0.000,57
112,8.050000,0.000,58
112,3.250000,0.000,59
112,4.370000,0.000,60
 38,3.920000,1.000, 1
 38,7.360000,1.000, 2
 38,2.880000,0.000, 3
 38,2.290000,0.000, 4
 38,2.460000,0.000, 5
 38,4.270000,0.000, 6
 38,2.210000,0.000, 7
 38,2.970000,0.000, 8
 38,3.800000,0.000, 9
 38,3.900000,0.000,10
 38,2.440000,0.000,11
 38,3.120000,0.000,12
 38,2.870000,0.000,13
 38,2.560000,0.000,14
 38,2.930000,0.000,15
 38,7.270000,0.000,16
 38,2.040000,0.000,17
 38,2.530000,0.000,18
 38,2.030000,0.000,19
 38,11.530000,1.000,20
 38,2.490000,0.000,21
 38,2.510000,0.000,22
 38,2.060000,0.000,23
 38,2.540000,0.000,24
 38,6.370000,1.000,25
 38,7.800000,1.000,26
 38,4.480000,1.000,27
 38,3.350000,0.000,28
 38,2.640000,0.000,29
 38,3.170000,0.000,30
 38,4.640000,0.000,31
 38,3.530000,0.000,32
 38,3.270000,0.000,33
 38,2.480000,0.000,34
 38,2.670000,0.000,35
 38,2.220000,0.000,36
 38,1.790000,0.000,37
 38,4.690000,0.000,38
 38,3.170000,0.000,39
 38,2.950000,0.000,40
 38,5.710000,0.000,41
 38,2.620000,0.000,42
 38,1.730000,0.000,43
 38,2.570000,0.000,44
 38,6.670000,0.000,45
 38,3.020000,0.000,46
 38,2.630000,0.000,47
 38,2.550000,0.000,48
 38,3.140000,0.000,49
 38,2.830000,0.000,50
 38,2.580000,0.000,51
 38,2.980000,0.000,52
 38,3.270000,0.000,53
 38,2.570000,0.000,54
 38,2.560000,0.000,55
 38,1.880000,0.000,56
 38,1.820000,0.000,57
 38,19.520000,0.000,58
 38,3.690000,0.000,59
 38,4.470000,0.000,60
130,8.790000,0.000, 1
130,4.260000,0.000, 2
130,8.680000,0.000, 3
130,7.600000,0.000, 4
130,8.700000,0.000, 5
130,16.950000,0.000, 6
130,5.760000,0.000, 7
130,6.320000,0.000, 8
130,7.550000,0.000, 9
130,22.360000,0.000,10
130,18.330000,0.000,11
130,11.530000,0.000,12
130,11.400000,0.000,13
130,13.430000,0.000,14
130,5.170000,0.000,15
130,2.520000,0.000,16
130,2.490000,0.000,17
130,2.720000,0.000,18
130,16.780000,0.000,19
130,1.900000,0.000,20
130,6.830000,0.000,21
130,5.370000,0.000,22
130,9.690000,0.000,23
130,4.510000,0.000,24
130,3.970000,0.000,25
130,2.280000,0.000,26
130,7.110000,0.000,27
130,3.650000,0.000,28
130,4.340000,0.000,29
130,7.930000,0.000,30
130,14.190000,0.000,31
130,9.890000,0.000,32
130,19.130000,0.000,33
130,8.740000,0.000,34
130,5.590000,0.000,35
130,9.700000,0.000,36
130,22.300000,0.000,37
130,17.430000,0.000,38
130,4.870000,0.000,39
130,20.920000,0.000,40
130,7.990000,0.000,41
130,6.600000,0.000,42
130,14.060000,0.000,44
130,14.280000,0.000,45
130,3.310000,0.000,46
130,5.940000,0.000,47
130,12.080000,0.000,48
130,16.710000,0.000,49
130,7.010000,0.000,50
130,11.310000,0.000,51
130,12.780000,0.000,52
130,4.310000,0.000,53
130,16.320000,0.000,54
130,25.790000,0.000,55
130,13.310000,0.000,56
130,7.020000,0.000,57
130,8.730000,0.000,58
130,9.900000,0.000,59
130,7.490000,0.000,60
 25,4.740000,0.000, 1
 25,3.980000,0.000, 2
 25,3.890000,0.000, 3
 25,4.750000,0.000, 4
 25,3.490000,1.000, 5
 25,6.320000,0.000, 6
 25,13.880000,0.000, 7
 25,3.270000,1.000, 8
 25,6.100000,0.000, 9
 25,16.570000,0.000,10
 25,3.350000,0.000,11
 25,3.490000,1.000,12
 25,4.650000,0.000,13
 25,2.480000,0.000,14
 25,2.710000,0.000,15
 25,16.490000,0.000,16
 25,2.770000,0.000,17
 25,5.290000,0.000,18
 25,5.280000,0.000,19
 25,1.930000,0.000,20
 25,9.250000,0.000,21
 25,2.430000,0.000,22
 25,2.700000,0.000,23
 25,5.870000,0.000,24
 25,5.230000,0.000,25
 25,6.180000,0.000,26
 25,12.360000,0.000,27
 25,4.780000,0.000,28
 25,2.730000,0.000,29
 25,3.400000,0.000,30
 25,6.320000,0.000,31
 25,5.400000,1.000,32
 25,6.050000,0.000,33
 25,5.510000,0.000,34
 25,6.200000,0.000,35
 25,8.790000,0.000,36
 25,6.450000,0.000,38
 25,3.130000,0.000,39
 25,3.890000,0.000,40
 25,2.390000,0.000,41
 25,1.720000,0.000,42
 25,2.890000,0.000,43
 25,1.350000,0.000,44
 25,2.370000,0.000,45
 25,8.090000,0.000,46
 25,1.610000,0.000,47
 25,1.700000,0.000,48
 25,2.360000,0.000,49
 25,2.350000,0.000,50
 25,2.490000,0.000,51
 25,2.340000,0.000,52
 25,3.110000,0.000,53
 25,3.340000,0.000,54
 25,8.310000,0.000,55
 25,5.180000,0.000,56
 25,4.200000,0.000,57
 25,6.700000,0.000,58
 25,6.250000,0.000,59
 25,2.510000,0.000,60
 71,10.070000,1.000, 1
 71,3.890000,1.000, 2
 71,2.860000,0.000, 3
 71,2.760000,0.000, 4
 71,4.530000,0.000, 5
 71,8.850000,0.000, 6
 71,9.370000,0.000, 7
 71,2.900000,0.000, 8
 71,5.170000,0.000, 9
 71,3.650000,0.000,10
 71,3.690000,0.000,11
 71,4.950000,0.000,12
 71,4.690000,0.000,13
 71,2.830000,0.000,14
 71,3.860000,1.000,15
 71,5.570000,1.000,16
 71,2.950000,1.000,17
 71,4.210000,1.000,18
 71,3.460000,1.000,19
 71,4.310000,0.000,20
 71,16.220000,0.000,21
 71,5.760000,0.000,22
 71,5.760000,0.000,23
 71,5.200000,0.000,24
 71,3.170000,0.000,25
 71,5.280000,0.000,26
 71,6.320000,0.000,27
 71,2.960000,0.000,28
 71,1.860000,0.000,29
 71,3.240000,0.000,30
 71,6.720000,1.000,31
 71,6.490000,0.000,32
 71,14.830000,0.000,33
 71,7.060000,0.000,34
 71,4.550000,1.000,35
 71,7.320000,1.000,36
 71,3.040000,0.000,37
 71,3.800000,0.000,38
 71,3.100000,0.000,39
 71,2.980000,0.000,40
 71,4.030000,1.000,41
 71,3.470000,1.000,42
 71,7.290000,0.000,48
 71,4.580000,1.000,50
 71,3.840000,1.000,51
 71,4.840000,0.000,52
 71,11.490000,0.000,53
 71,2.540000,0.000,54
 71,4.880000,0.000,55
 71,3.290000,0.000,56
 71,25.670000,0.000,57
 71,6.620000,0.000,58
 71,5.170000,0.000,59
 71,3.010000,0.000,60
140,6.100000,0.000, 1
140,7.870000,0.000, 2
140,6.570000,0.000, 3
140,7.900000,0.000, 4
140,4.170000,0.000, 5
140,4.410000,0.000, 6
140,4.340000,0.000, 7
140,4.920000,0.000, 8
140,6.520000,0.000, 9
140,6.560000,0.000,10
140,6.710000,0.000,11
140,7.240000,0.000,12
140,4.930000,0.000,13
140,3.680000,0.000,14
140,3.450000,0.000,15
140,4.140000,0.000,16
140,3.990000,0.000,17
140,4.180000,0.000,18
140,3.210000,0.000,19
140,2.820000,0.000,20
140,4.660000,0.000,21
140,10.680000,0.000,22
140,4.200000,0.000,23
140,2.540000,0.000,24
140,3.670000,0.000,25
140,2.440000,0.000,26
140,5.480000,0.000,27
140,4.140000,0.000,28
140,2.340000,0.000,29
140,3.210000,0.000,30
140,2.040000,0.000,31
140,4.050000,0.000,32
140,3.540000,0.000,33
140,6.550000,0.000,34
140,3.360000,0.000,35
140,5.490000,0.000,36
140,5.680000,0.000,37
140,3.440000,0.000,38
140,3.390000,0.000,39
140,2.380000,0.000,40
140,4.550000,0.000,41
140,3.030000,0.000,42
140,20.230000,0.000,43
140,2.410000,0.000,44
140,8.300000,0.000,45
140,7.720000,0.000,46
140,3.570000,0.000,47
140,3.550000,0.000,48
140,5.150000,0.000,49
140,2.960000,0.000,50
140,3.560000,0.000,51
140,3.520000,0.000,52
140,4.840000,0.000,53
140,4.690000,0.000,54
140,2.730000,0.000,55
140,2.860000,0.000,56
140,2.980000,0.000,57
140,7.900000,0.000,58
140,2.930000,0.000,59
140,3.100000,0.000,60
139,6.290000,1.000, 1
139,2.210000,0.000, 2
139,9.470000,1.000, 3
139,8.670000,1.000, 4
139,3.110000,1.000, 5
139,7.990000,0.000, 6
139,3.310000,0.000, 7
139,14.470000,0.000, 8
139,5.590000,0.000, 9
139,4.260000,1.000,10
139,1.770000,1.000,11
139,2.110000,1.000,12
139,0.910000,1.000,13
139,2.500000,1.000,14
139,4.990000,1.000,15
139,2.620000,1.000,16
139,3.310000,1.000,17
139,1.680000,1.000,18
139,7.760000,1.000,19
139,5.100000,1.000,20
139,1.250000,1.000,21
139,3.040000,1.000,22
139,7.180000,1.000,23
139,2.200000,1.000,24
139,2.360000,1.000,25
139,1.270000,1.000,26
139,3.940000,1.000,27
139,4.470000,1.000,28
139,1.620000,1.000,29
139,7.430000,1.000,30
139,3.300000,1.000,31
139,2.740000,1.000,32
139,6.300000,1.000,33
139,3.830000,1.000,34
139,5.710000,1.000,35
139,2.050000,1.000,36
139,6.070000,0.000,37
139,3.150000,0.000,38
139,3.470000,0.000,39
139,3.870000,0.000,40
139,5.450000,0.000,41
139,4.150000,0.000,42
139,7.750000,0.000,43
139,2.770000,0.000,44
139,2.410000,0.000,45
139,4.610000,1.000,46
139,6.410000,1.000,47
139,11.600000,0.000,48
139,7.110000,0.000,49
139,3.340000,0.000,50
139,18.810000,1.000,51
139,3.560000,0.000,52
139,7.750000,0.000,53
139,3.360000,1.000,54
139,3.220000,1.000,55
139,2.980000,1.000,56
139,16.610000,0.000,57
139,5.130000,0.000,58
139,12.000000,1.000,59
139,1.840000,0.000,60
102,4.940000,0.000, 1
102,3.740000,0.000, 2
102,5.020000,0.000, 3
102,6.680000,0.000, 4
102,4.540000,0.000, 5
102,2.040000,0.000, 6
102,6.850000,0.000, 7
102,10.950000,0.000, 8
102,7.740000,0.000, 9
102,4.200000,0.000,10
102,7.930000,1.000,11
102,5.660000,1.000,12
102,5.020000,0.000,13
102,3.650000,0.000,14
102,5.050000,0.000,15
102,8.180000,0.000,16
102,6.760000,0.000,17
102,3.580000,1.000,18
102,3.640000,0.000,19
102,1.510000,0.000,20
102,1.950000,0.000,21
102,1.490000,0.000,22
102,2.520000,0.000,23
102,4.560000,0.000,24
102,2.560000,0.000,25
102,2.420000,0.000,26
102,3.150000,0.000,27
102,1.200000,0.000,28
102,3.140000,1.000,29
102,6.940000,1.000,30
102,6.230000,0.000,31
102,4.750000,0.000,32
102,4.330000,0.000,33
102,6.330000,0.000,34
102,6.680000,1.000,35
102,11.480000,0.000,36
102,6.920000,1.000,37
102,8.120000,0.000,38
102,5.870000,1.000,39
102,3.890000,0.000,40
102,5.130000,0.000,41
102,4.930000,0.000,42
102,3.360000,0.000,43
102,2.570000,0.000,44
102,4.250000,0.000,45
102,5.560000,1.000,46
102,5.650000,1.000,47
102,4.470000,0.000,48
102,5.670000,0.000,49
102,4.750000,0.000,50
102,4.560000,1.000,51
102,4.420000,0.000,52
102,8.990000,0.000,53
102,5.700000,1.000,54
102,4.410000,0.000,55
102,2.560000,0.000,56
102,2.180000,1.000,57
102,2.480000,0.000,58
102,4.940000,0.000,59
102,2.710000,0.000,60
 54,7.480000,0.000, 1
 54,7.730000,0.000, 2
 54,5.670000,0.000, 3
 54,9.610000,0.000, 4
 54,5.510000,0.000, 5
 54,5.130000,0.000, 6
 54,11.960000,0.000, 7
 54,7.000000,0.000, 8
 54,6.350000,0.000, 9
 54,3.940000,0.000,10
 54,8.810000,0.000,11
 54,7.140000,0.000,12
 54,6.190000,0.000,13
 54,3.680000,0.000,14
 54,8.930000,0.000,15
 54,2.670000,0.000,16
 54,3.560000,0.000,17
 54,11.390000,0.000,18
 54,7.250000,0.000,19
 54,2.860000,0.000,20
 54,14.610000,0.000,21
 54,3.350000,0.000,22
 54,3.320000,0.000,23
 54,5.600000,0.000,24
 54,3.580000,0.000,25
 54,2.420000,0.000,26
 54,2.060000,0.000,27
 54,2.280000,0.000,28
 54,4.320000,0.000,29
 54,3.510000,0.000,30
 54,4.030000,0.000,31
 54,3.430000,0.000,32
 54,3.960000,0.000,33
 54,4.280000,0.000,34
 54,3.190000,0.000,35
 54,3.680000,0.000,36
 54,2.660000,0.000,37
 54,3.570000,0.000,38
 54,1.720000,0.000,39
 54,4.130000,0.000,40
 54,1.560000,0.000,41
 54,3.230000,0.000,42
 54,2.560000,0.000,43
 54,6.080000,0.000,44
 54,2.140000,0.000,45
 54,3.060000,0.000,46
 54,3.350000,0.000,47
 54,5.570000,0.000,48
 54,3.770000,0.000,49
 54,3.020000,0.000,50
 54,8.290000,0.000,51
 54,5.530000,0.000,52
 54,4.170000,0.000,53
 54,4.420000,0.000,54
 54,2.780000,0.000,55
 54,3.110000,0.000,56
 54,6.590000,0.000,57
 54,5.660000,0.000,58
 54,11.360000,0.000,59
 54,2.170000,0.000,60
136,5.560000,0.000, 1
136,4.250000,1.000, 2
136,3.710000,0.000, 3
136,3.130000,0.000, 4
136,5.190000,0.000, 5
136,2.140000,1.000, 6
136,4.850000,0.000, 7
136,5.250000,1.000, 8
136,1.860000,0.000, 9
136,1.390000,0.000,10
136,3.300000,0.000,11
136,2.290000,1.000,12
136,4.980000,0.000,13
136,3.900000,0.000,14
136,4.400000,0.000,15
136,4.920000,1.000,16
136,4.080000,1.000,17
136,3.790000,0.000,18
136,2.850000,1.000,19
136,5.640000,0.000,20
136,3.680000,0.000,21
136,4.250000,0.000,22
136,1.560000,1.000,23
136,4.710000,0.000,24
136,6.910000,0.000,25
136,3.080000,1.000,26
136,2.540000,0.000,27
136,9.540000,1.000,28
136,4.440000,0.000,29
136,1.740000,0.000,30
136,9.870000,0.000,31
136,5.300000,0.000,32
136,3.470000,1.000,36
136,3.650000,0.000,37
136,5.650000,0.000,38
136,5.230000,1.000,39
136,2.090000,0.000,40
136,7.350000,0.000,41
136,3.630000,0.000,42
136,5.150000,0.000,43
136,3.460000,0.000,44
136,4.670000,0.000,45
136,29.420000,1.000,50
136,6.250000,0.000,51
136,3.900000,0.000,54
136,10.270000,1.000,59
136,6.660000,0.000,60
123,3.390000,1.000, 1
123,3.860000,1.000, 3
123,3.170000,1.000, 4
123,7.760000,1.000, 5
123,3.540000,1.000, 6
123,7.290000,1.000, 7
123,6.540000,1.000, 8
123,8.560000,1.000, 9
123,3.500000,1.000,10
123,5.770000,1.000,11
123,4.100000,1.000,12
123,3.420000,1.000,13
123,4.380000,1.000,14
123,6.850000,1.000,15
123,2.110000,0.000,16
123,5.310000,1.000,17
123,4.610000,1.000,18
123,12.850000,1.000,19
123,11.760000,0.000,20
123,15.190000,0.000,21
123,8.740000,1.000,22
123,5.450000,1.000,23
123,5.770000,1.000,24
123,5.830000,1.000,25
123,7.630000,1.000,26
123,8.110000,1.000,27
123,6.580000,1.000,28
123,6.140000,1.000,29
123,5.050000,1.000,30
123,14.270000,1.000,31
123,2.980000,1.000,32
123,3.630000,1.000,33
